big_demand,prob_demand
1773,2.2498707568069872E-09
1772,7.4338710452530553E-09
1771,1.6360786202941578E-08
1770,2.9980139686684186E-08
1769,4.9399886448506271E-08
1768,7.5905658951864956E-08
1767,1.1098163323760209E-07
1766,1.5633307816663877E-07
1765,2.1391064578308286E-07
1764,2.85936454635376E-07
1763,3.7493201085168043E-07
1762,4.8374800378494383E-07
1761,6.1559600412906177E-07
1760,7.7408208257555554E-07
1759,9.63242356356112E-07
1758,1.187580459434986E-06
1757,1.452106919721122E-06
1756,1.7623804135166245E-06
1755,2.12455085356667E-06
1754,2.5454042525954273E-06
1753,3.0324092891775403E-06
1752,3.5937654872855281E-06
1751,4.2384529049543855E-06
1750,4.9762832113024808E-06
1749,5.8179520147305945E-06
1748,6.7750922885785579E-06
1747,7.8603287239380721E-06
1746,9.0873328227882989E-06
1745,1.0470878528220855E-05
1744,1.2026898172333283E-05
1743,1.3772538506471433E-05
1742,1.5726216562964645E-05
1741,1.7907675082390606E-05
1740,2.0338037225795381E-05
1739,2.3039860277238434E-05
1738,2.6037188028593568E-05
1737,2.9355601525769342E-05
1736,3.3022267843475477E-05
1735,3.7065986544411191E-05
1734,4.1517233468347196E-05
1733,4.6408201487075939E-05
1732,5.177283785268381E-05
1731,5.7646877759123066E-05
1730,6.4067873730711217E-05
1729,7.1075220446046461E-05
1728,7.8710174601990984E-05
1727,8.7015869419944085E-05
1726,9.6037323395708164E-05
1725,0.00010582144289496377
1724,0.00011641701819883296
1723,0.00012787471260834995
1722,0.00014024704422301151
1721,0.00015358836001706598
1720,0.00016795480184796173
1719,0.0001834042640445294
1718,0.00019999634223814969
1717,0.00021779227311845051
1716,0.00023685486481610698
1715,0.00025724841763914659
1714,0.00027903863491586327
1713,0.00030229252372705972
1712,0.0003270782853428925
1711,0.00035346519521506521
1710,0.00038152347241348728
1709,0.00041132413843772246
1708,0.00044293886537747604
1707,0.000476439813442933
1706,0.00051189945793475339
1705,0.00054939040577482593
1704,0.00058898520177221069
1703,0.00063075612485386239
1702,0.0006747749745464346
1701,0.00072111284805342728
1700,0.00076983990833084579
1699,0.0008210251436240576
1698,0.00087473611898832287
1697,0.00093103872037513912
1696,0.00098999689192578511
1695,0.0010516723671718043
1694,0.001116124394899316
1693,0.0011834094604896209
1692,0.0012535810036021183
1691,0.0013266891331167937
1690,0.0014027803403020859
1689,0.0014818972112193803
1688,0.0015640781394175164
1687,0.0016493570400090579
1686,0.0017377630662544713
1685,0.0018293203298104725
1684,0.0019240476258243302
1683,0.0020219581640767491
1682,0.0021230574453945683
1681,0.0022273466030592413
1680,0.002334820403897838
1679,0.0024454670147182013
1678,0.0025592677809555511
1677,0.0026761970187476787
1676,0.0027962218216395791
1675,0.0029193018830963959
1674,0.0030453893359756903
1673,0.0031744286100764997
1672,0.0033063563088431185
1671,0.0034411011062564813
1670,0.0035785836648949852
1669,0.0037187165760902
1668,0.0038614043230408459
1667,0.0040065413266173336
1666,0.0041540156431669351
1665,0.0043037072270587923
1664,0.0044554879909653776
1663,0.0046092218923051171
1662,0.0047647650462440726
1661,0.00492196586556128
1660,0.0050806652275854547
1659,0.00524069666831054
1658,0.0054018866036945612
1657,0.0055640545780404191
1656,0.0057270135392492785
1655,0.0058905701406276852
1654,0.0060545250688180587
1653,0.0062186733973106081
1652,0.0063828049648819172
1651,0.006546704778193157
1650,0.00671015143748468
1649,0.0068729213258717911
1648,0.0070347873021302677
1647,0.0071955191872764392
1646,0.0073548842697689623
1645,0.00751264782793886
1644,0.0076685736681597642
1643,0.00782242467718055
1642,0.00797396338695722
1641,0.0081229525502417178
1640,0.0082691557251116151
1639,0.0084123378665579146
1638,0.00855226592318833
1637,0.0086887094370508757
1636,0.0088214411445381932
1635,0.0089502375762966751
1634,0.0090748796540370113
1633,0.0091951532821240665
1632,0.0093108499318142936
1631,0.009421767216009411
1630,0.0095277094524041026
1629,0.009628488212925234
1628,0.0097239228573889423
1627,0.0098138410493411321
1626,0.0098980792520951631
1625,0.0099764832030394841
1624,0.010048908364354922
1623,0.010115220348359275
1622,0.01017529531578212
1621,0.010229020345367908
1620,0.010276293773307906
1619,0.010317025501112569
1618,0.010351137270653656
1617,0.010378562905229946
1616,0.010399248515641651
1615,0.010413152670394539
1614,0.0104202465292961
