s_Q,prob_lead_lifetime
135,3.4944409104087593E-12
136,2.5644467918981539E-11
137,1.1160589736672745E-10
138,3.7348877584756714E-10
139,1.0594555780832082E-09
140,2.6755639637872411E-09
141,6.1906163361141587E-09
142,1.3366970644336264E-08
143,2.7276406801943411E-08
144,5.3080004414466639E-08
145,9.9174619185468393E-08
146,1.7883567388371718E-07
147,3.12515906422994E-07
148,5.30991219860265E-07
149,8.7957602720422788E-07
150,1.4236589862734035E-06
151,2.25583261134808E-06
152,3.5049031355968784E-06
153,5.3470658739177714E-06
154,8.0195115713883584E-06
155,1.1836686143104393E-05
156,1.7209355450090515E-05
157,2.4666524678271737E-05
158,3.4880126063586576E-05
159,4.8692218407141718E-05
160,6.7144238501827533E-05
161,9.1507612301580291E-05
162,0.00012331477938282211
163,0.00016438941574805515
164,0.00021687437357729926
165,0.00028325560853310438
166,0.00036638015210360941
167,0.00046946602068697723
168,0.000596101871000863
169,0.00075023421575667025
170,0.00093614013126099981
171,0.0011583836296603675
172,0.0014217542418705233
173,0.0017311868648151793
174,0.0020916625629604775
175,0.0025080907655976232
176,0.0029851741457483068
177,0.00352725837356061
178,0.004138169868806209
179,0.0048210455896987182
180,0.0055781597406918907
181,0.0064107530103726185
182,0.0073188705131752409
183,0.008301214960426611
184,0.00935502168903306
185,0.0104759620014074
186,0.011658080801514275
187,0.012893773746616764
188,0.014173808084961227
189,0.015487390044211527
190,0.01682228011680377
191,0.018164955912844345
192,0.019500820489261682
193,0.020814452282027111
194,0.022089891057074651
195,0.023310952724143172
196,0.024461564519718478
197,0.02552611100536066
198,0.026489780617089603
199,0.0273389021810363
200,0.028061260895376808
201,0.028646383778275761
202,0.029085785479336396
203,0.029373166613431194
204,0.029504558349034121
205,0.029478408801877312
206,0.029295608771203532
207,0.028959456425063868
208,0.028475562605015024
209,0.027851700392652952
210,0.027097604379848712
211,0.026224726640098561
212,0.02524595765170308
213,0.02417532133155597
214,0.023027653875132087
215,0.021818276255434216
216,0.02056267002015583
217,0.019276165467287193
218,0.017973650414193056
219,0.016669306654798034
220,0.015376379883459553
221,0.014106987416086347
222,0.012871966527414314
223,0.011680764718079913
224,0.010541371769384503
225,0.0094602921114006044
226,0.0084425548555289286
227,0.0074917578656111357
228,0.0066101414693989224
229,0.0057986868787424407
230,0.0050572340778070367
231,0.0043846138482825717
232,0.0037787887108372028
233,0.0032369978480137757
234,0.002755901505368159
235,0.0023317209117990232
236,0.0019603703823905462
237,0.0016375789338730665
238,0.0013589994222266903
239,0.0011203038755131334
240,0.00091726431844019424
241,0.00074581894898728034
242,0.00060212401732161614
243,0.00048259216401591142
244,0.00038391829392015451
245,0.00030309429403724015
246,0.000237414052288378
247,0.000184470306074025
248,0.00014214485426381951
249,0.00010859361440662662
250,8.2227910018061555E-05
251,6.1693243516517938E-05
252,4.5846653105608821E-05
253,3.37335932956257E-05
254,2.4565107194308422E-05
255,1.7695890476130457E-05
256,1.2603697911349431E-05
257,8.8704038833787284E-06
258,6.1649034549650933E-06
259,4.2279371673040074E-06
260,2.8588385650306648E-06
261,1.9041378987923548E-06
262,1.2479072900811359E-06
263,8.0370004605821539E-07
264,5.0791765119646136E-07
265,3.1442995020357767E-07
266,1.9027488063983237E-07
267,1.1227163481986193E-07
268,6.4393349224752379E-08
269,3.5760611191624519E-08
270,1.9133796412987473E-08
271,9.7993557769754771E-09
272,4.7617829925508467E-09
273,2.1684948966156027E-09
274,9.0884423007632071E-10
275,3.4074360282342522E-10
276,1.0883940792421373E-10
277,2.6876521688504529E-11
278,3.9581622688920764E-12
