big_demand,prob_lead_demand
584,7.9875581144738428E-05
585,6.3001457056851177E-05
586,4.880417445397766E-05
587,3.6950323007303003E-05
588,2.7136614230422996E-05
589,1.9088692310698973E-05
590,1.25597633450095E-05
591,7.3290837778887271E-06
592,3.2003464739044978E-06
518,0.0181935430482455
519,0.018131786806935897
520,0.01803499364669606
521,0.017903773866481447
522,0.017736228772321155
523,0.017535925287298616
524,0.017303979303728855
525,0.017041668027514858
526,0.016750418110128076
527,0.016431792693173939
528,0.016087477535503943
529,0.015719266398409707
530,0.015329045866946261
531,0.014918779784991674
532,0.014490493478436867
533,0.014046257935151648
534,0.0135881741023839
535,0.01311835745234809
536,0.012638922955306806
537,0.012151970586816663
538,0.011659571482370854
539,0.011163754838783787
540,0.010666495647663922
541,0.010169703332506547
542,0.0096752113475638436
543,0.0091847677839169816
544,0.0087000270162346117
545,0.00822254241264605
546,0.0077537601200270033
547,0.0072950139277829056
548,0.0068475212048690658
549,0.0064123798972256976
550,0.0059905665659222632
551,0.0055829354399816906
552,0.0051902184519696916
553,0.004813026218875722
554,0.0044518499254863914
555,0.0041070640622887624
556,0.0037789299649031481
557,0.0034676000971250146
558,0.0031731230148856855
559,0.0028954489438809032
560,0.0026344358993576687
561,0.0023898562727059044
562,0.0021614038062014547
563,0.0019487008746277513
564,0.0017513059906987493
565,0.0015687214503395308
566,0.0014004010340573796
567,0.0012457576819341568
568,0.0011041710622342318
569,0.00097499495726282074
570,0.000857564394896026
571,0.00075120246006950124
572,0.00065522672735205214
573,0.00056895526340585746
574,0.00049171215648010031
575,0.00042283253891188711
576,0.00036166707771578409
577,0.00030758591752165591
578,0.00025998206916363681
579,0.00021827424593163423
580,0.00018190915768800324
581,0.00015036328056501955
582,0.00012314412665764512
583,9.9791043905649821E-05
