big_demand,prob_demand
184,1.5541488280533362E-05
183,3.9476555803422193E-05
182,7.4654009914854155E-05
181,0.00012456238448734259
180,0.0001933905754622886
179,0.00028607117326593973
178,0.00040829933279201724
177,0.00056652003040527437
176,0.00076787717205351567
175,0.0010201192991094253
174,0.0013314585825135597
173,0.001710382313310186
172,0.0021654190175022675
171,0.0027048644022002371
170,0.0033364752891904183
169,0.0040671422140778181
168,0.0049025532034439349
167,0.0058468622088309876
166,0.0069023757091179905
165,0.0080692701567107034
164,0.0093453514253530531
163,0.010725865495961846
162,0.012203367606732426
161,0.013767655283428265
160,0.015405769255524586
159,0.017102065319728205
158,0.018838359647310166
157,0.020594149620053716
156,0.0223469117037218
155,0.024072476787880555
154,0.025745481553706394
153,0.027339891622605528
152,0.028829588510883922
151,0.030189007984827057
150,0.031393812663656338
149,0.032421577161222556
148,0.03324157108340435
