StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
5,20_1,2017-01-02,35.77193652110319,,-1,1
5,20_1,2017-01-03,59.20322326497975,,-1,1
5,20_1,2017-01-04,31.81832592296321,,-1,1
5,20_1,2017-01-05,64.65029697099835,,-1,1
5,20_1,2017-01-06,80.17622269393159,,-1,1
5,20_1,2017-01-07,48.036554535429936,,-1,1
5,20_1,2017-01-08,60.31001945668191,,-1,1
5,20_1,2017-01-09,39.59002999720902,,-1,1
5,20_1,2017-01-10,42.85620218685514,,-1,1
5,20_1,2017-01-11,53.11615026702837,,-1,1
5,20_1,2017-01-12,51.899492016740155,,-1,1
5,20_1,2017-01-13,87.82367273560966,,-1,1
5,20_1,2017-01-14,74.21026521743167,,-1,1
5,20_1,2017-01-15,48.273373636788655,,-1,1
5,20_1,2017-01-16,33.386396969168516,,-1,1
5,20_1,2017-01-17,43.48688532007289,,-1,1
5,20_1,2017-01-18,45.36592902434493,,-1,1
5,20_1,2017-01-19,39.08239315066175,,-1,1
5,20_1,2017-01-20,29.413647170658173,,-1,1
5,20_1,2017-01-21,64.65029697099835,,-1,1
5,20_1,2017-01-22,32.64516853401541,,-1,1
5,20_1,2017-01-23,37.965101842067746,,-1,1
5,20_1,2017-01-24,47.02500862802394,,-1,1
5,20_1,2017-01-25,74.08091652366832,,-1,1
5,20_1,2017-01-26,66.7835361682872,,-1,1
5,20_1,2017-01-27,68.05599530100444,,-1,1
5,20_1,2017-01-28,30.32395486165497,,-1,1
5,20_1,2017-01-29,96.01509165410775,,-1,1
5,20_1,2017-01-30,47.801014657717424,,-1,1
5,20_1,2017-01-31,95.13792210252078,,-1,1
5,20_1,2017-02-01,63.66747515972603,,-1,1
5,20_1,2017-02-02,70.68695244274316,,-1,1
5,20_1,2017-02-03,42.0986999325217,,-1,1
5,20_1,2017-02-04,57.15406158202986,,-1,1
5,20_1,2017-02-05,34.47502541437199,,-1,1
5,20_1,2017-02-06,32.96077957530835,,-1,1
5,20_1,2017-02-07,64.87108230566035,,-1,1
5,20_1,2017-02-08,40.16946679627209,,-1,1
5,20_1,2017-02-09,39.65397266358432,,-1,1
5,20_1,2017-02-10,56.58350425109365,,-1,1
5,20_1,2017-02-11,44.48796059878962,,-1,1
5,20_1,2017-02-12,76.85425976382768,,-1,1
