big_demand,prob_lead_demand
161,0.031989842214291006
162,0.031628746297841986
163,0.031079875288861362
164,0.030354306401354305
165,0.029466005369820504
166,0.028431388503195005
167,0.02726882927585637
168,0.025998129662032392
169,0.024639976824623506
170,0.023215405180834016
171,0.021745282379025236
172,0.020249835473442737
173,0.018748230749247707
174,0.017258217422728768
175,0.015795842020303097
176,0.014375236816801916
177,0.01300848246332602
178,0.011705542004289903
179,0.010474260986084885
180,0.0093204263731704162
181,0.0082478755512845042
182,0.0072586458169230364
183,0.0063531544013052743
184,0.0055303992040983468
185,0.00478817094725041
186,0.0041232683193863232
187,0.0035317087786821497
188,0.0030089289291418781
189,0.0025499696995039045
