PolicyID,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
Sim,5,13_1,4.0,0,2017-01-01 07:00:00,2017-01-04 07:00:00,0,False
Sim,5,6_1,2.0,0,2017-01-01 07:00:00,2017-01-02 07:00:00,0,False
Sim,5,15_1,4.0,0,2017-01-01 07:00:00,2017-01-04 07:00:00,0,False
Sim,5,20_1,5.0,0,2017-01-01 07:00:00,2017-01-03 07:00:00,0,False
Sim,5,18_1,5.0,0,2017-01-01 07:00:00,2017-01-04 07:00:00,1,False
Sim,5,10_1,3.0,0,2017-01-01 07:00:00,2017-01-02 07:00:00,1,False
Sim,5,3_1,1.0,0,2017-01-01 07:00:00,2017-01-04 07:00:00,0,False
Sim,5,10_1,3,0,2017-01-02 07:00:00,2017-01-03 07:00:00,1,False
Sim,5,14_1,4,0,2017-01-03 07:00:00,2017-01-06 07:00:00,0,False
Sim,5,4_1,1,0,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,5,16_1,4,0,2017-01-03 07:00:00,2017-01-04 07:00:00,1,False
Sim,5,12_1,3,0,2017-01-03 07:00:00,2017-01-04 07:00:00,0,False
Sim,5,8_1,2,0,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,5,19_1,5,0,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,5,10_1,3,0,2017-01-03 07:00:00,2017-01-04 07:00:00,1,False
Sim,5,17_1,5,0,2017-01-03 07:00:00,2017-01-06 07:00:00,0,False
Sim,5,10_1,3,0,2017-01-04 07:00:00,2017-01-05 07:00:00,1,False
Sim,5,10_1,3,0,2017-01-05 07:00:00,2017-01-06 07:00:00,1,False
Sim,5,20_1,5,0,2017-01-06 07:00:00,2017-01-08 07:00:00,0,False
Sim,5,1_1,1,0,2017-01-06 07:00:00,2017-01-08 07:00:00,1,False
Sim,5,5_1,2,0,2017-01-06 07:00:00,2017-01-08 07:00:00,1,False
Sim,5,9_1,3,0,2017-01-06 07:00:00,2017-01-07 07:00:00,0,False
Sim,5,17_1,5,0,2017-01-06 07:00:00,2017-01-09 07:00:00,0,False
Sim,5,11_1,3,0,2017-01-06 07:00:00,2017-01-08 07:00:00,0,False
Sim,5,15_1,4,0,2017-01-06 07:00:00,2017-01-09 07:00:00,0,False
Sim,5,18_1,5,0,2017-01-06 07:00:00,2017-01-09 07:00:00,1,False
Sim,5,7_1,2,0,2017-01-06 07:00:00,2017-01-08 07:00:00,0,False
Sim,5,10_1,3,0,2017-01-06 07:00:00,2017-01-07 07:00:00,1,False
Sim,5,4_1,1,0,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,5,19_1,5,0,2017-01-07 07:00:00,2017-01-10 07:00:00,1,False
Sim,5,8_1,2,0,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,5,2_1,1,0,2017-01-07 07:00:00,2017-01-08 07:00:00,1,False
Sim,5,10_1,3,0,2017-01-07 07:00:00,2017-01-08 07:00:00,1,False
Sim,5,12_1,3,0,2017-01-07 07:00:00,2017-01-08 07:00:00,0,False
Sim,5,10_1,3,0,2017-01-08 07:00:00,2017-01-09 07:00:00,1,False
Sim,5,6_1,2,0,2017-01-08 07:00:00,2017-01-09 07:00:00,0,False
Sim,5,10_1,3,245,2017-01-09 07:00:00,2017-01-10 07:00:00,1,False
Sim,5,17_1,5,0,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,5,16_1,4,0,2017-01-09 07:00:00,2017-01-10 07:00:00,1,False
Sim,5,14_1,4,0,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,5,10_1,3,153,2017-01-10 07:00:00,2017-01-11 07:00:00,1,False
Sim,5,19_1,5,9,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,5,12_1,3,207,2017-01-11 07:00:00,2017-01-12 07:00:00,0,False
Sim,5,13_1,4,13,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,5,3_1,1,0,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,5,18_1,5,0,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,5,8_1,2,0,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,5,4_1,1,0,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,5,20_1,5,15,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,5,15_1,4,23,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,5,10_1,3,187,2017-01-11 07:00:00,2017-01-12 07:00:00,1,False
Sim,5,10_1,3,119,2017-01-12 07:00:00,2017-01-13 07:00:00,1,False
Sim,5,17_1,5,168,2017-01-12 07:00:00,2017-01-15 07:00:00,0,False
Sim,5,10_1,3,119,2017-01-13 07:00:00,2017-01-14 07:00:00,1,False
Sim,5,10_1,3,204,2017-01-14 07:00:00,2017-01-15 07:00:00,1,False
