big_demand,prob_lead_demand
165,1.2622151755142983E-07
164,5.1676790095678141E-07
163,1.3976324513262013E-06
162,3.1211123251370954E-06
161,6.215124966303409E-06
160,1.1444528489721341E-05
159,1.9884964340595003E-05
158,3.3008907290004844E-05
157,5.2782534036220651E-05
156,8.1770744204354593E-05
155,0.00012324624958727739
154,0.00018129717391633857
153,0.00026092617528800056
152,0.00036813282142493677
151,0.00050996991819142153
150,0.00069456381416644047
149,0.00093108847529751852
148,0.001229683440265571
147,0.0016013067276561023
146,0.0020575154675019163
145,0.0026101695561022947
144,0.0032710570332945667
143,0.004051444141569889
142,0.0049615580410019722
141,0.0060100157053109482
140,0.0072032182786201113
139,0.0085447356958932227
138,0.010034711166230855
137,0.011669213784211797
136,0.013439861982010538
135,0.015333563109196126
134,0.017332174178395943
133,0.019412631669021223
132,0.02154709267005812
131,0.023703353763782294
130,0.025845488922230993
129,0.027934697543125407
128,0.029930342027465258
127,0.031791142710078622
126,0.033476487185107213
125,0.03494780182933558
124,0.036169926310275928
123,0.03711242770479057
122,0.037750790064321291
