s_Q,prob_lead_lifetime
5248,5.8737290782897366E-30
5249,6.5091908350794587E-29
5250,3.9659176437881218E-28
5251,1.7567028211742464E-27
5252,6.3199934138621414E-27
5253,1.9581669775246262E-26
5254,5.4150773320030327E-26
5255,1.368614667739442E-25
5256,3.2146534759871594E-25
5257,7.1039104678491415E-25
5258,1.490814189594726E-24
5259,2.9927624318114712E-24
5260,5.7804355434499361E-24
5261,1.0792670374971117E-23
5262,1.9554936102337816E-23
5263,3.44939293891115E-23
5264,5.9397413242049238E-23
5265,1.0007723856454075E-22
5266,1.6531354300931564E-22
5267,2.681842306541126E-22
5268,4.279175992616081E-22
5269,6.7244937306784252E-22
5270,1.0419208409931312E-21
5271,1.5934252553413085E-21
5272,2.4073987230905636E-21
5273,3.5961639008132377E-21
5274,5.3152751832375635E-21
5275,7.7784891422651645E-21
5276,1.1277401405339315E-20
5277,1.6207060159282093E-20
5278,2.3099198020526365E-20
5279,3.2665131223035961E-20
5280,4.5850873506378506E-20
5281,6.3907620188169731E-20
5282,8.848149749212056E-20
5283,1.2172736900668683E-19
5284,1.66452575451112E-19
5285,2.262977912810486E-19
5286,3.0596375373272381E-19
5287,4.1149450538710625E-19
5288,5.5063004705991058E-19
5289,7.3324398996000555E-19
5290,9.71885001510002E-19
5291,1.2824446471943932E-18
5292,1.6849787445808715E-18
5293,2.20471468462935E-18
5294,2.8732834772984196E-18
5295,3.7302227019288175E-18
5296,4.8248052703569671E-18
5297,6.2182591516231923E-18
5298,7.9864552015434151E-18
5299,1.0223154263035676E-17
5300,1.3043921067857724E-17
5301,1.6590831535502875E-17
5302,2.103812223850408E-17
5303,2.6598956549586064E-17
5304,3.3533511832444518E-17
5305,4.21586265828447E-17
5306,5.2859286348232192E-17
5307,6.6102273319317015E-17
5308,8.2452357563049642E-17
5309,1.0259146893146416E-16
5310,1.2734135883782649E-16
5311,1.5769034158191566E-16
5312,1.9482479712603558E-16
5313,2.4016622274023344E-16
5314,2.9541474150775836E-16
5315,3.626001132803517E-16
5316,4.4414145050263721E-16
5317,5.4291701985065926E-16
5318,6.6234571360406634E-16
5319,8.0648200516479637E-16
5320,9.8012646456818549E-16
5321,1.1889542060127818E-15
5322,1.4396639745960662E-15
5323,1.7401509582867792E-15
5324,2.099706838907625E-15
5325,2.5292510783275857E-15
5326,3.0415979795741038E-15
5327,3.6517646742555992E-15
5328,4.3773258753622714E-15
5329,5.2388220068307259E-15
5330,6.260228187748878E-15
5331,7.4694925202469215E-15
5332,8.8991532175333878E-15
5333,1.0587045324913381E-14
5334,1.2577109145947757E-14
5335,1.4920314003525465E-14
5336,1.7675712658360216E-14
5337,2.0911643593737214E-14
5338,2.4707100475428009E-14
5339,2.9153290431660379E-14
5340,3.4355405394033711E-14
5341,4.0434633622687826E-14
5342,4.7530441736654075E-14
5343,5.5803161114519965E-14
5344,6.5436916455516632E-14
5345,7.6642938634091309E-14
5346,8.9663308782428929E-14
5347,1.0477518583919698E-13
5348,1.2229557565674924E-13
5349,1.4258670621491522E-13
5350,1.6606208060346479E-13
5351,1.9319328726814935E-13
5352,2.2451765563269985E-13
5353,2.6064685468241197E-13
5354,3.0227654250088339E-13
5355,3.5019718617302777E-13
