big_demand,prob_lead_demand
119,0.037767736132251276
120,0.037091957911020504
121,0.036121629381903449
122,0.034869742068174815
123,0.033377182923123742
124,0.031678237658989444
125,0.02981017348304027
126,0.027811961211073526
127,0.025723041762891415
128,0.023582183554286811
129,0.021426464849259926
130,0.019290402795134842
131,0.017205240116930504
132,0.015198392260238447
133,0.013293052445132235
134,0.011507949273786341
135,0.0098572503712646489
136,0.0083506049507831113
137,0.0069933171718509456
138,0.0057866400266650122
139,0.0047281760641035842
140,0.0038123668717927012
141,0.0030310486163097881
142,0.002374047016971405
143,0.0018297827841367597
144,0.0013858584186990169
145,0.0010295995859322074
146,0.00074852885838344119
147,0.00053075591579473524
148,0.00036527550279753665
149,0.00024217170663373564
150,0.00015273363260909315
151,8.9492723136306982E-05
152,4.6195443720537466E-05
153,1.7726769342839428E-05
