PolicyID,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,4,8_1,2,146,2017-01-14 00:00:00,2017-01-16 00:00:00,1,False
s_Q_perishable,4,7_1,2,572,2017-01-15 00:00:00,2017-01-16 00:00:00,1,False
s_Q_perishable,4,5_1,2,0,2017-01-02 00:00:00,2017-01-03 00:00:00,1,False
s_Q_perishable,4,5_1,2,0,2017-01-06 00:00:00,2017-01-07 00:00:00,1,False
s_Q_perishable,4,6_1,2,421,2017-01-10 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,4,7_1,2,0,2017-01-06 00:00:00,2017-01-07 00:00:00,1,False
s_Q_perishable,4,9_1,3,0,2017-01-05 00:00:00,2017-01-06 00:00:00,1,False
s_Q_perishable,4,6_1,2,227,2017-01-14 00:00:00,2017-01-17 00:00:00,1,False
s_Q_perishable,4,5_1,2,0,2017-01-10 00:00:00,2017-01-11 00:00:00,1,False
s_Q_perishable,4,3_1,1,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q_perishable,4,8_1,2,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q_perishable,4,7_1,2,0,2017-01-08 00:00:00,2017-01-09 00:00:00,1,False
s_Q_perishable,4,1_1,1,0,2017-01-11 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,4,5_1,2,237,2017-01-14 00:00:00,2017-01-15 00:00:00,1,False
s_Q_perishable,4,1_1,1,373,2017-01-14 00:00:00,2017-01-16 00:00:00,1,False
s_Q_perishable,4,8_1,2,0,2017-01-11 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,4,6_1,2,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
s_Q_perishable,4,7_1,2,0,2017-01-13 00:00:00,2017-01-14 00:00:00,1,False
s_Q_perishable,4,5_1,2,0,2017-01-12 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,4,4_1,1,617,2017-01-14 00:00:00,2017-01-17 00:00:00,1,False
s_Q_perishable,4,8_1,2,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q_perishable,4,7_1,2,0,2017-01-04 00:00:00,2017-01-05 00:00:00,1,False
s_Q_perishable,4,5_1,2,0,2017-01-08 00:00:00,2017-01-09 00:00:00,1,False
s_Q_perishable,4,2_1,1,0,2017-01-08 00:00:00,2017-01-10 00:00:00,0,False
s_Q_perishable,4,5_1,2,0,2017-01-04 00:00:00,2017-01-05 00:00:00,1,False
s_Q_perishable,4,1_1,1,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q_perishable,4,9_1,3,0,2017-01-12 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,4,10_1,3,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
s_Q_perishable,4,10_1,3,0,2017-01-11 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,4,10_1,3,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q_perishable,4,3_1,1,266,2017-01-14 00:00:00,2017-01-16 00:00:00,1,False
s_Q_perishable,4,9_1,3,0,2017-01-10 00:00:00,2017-01-11 00:00:00,1,False
s_Q_perishable,4,9_1,3,0,2017-01-02 00:00:00,2017-01-03 00:00:00,1,False
s_Q_perishable,4,2_1,1,0,2017-01-02 00:00:00,2017-01-04 00:00:00,0,False
s_Q_perishable,4,8_1,2,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
s_Q_perishable,4,3_1,1,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q_perishable,4,4_1,1,0,2017-01-06 00:00:00,2017-01-09 00:00:00,1,False
s_Q_perishable,4,1_1,1,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q_perishable,4,3_1,1,0,2017-01-11 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,4,10_1,3,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q_perishable,4,7_1,2,0,2017-01-02 00:00:00,2017-01-03 00:00:00,1,False
s_Q_perishable,4,4_1,1,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
s_Q_perishable,4,1_1,1,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
s_Q_perishable,4,6_1,2,0,2017-01-06 00:00:00,2017-01-09 00:00:00,1,False
s_Q_perishable,4,7_1,2,0,2017-01-11 00:00:00,2017-01-12 00:00:00,1,False
s_Q_perishable,4,3_1,1,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
s_Q_perishable,4,2_1,1,0,2017-01-11 00:00:00,2017-01-13 00:00:00,0,False
s_Q_perishable,4,9_1,3,200,2017-01-14 00:00:00,2017-01-15 00:00:00,1,False
s_Q_perishable,4,2_1,1,387,2017-01-14 00:00:00,2017-01-16 00:00:00,0,False
s_Q_perishable,4,9_1,3,0,2017-01-08 00:00:00,2017-01-09 00:00:00,1,False
s_Q_perishable,4,2_1,1,0,2017-01-05 00:00:00,2017-01-07 00:00:00,0,False
s_Q_perishable,4,10_1,3,576,2017-01-14 00:00:00,2017-01-16 00:00:00,1,False
s_Q_perishable,4,4_1,1,737,2017-01-10 00:00:00,2017-01-13 00:00:00,1,False
