InventoryPolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,4,7_1,2,572,2017-01-15T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,4,10_1,3,576,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,4,1_1,1,373,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,4,2_1,1,387,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,0,False
s_Q_perishable,4,3_1,1,266,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,4,4_1,1,617,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q_perishable,4,5_1,2,237,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,4,6_1,2,227,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q_perishable,4,8_1,2,146,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,4,9_1,3,200,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,4,10_1,3,248,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,4,1_1,1,149,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,4,2_1,1,163,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,4,3_1,1,225,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,4,7_1,2,572,2017-01-11T00:00:00.0000000,2017-01-12T00:00:00.0000000,1,True
s_Q_perishable,4,8_1,2,79,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,4,4_1,1,2116,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,4,5_1,2,290,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,4,6_1,2,852,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,4,9_1,3,113,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,4,5_1,2,346,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,4,7_1,2,949,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,4,10_1,3,578,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,4,1_1,1,398,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,4,2_1,1,385,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,0,True
s_Q_perishable,4,3_1,1,363,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,4,4_1,1,2101,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,4,5_1,2,355,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,4,6_1,2,852,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
