InventoryPolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,1,10_1,3,260,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
s_Q_perishable,1,1_1,1,486,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q_perishable,1,2_1,1,75,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,0,False
s_Q_perishable,1,3_1,1,108,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
s_Q_perishable,1,4_1,1,1619,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,1,5_1,2,209,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q_perishable,1,7_1,2,399,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,0,False
s_Q_perishable,1,9_1,3,65,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
s_Q_perishable,1,7_1,2,209,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,1,10_1,3,308,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q_perishable,1,1_1,1,1399,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,1,2_1,1,257,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,1,3_1,1,129,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q_perishable,1,4_1,1,1610,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,1,5_1,2,499,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,1,9_1,3,68,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q_perishable,1,10_1,3,204,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q_perishable,1,3_1,1,57,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q_perishable,1,4_1,1,1582,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,1,9_1,3,29,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q_perishable,1,10_1,3,293,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,0,True
s_Q_perishable,1,1_1,1,1389,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,1,2_1,1,254,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q_perishable,1,3_1,1,127,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,0,True
s_Q_perishable,1,4_1,1,1604,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,1,5_1,2,547,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,1,6_1,2,135,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,1,7_1,2,431,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,0,True
s_Q_perishable,1,8_1,2,2496,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,1,9_1,3,64,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,0,True
s_Q_perishable,1,6_1,2,33,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,1,7_1,2,184,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q_perishable,1,10_1,3,293,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q_perishable,1,1_1,1,577,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,1,2_1,1,83,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q_perishable,1,3_1,1,127,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q_perishable,1,4_1,1,1545,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,1,5_1,2,179,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,1,9_1,3,64,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q_perishable,1,8_1,2,2496,2017-01-07T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,1,10_1,3,229,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q_perishable,1,3_1,1,77,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q_perishable,1,4_1,1,1570,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,1,6_1,2,135,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,1,7_1,2,431,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,0,True
s_Q_perishable,1,9_1,3,34,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q_perishable,1,10_1,3,279,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,1,3_1,1,129,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,1,4_1,1,1489,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,1,8_1,2,2440,2017-01-12T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,1,9_1,3,61,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,1,6_1,2,110,2017-01-13T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
