InventoryPolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,5,10_1,3,201,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,5,2_1,1,80,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,5,6_1,2,532,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,5,9_1,3,45,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,5,10_1,3,221,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,5,1_1,1,685,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,5,2_1,1,81,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,5,4_1,1,818,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,5,5_1,2,2576,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,5,6_1,2,554,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q_perishable,5,7_1,2,661,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,0,True
s_Q_perishable,5,8_1,2,521,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,5,9_1,3,31,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q_perishable,5,10_1,3,166,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,5,2_1,1,157,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,5,3_1,1,37,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q_perishable,5,6_1,2,554,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q_perishable,5,9_1,3,51,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q_perishable,5,1_1,1,377,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,5,4_1,1,384,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,5,5_1,2,1258,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,5,7_1,2,277,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q_perishable,5,8_1,2,247,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,5,10_1,3,221,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,5,2_1,1,136,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,5,6_1,2,401,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q_perishable,5,9_1,3,27,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q_perishable,5,10_1,3,221,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,5,1_1,1,735,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,5,2_1,1,166,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,5,3_1,1,147,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q_perishable,5,4_1,1,824,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,5,5_1,2,2612,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,5,6_1,2,554,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,0,True
s_Q_perishable,5,7_1,2,661,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,0,True
s_Q_perishable,5,8_1,2,554,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,5,9_1,3,51,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,0,True
s_Q_perishable,5,10_1,3,221,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,5,2_1,1,171,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,5,3_1,1,143,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,5,6_1,2,317,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q_perishable,5,9_1,3,55,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q_perishable,5,1_1,1,375,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,5,4_1,1,396,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,5,5_1,2,1273,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,5,7_1,2,306,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,5,8_1,2,198,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,5,10_1,3,152,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,5,1_1,1,688,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,5,2_1,1,171,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,5,3_1,1,46,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,0,False
s_Q_perishable,5,4_1,1,805,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,5,5_1,2,2595,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,5,6_1,2,532,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
s_Q_perishable,5,7_1,2,662,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,0,False
s_Q_perishable,5,8_1,2,539,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,5,9_1,3,46,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
