PolicyID,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,1,7_1,2,0,2017-01-08 00:00:00,2017-01-10 00:00:00,0,False
s_Q_perishable,1,9_1,3,0,2017-01-04 00:00:00,2017-01-05 00:00:00,0,False
s_Q_perishable,1,6_1,2,110,2017-01-13 00:00:00,2017-01-15 00:00:00,1,False
s_Q_perishable,1,3_1,1,108,2017-01-14 00:00:00,2017-01-15 00:00:00,0,False
s_Q_perishable,1,2_1,1,0,2017-01-02 00:00:00,2017-01-05 00:00:00,0,False
s_Q_perishable,1,3_1,1,0,2017-01-04 00:00:00,2017-01-05 00:00:00,0,False
s_Q_perishable,1,8_1,2,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
s_Q_perishable,1,3_1,1,0,2017-01-02 00:00:00,2017-01-03 00:00:00,0,False
s_Q_perishable,1,6_1,2,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q_perishable,1,4_1,1,0,2017-01-04 00:00:00,2017-01-05 00:00:00,1,False
s_Q_perishable,1,3_1,1,0,2017-01-06 00:00:00,2017-01-07 00:00:00,0,False
s_Q_perishable,1,7_1,2,0,2017-01-11 00:00:00,2017-01-13 00:00:00,0,False
s_Q_perishable,1,10_1,3,0,2017-01-02 00:00:00,2017-01-03 00:00:00,0,False
s_Q_perishable,1,4_1,1,0,2017-01-06 00:00:00,2017-01-07 00:00:00,1,False
s_Q_perishable,1,5_1,2,153,2017-01-10 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,1,2_1,1,0,2017-01-06 00:00:00,2017-01-09 00:00:00,0,False
s_Q_perishable,1,7_1,2,0,2017-01-05 00:00:00,2017-01-07 00:00:00,0,False
s_Q_perishable,1,10_1,3,0,2017-01-06 00:00:00,2017-01-07 00:00:00,0,False
s_Q_perishable,1,10_1,3,0,2017-01-08 00:00:00,2017-01-09 00:00:00,0,False
s_Q_perishable,1,8_1,2,2440,2017-01-12 00:00:00,2017-01-15 00:00:00,1,False
s_Q_perishable,1,8_1,2,0,2017-01-07 00:00:00,2017-01-10 00:00:00,1,False
s_Q_perishable,1,4_1,1,1619,2017-01-14 00:00:00,2017-01-15 00:00:00,1,False
s_Q_perishable,1,9_1,3,0,2017-01-08 00:00:00,2017-01-09 00:00:00,0,False
s_Q_perishable,1,10_1,3,0,2017-01-12 00:00:00,2017-01-13 00:00:00,0,False
s_Q_perishable,1,9_1,3,0,2017-01-10 00:00:00,2017-01-11 00:00:00,0,False
s_Q_perishable,1,5_1,2,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
s_Q_perishable,1,1_1,1,0,2017-01-06 00:00:00,2017-01-09 00:00:00,1,False
s_Q_perishable,1,10_1,3,0,2017-01-10 00:00:00,2017-01-11 00:00:00,0,False
s_Q_perishable,1,3_1,1,0,2017-01-12 00:00:00,2017-01-13 00:00:00,0,False
s_Q_perishable,1,1_1,1,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
s_Q_perishable,1,5_1,2,209,2017-01-14 00:00:00,2017-01-17 00:00:00,1,False
s_Q_perishable,1,4_1,1,0,2017-01-10 00:00:00,2017-01-11 00:00:00,1,False
s_Q_perishable,1,9_1,3,0,2017-01-06 00:00:00,2017-01-07 00:00:00,0,False
s_Q_perishable,1,4_1,1,0,2017-01-02 00:00:00,2017-01-03 00:00:00,1,False
s_Q_perishable,1,2_1,1,75,2017-01-14 00:00:00,2017-01-17 00:00:00,0,False
s_Q_perishable,1,4_1,1,0,2017-01-08 00:00:00,2017-01-09 00:00:00,1,False
s_Q_perishable,1,7_1,2,399,2017-01-14 00:00:00,2017-01-16 00:00:00,0,False
s_Q_perishable,1,4_1,1,0,2017-01-12 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,1,6_1,2,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q_perishable,1,6_1,2,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
s_Q_perishable,1,10_1,3,260,2017-01-14 00:00:00,2017-01-15 00:00:00,0,False
s_Q_perishable,1,3_1,1,0,2017-01-10 00:00:00,2017-01-11 00:00:00,0,False
s_Q_perishable,1,9_1,3,65,2017-01-14 00:00:00,2017-01-15 00:00:00,0,False
s_Q_perishable,1,7_1,2,0,2017-01-02 00:00:00,2017-01-04 00:00:00,0,False
s_Q_perishable,1,10_1,3,0,2017-01-04 00:00:00,2017-01-05 00:00:00,0,False
s_Q_perishable,1,1_1,1,555,2017-01-10 00:00:00,2017-01-13 00:00:00,1,False
s_Q_perishable,1,9_1,3,0,2017-01-12 00:00:00,2017-01-13 00:00:00,0,False
s_Q_perishable,1,5_1,2,0,2017-01-06 00:00:00,2017-01-09 00:00:00,1,False
s_Q_perishable,1,2_1,1,132,2017-01-10 00:00:00,2017-01-13 00:00:00,0,False
s_Q_perishable,1,1_1,1,486,2017-01-14 00:00:00,2017-01-17 00:00:00,1,False
s_Q_perishable,1,3_1,1,0,2017-01-08 00:00:00,2017-01-09 00:00:00,0,False
s_Q_perishable,1,9_1,3,0,2017-01-02 00:00:00,2017-01-03 00:00:00,0,False
