big_demand,prob_lead_demand
869,0.0027714990326813934
870,0.0026034093569377525
871,0.0024427065058310652
872,0.0022892951428941308
873,0.0021430609648285487
874,0.0020038724565230384
875,0.0018715826285242614
876,0.0017460307262998217
877,0.0016270439014838625
878,0.0015144388363359225
879,0.0014080233136075982
880,0.0013075977250112732
881,0.001212956512434667
882,0.0011238895370808092
883,0.0010401833725585165
818,0.014227022156118884
819,0.014196362773759783
820,0.01414849413407155
821,0.014083611766087136
822,0.014001972159299826
823,0.013903891090045719
824,0.013789741601864296
825,0.013659951657770179
826,0.013515001485071058
827,0.013355420635524364
828,0.01318178478572982
829,0.012994712304990084
830,0.012794860618471545
831,0.012582922395968772
832,0.012359621596089804
833,0.012125709397847627
834,0.011881960050625889
835,0.011629166674416297
836,0.01136813704139592
837,0.01109968936960304
838,0.010824648158517441
839,0.010543840095296896
840,0.01025809005878184
841,0.0099682172473645886
842,0.00967503145430776
843,0.0093793295128755689
844,0.009081891930735388
845,0.0087834797317097087
846,0.0084848315200602275
847,0.0081866607802649569
848,0.0078896534227742773
849,0.0075944655841422553
850,0.0073017216869778285
851,0.0070120127633013915
852,0.0067258950421121844
853,0.0064438888003879964
854,0.0061664774738868396
855,0.0058941070227009115
856,0.0056271855445181318
857,0.0053660831266048106
858,0.0051111319264436472
859,0.0048626264691393993
860,0.00462082414892181
861,0.0043859459206593209
862,0.004158177166964659
863,0.0039376687252908318
864,0.0037245380594539295
865,0.0035188705592902928
866,0.0033207209523715086
867,0.0031301148114700013
868,0.0029470501418747469
