big_demand,prob_demand
200,0.028707086511857754
201,0.028451034130432342
202,0.028057675180201674
203,0.027533450530470759
204,0.026886574223111259
205,0.026126823092849395
206,0.0252652953929993
207,0.024314146589723376
208,0.02328631091134796
209,0.022195217313984168
210,0.021054508265657006
211,0.019877769188118118
212,0.018678275570496079
213,0.01746876373402298
214,0.016261230040112717
215,0.015066762055955037
216,0.013895403882973447
217,0.012756056570589425
218,0.011656413331669653
219,0.01060292818927768
220,0.0096008157500988567
221,0.00865407904128393
222,0.0077655617771367714
223,0.0069370210427942445
224,0.0061692161882102884
225,0.0054620097037342188
226,0.0048144759786553229
227,0.0042250141029211204
228,0.0036914612329754862
229,0.0032112034780257185
230,0.0027812817460344218
231,0.0023984904938835405
232,0.0020594678308132109
