s_Q,prob_lead_lifetime
782,3.4381578837810912E-11
781,1.6249846916764498E-10
780,4.7900735871803591E-10
779,1.1272250653394525E-09
778,2.3161642634303626E-09
777,4.341996230823192E-09
776,7.6147916543227711E-09
775,1.269149838191913E-08
774,2.0316226858536724E-08
773,3.1469028255300023E-08
772,4.7424465129306654E-08
771,6.9821387668662765E-08
770,1.0074543773823624E-07
769,1.4282590532550043E-07
768,1.9934865461822572E-07
767,2.7438691661725286E-07
766,3.7295180847769869E-07
765,5.0116448307568078E-07
764,6.6645183185514272E-07
763,8.777676559394639E-07
762,1.1458411808312188E-06
761,1.4834547147686063E-06
760,1.9057521359711973E-06
759,2.4305797356804308E-06
758,3.0788607383224086E-06
757,3.8750045637701968E-06
756,4.8473515863754625E-06
755,6.0286537784401126E-06
754,7.4565911999471622E-06
753,9.174323810213444E-06
752,1.1231077530059771E-05
751,1.3682762875499041E-05
750,1.6592623817327523E-05
749,2.0031913798128903E-05
748,2.4080595063189014E-05
747,2.8828056640250381E-05
746,3.4373845442008242E-05
745,4.082840407341417E-05
744,4.8313808013414678E-05
743,5.6964493919430711E-05
742,6.6927969885847638E-05
741,7.8365497589538217E-05
740,9.1452735391683913E-05
739,0.00010638033065261372
738,0.00012335444877258672
737,0.00014259722581453133
736,0.00016434713101318814
735,0.00018885922504741461
734,0.00021640529966690351
733,0.00024727388413901862
732,0.0002817701040328001
731,0.0003202153781011983
730,0.00036294693947353191
729,0.00041031714476926824
728,0.0004626925972204607
727,0.00052045308011934544
726,0.00058399024949396417
725,0.0006537060960701528
724,0.00073001117022780855
723,0.00081332256576394329
722,0.00090406166061053281
721,0.0010026516152086727
720,0.0011095146319950674
719,0.0012250689556984934
718,0.0013497256938636716
717,0.0014838854075200736
716,0.0016279345069315457
715,0.0017822414717067264
714,0.0019471529179162174
713,0.0021229895112381022
712,0.0023100418251639867
711,0.0025085661145988133
710,0.0027187800586911106
709,0.0029408585108531169
708,0.0031749292963756271
707,0.0034210691001614448
706,0.0036792994888460808
705,0.0039495831128995261
704,0.004231820135166384
703,0.0045258449326658848
702,0.0048314231183051344
701,0.0051482489284318438
700,0.0054759430208457024
699,0.0058140507259875907
698,0.0061620407915267805
697,0.0065193046574707871
696,0.006885156295241366
695,0.0072588326399126608
694,0.00763949464002225
693,0.0080262289440795644
692,0.0084180502371546222
691,0.0088139042347870067
690,0.0092126713349720921
689,0.0096131709222273768
688,0.010014166310791862
687,0.010414370306945846
686,0.010812451363343203
685,0.011207040291211275
684,0.011596737489386194
683,0.011980120642505246
682,0.012355752834365116
681,0.012722191016564051
680,0.013077994767165499
679,0.013421735269331632
678,0.013752004435754485
677,0.014067424101330482
676,0.014366655203940747
675,0.014648406887875736
674,0.014911445396559418
673,0.015154602724820266
672,0.015376784930385844
671,0.015576980024992049
