big_demand,prob_lead_demand
202,0.002339871706970404
201,0.0027505546555789176
200,0.0032173121579954118
199,0.0037445536679195377
198,0.0043364066263820913
197,0.0049965708876198427
196,0.0057281600359462516
195,0.0065335328334039725
194,0.0074141190086636829
193,0.008370244542642612
192,0.0094009624716563638
191,0.010503895955828867
190,0.011675100888081314
189,0.012908955588252512
188,0.014198085084360351
187,0.015533327085182236
186,0.016903745966145078
185,0.018296699913212762
184,0.019697964807534749
183,0.021091916521780964
182,0.022461771096287962
181,0.023789879852098253
180,0.025058073983442203
179,0.026248050675242659
178,0.027341790443861095
177,0.028321993338840029
176,0.029172519999945207
175,0.029878822456553052
174,0.030428349080662529
173,0.030810908326615431
