big_demand,prob_lead_demand
351,0.01277576940995892
333,0.022679791341011866
334,0.022552358980130256
335,0.022357647567454859
336,0.02209755580753044
337,0.021769959766804018
338,0.021382119252202982
339,0.020937359567746897
340,0.020439424571156904
341,0.019892424599022386
342,0.019300781064698742
343,0.018669168773444413
344,0.018002456985012818
345,0.017305650215365377
346,0.016583829709623944
347,0.01584209644170282
348,0.015085516406503867
349,0.014319068872503666
350,0.013547598160282033
352,0.012008028701003672
353,0.011248567794143797
354,0.010501293679024365
355,0.0097698030339285948
356,0.0090573616355486691
357,0.0083668886970772443
358,0.0077009460608018889
359,0.0070617321255739022
360,0.0064510803484537681
361,0.0058704621219904133
362,0.0053209937926536922
363,0.0048034475509441754
364,0.0043182658891487407
365,0.0038655792886041263
366,0.0034452267652003319
367,0.0030567788706859561
368,0.0026995627194713726
369,0.0023726885876317583
370,0.002075077614319566
371,0.0018054901273394327
372,0.0015625541154951255
373,0.0013447933813809335
374,0.0011506549299662196
375,0.00097853518047783515
376,0.00082680463103180981
377,0.00069383065599035849
378,0.00057799817345829789
379,0.00047772798266681224
380,0.00039149263598075191
381,0.0003178297755750586
382,0.00025535292816824358
383,0.00020275981046169881
384,0.00015883825127501735
385,0.00012246988231697593
386,9.26317870311402E-05
387,6.8396325389581179E-05
388,4.8929371699780945E-05
389,3.3487212668378065E-05
390,2.1412354718602907E-05
391,1.2128483764585157E-05
392,5.1348084006771617E-06
