StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
5,7_1,2017-01-02,282.7951024804323,,-1,1
5,7_1,2017-01-03,294.7349212455244,,-1,1
5,7_1,2017-01-04,275.5289255299758,,-1,1
5,7_1,2017-01-05,275.5289255299758,,-1,1
5,7_1,2017-01-06,260.7705292621804,,-1,1
5,7_1,2017-01-07,362.6947028494968,,-1,1
5,7_1,2017-01-08,310.91729893403186,,-1,1
5,7_1,2017-01-09,295.85324486071227,,-1,1
5,7_1,2017-01-10,308.53454650820385,,-1,1
5,7_1,2017-01-11,255.15995051837518,,-1,1
5,7_1,2017-01-12,289.2265500353594,,-1,1
5,7_1,2017-01-13,312.11783564799885,,-1,1
5,7_1,2017-01-14,288.14128185723337,,-1,1
5,7_1,2017-01-15,325.73921705717413,,-1,1
5,7_1,2017-01-16,264.6017806622602,,-1,1
5,7_1,2017-01-17,354.0185567715907,,-1,1
5,7_1,2017-01-18,266.54533559113287,,-1,1
5,7_1,2017-01-19,338.8158194321276,,-1,1
5,7_1,2017-01-20,379.3503652511611,,-1,1
5,7_1,2017-01-21,259.8241893674074,,-1,1
5,7_1,2017-01-22,292.5150284563533,,-1,1
5,7_1,2017-01-23,264.6017806622602,,-1,1
5,7_1,2017-01-24,265.57120697129614,,-1,1
5,7_1,2017-01-25,291.413388971379,,-1,1
5,7_1,2017-01-26,336.14543166655056,,-1,1
5,7_1,2017-01-27,345.6162970049708,,-1,1
5,7_1,2017-01-28,294.7349212455244,,-1,1
5,7_1,2017-01-29,276.5516987667852,,-1,1
5,7_1,2017-01-30,340.161590868294,,-1,1
5,7_1,2017-01-31,306.1759616192977,,-1,1
5,7_1,2017-02-01,319.4518175733437,,-1,1
5,7_1,2017-02-02,294.7349212455244,,-1,1
5,7_1,2017-02-03,287.0614024861598,,-1,1
5,7_1,2017-02-04,334.8207222642699,,-1,1
5,7_1,2017-02-05,253.32523361010834,,-1,1
5,7_1,2017-02-06,279.6503327584804,,-1,1
5,7_1,2017-02-07,334.8207222642699,,-1,1
5,7_1,2017-02-08,293.62219420715564,,-1,1
5,7_1,2017-02-09,332.19204250208446,,-1,1
5,7_1,2017-02-10,275.5289255299758,,-1,1
5,7_1,2017-02-11,305.00563545368146,,-1,1
5,7_1,2017-02-12,346.99811889133167,,-1,1
