big_demand,prob_demand
844,0.00022250669568496111
845,0.000195511471242767
846,0.00017128677922692944
847,0.0001496090275480287
848,0.00013026600211089545
849,0.00011305698262383734
850,9.77927705041051E-05
851,8.4295636074001459E-05
852,7.2399192336901542E-05
853,6.19482026474946E-05
854,5.2798329551491854E-05
855,4.4815831972404784E-05
856,3.7877217772092653E-05
857,3.1868858512672926E-05
858,2.6686573004928775E-05
859,2.2235185947182456E-05
860,1.842806764323904E-05
861,1.5186660442853335E-05
862,1.243999717760671E-05
863,1.0124216473474906E-05
864,8.1820794131329136E-06
865,6.5624916006402759E-06
866,5.2200342530894251E-06
867,4.1145075126177533E-06
868,3.2104887424071637E-06
869,2.4769081463819979E-06
870,1.886643638595185E-06
871,1.4161364888842731E-06
872,1.0450288901185998E-06
873,7.5582423272333241E-07
874,5.335705371981043E-07
875,3.6556718759991529E-07
876,2.4109483044442812E-07
877,1.5116805563694798E-07
878,8.8310259729404887E-08
879,4.6349907282296753E-08
880,2.0237253098369992E-08
881,5.8804657654972759E-09
755,0.013123282248542941
756,0.013374814462036552
757,0.013611877350799466
758,0.013833607280871922
759,0.014039190480786664
760,0.014227867831429339
761,0.014398939355261502
762,0.014551768368895135
763,0.014685785265654883
764,0.014800490897751642
765,0.014895459530986161
766,0.014970341348469914
767,0.015024864483653004
768,0.015058836566945011
769,0.015072145774359958
770,0.015064761370866321
771,0.015036733745430646
772,0.014988193939062502
773,0.014919352671451941
774,0.014830498875993959
775,0.014721997757071706
776,0.014594288387380742
777,0.014447880866778685
778,0.014283353067603538
779,0.014101346994583833
780,0.01390256479033683
781,0.013687764419990532
782,0.013457755070650645
783,0.013213392303247889
784,0.012955572995733008
785,0.012685230117628128
786,0.012403327376592971
787,0.01211085377792397
788,0.011808818137780721
789,0.011498243590438637
790,0.011180162129013797
791,0.010855609217914614
792,0.010525618513766636
793,0.010191216729756477
794,0.0098534186762749467
795,0.00951322250843729
796,0.0091716052085499874
797,0.0088295183289100864
798,0.0084878840174964776
799,0.00814759134617499
800,0.0078094975283667179
801,0.0074744151042431192
802,0.0071431146249500794
803,0.0068163223088371881
804,0.0064947180537207423
805,0.0061789338065726465
806,0.005869552289126583
807,0.0055671060751106395
808,0.0052720770121730751
809,0.0049848959790831232
810,0.0047059429664786838
811,0.0044355474673108833
812,0.0041739891612143747
813,0.0039215033076725851
814,0.0036782726774448366
815,0.0034444339715393991
816,0.0032200840398135164
817,0.0030052722524626023
818,0.002800007553108567
819,0.002604260620611473
820,0.0024179661559829277
821,0.0022410252712162862
822,0.0020733079571267719
823,0.0019146556077762288
824,0.0017648835797296968
825,0.0016237837652394635
826,0.0014911271594604224
827,0.0013666664029505151
828,0.0012501382819827269
829,0.0011412661705704479
830,0.0010397623995654405
831,0.00094533053970623151
832,0.00085766758705356049
833,0.00077646604082816655
834,0.00070141586524491862
835,0.000632206328497447
836,0.00056852771357171364
837,0.0005100728970397105
838,0.00045653879339178487
839,0.00040762766379617648
840,0.00036304828941731963
841,0.00032251701057275082
842,0.00028575863405641371
843,0.00025250721190029561
