big_demand,prob_lead_demand
577,1.4389946484612048E-08
576,5.0953147271747278E-08
575,1.1996670857874008E-07
574,2.3476637216212179E-07
573,4.1239968533665614E-07
572,6.743743722719656E-07
571,1.04750805989015E-06
570,1.5648845200716565E-06
569,2.2669203052666817E-06
568,3.2025440670279243E-06
567,4.4304889538876687E-06
566,6.020696292024029E-06
565,8.0558262735296844E-06
564,1.0632868635770232E-05
563,1.3864843342769044E-05
562,1.7882578115227198E-05
561,2.2836546346273377E-05
560,2.8898745538021902E-05
559,3.626459295705656E-05
558,4.5154811796209947E-05
557,5.5817277808981641E-05
556,6.8528793216367337E-05
555,8.3596751738784019E-05
554,0.00010136065594282003
553,0.00012219344577756529
552,0.00014650259527119826
551,0.00017473093292733239
550,0.00020735714046364297
549,0.00024489588423321244
548,0.00028789753402200062
547,0.00033694742498321039
546,0.00039266462030889169
545,0.00045570013490605943
544,0.00052673458388952088
543,0.000606475224170308
542,0.00069565236284105977
541,0.00079501511245877021
540,0.000905326480705029
539,0.0010273577902479053
538,0.0011618824338976536
537,0.0013096689802733425
536,0.0014714736560830174
535,0.00164803224263956
534,0.0018400514362308018
533,0.0020481997342493862
532,0.0022730979213521955
531,0.0025153092421246865
530,0.0027753293585183127
529,0.003053576201443232
528,0.0033503798360626637
527,0.0036659724692804331
526,0.0040004787353800642
525,0.0043539064015193788
524,0.0047261376385904167
523,0.0051169210046315651
522,0.0055258642873740934
521,0.0059524283495057048
520,0.0063959100061920533
519,0.0068554605966669761
518,0.0073300625311295354
517,0.0078185473250065429
516,0.00831958725793198
515,0.0088316875559601785
514,0.0093532086949727044
513,0.0098823635301848612
512,0.010417224796697006
511,0.010955734375856785
510,0.011495714296972371
509,0.012034879419961472
508,0.012570851720413032
507,0.013101176074630034
506,0.01362333741887168
505,0.014134779134588334
504,0.014632922490306548
503,0.01511518695133765
502,0.015579011151001687
501,0.016021874301917483
500,0.016441317813424262
499,0.016834966871660681
498,0.017200551732488412
497,0.017535928474524974
496,0.0178390989602136
495,0.018108229757219318
494,0.018341669780557457
493,0.018537966427721465
492,0.018695879994602784
491,0.018814396179035079
490,0.018892736501123823
