StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
3,7_1,2017-01-02,32.79990665431938,,-1,1
3,7_1,2017-01-03,26.579516304207974,,-1,1
3,7_1,2017-01-04,36.90372281068224,,-1,1
3,7_1,2017-01-05,71.05670261085228,,-1,1
3,7_1,2017-01-06,32.79990665431938,,-1,1
3,7_1,2017-01-07,28.419898500810863,,-1,1
3,7_1,2017-01-08,47.570744186579255,,-1,1
3,7_1,2017-01-09,66.55399559498883,,-1,1
3,7_1,2017-01-10,46.4414354106567,,-1,1
3,7_1,2017-01-11,40.8103747332537,,-1,1
3,7_1,2017-01-12,53.80368048470872,,-1,1
3,7_1,2017-01-13,49.7207486353419,,-1,1
3,7_1,2017-01-14,63.69343453528759,,-1,1
3,7_1,2017-01-15,62.641535009603245,,-1,1
3,7_1,2017-01-16,29.733822747513596,,-1,1
3,7_1,2017-01-17,32.16247596751416,,-1,1
3,7_1,2017-01-18,34.44990290633858,,-1,1
3,7_1,2017-01-19,70.45598619861659,,-1,1
3,7_1,2017-01-20,58.03034795207047,,-1,1
3,7_1,2017-01-21,48.437591478964954,,-1,1
3,7_1,2017-01-22,71.66348229794198,,-1,1
3,7_1,2017-01-23,59.114953804507806,,-1,1
3,7_1,2017-01-24,35.48027917091825,,-1,1
3,7_1,2017-01-25,33.58165682864671,,-1,1
3,7_1,2017-01-26,64.22707533471468,,-1,1
3,7_1,2017-01-27,56.38812801450898,,-1,1
3,7_1,2017-01-28,56.27287060984626,,-1,1
3,7_1,2017-01-29,45.522804892240494,,-1,1
3,7_1,2017-01-30,28.927180768963364,,-1,1
3,7_1,2017-01-31,31.168274146649686,,-1,1
3,7_1,2017-02-01,48.828453043290956,,-1,1
3,7_1,2017-02-02,29.79227318555222,,-1,1
3,7_1,2017-02-03,31.22950485794028,,-1,1
3,7_1,2017-02-04,39.93229739789469,,-1,1
3,7_1,2017-02-05,65.03733045556714,,-1,1
3,7_1,2017-02-06,35.55008614941529,,-1,1
3,7_1,2017-02-07,47.19098554522537,,-1,1
3,7_1,2017-02-08,45.97960833122552,,-1,1
3,7_1,2017-02-09,55.92870452489722,,-1,1
3,7_1,2017-02-10,31.046170038599755,,-1,1
3,7_1,2017-02-11,53.47657634713447,,-1,1
3,7_1,2017-02-12,36.042716702938364,,-1,1
