big_demand,prob_demand
692,0.0006488952699211201
693,0.00057546407237509054
694,0.00050882083802293414
695,0.00044851767233089658
696,0.00039411672167876879
697,0.00034519216069351538
698,0.00030133191468332713
699,0.0002621391232764073
700,0.00022723335348436303
701,0.0001962515722492673
702,0.00016884889010190243
703,0.00014469908886613925
704,0.00012349494740371855
705,0.00010494838021966721
706,8.8790404356991516E-05
707,7.4770950416010775E-05
708,6.2658533754097326E-05
709,5.2239801970051713E-05
710,4.3318974667097066E-05
711,3.5717191231565126E-05
712,2.9271781971826624E-05
713,2.3835477444249322E-05
714,1.927557016000963E-05
715,1.5473042128620487E-05
716,1.2321670861760481E-05
717,9.7271255459363486E-06
718,7.6060641072856714E-06
719,5.8852408501991194E-06
720,4.5006332683085958E-06
721,3.3965955175935231E-06
722,2.5250449234035138E-06
723,1.8446867828418775E-06
724,1.3202816377610979E-06
725,9.2195814745545463E-07
726,6.2457369868389007E-07
727,4.0712396696876269E-07
728,2.5220179822636321E-07
729,1.4550502240690635E-07
730,7.5392147159009533E-08
731,3.2484313194792358E-08
732,9.3114250587469077E-09
626,0.016162889039109965
627,0.016307393494719519
628,0.016425537043166683
629,0.016516790353159484
630,0.016580750617865844
631,0.016617144321063725
632,0.016625829021353747
633,0.01660679414008397
634,0.016560160748858747
635,0.0164861803627098
636,0.016385232755072695
637,0.0162578228205129
638,0.016104576520565145
639,0.015926235956973851
640,0.015723653624948365
641,0.015497785906673809
642,0.01524968587216299
643,0.014980495460518304
644,0.014691437119732543
645,0.014383804987244262
646,0.014058955696540247
647,0.013718298897145986
648,0.01336328757635943
649,0.012995408271074586
650,0.012616171257036653
651,0.012227100800909508
652,0.011829725557673471
653,0.011425569192171895
654,0.011016141299166803
655,0.010602928691127594
656,0.010187393157918015
657,0.0097709505913240562
658,0.0093549710048544919
659,0.0089407718302280791
660,0.0085296118362954872
661,0.0081226856998399353
662,0.00772111925039091
663,0.0073259654039516866
664,0.0069382007934587781
665,0.00655872309692796
666,0.00618834905765841
667,0.0058278131846176981
668,0.0054777671152630185
669,0.0051387796176091726
670,0.0048113372033653685
671,0.0044958453194601433
672,0.0041926300812792257
673,0.0039019470896864989
674,0.0036239703547604287
675,0.0033588097557757561
676,0.003106500034847992
677,0.002867012232172244
678,0.002640257698468226
679,0.0024260923252681804
680,0.002224320943728353
681,0.0020347018435032619
682,0.0018569513645899406
683,0.0016907485168920586
684,0.00153573958453113
685,0.0013915426745963943
686,0.0012577521730244194
687,0.0011339430735771781
688,0.0010196751493830828
689,0.00091449694015749341
690,0.00081794953196489032
691,0.00072957011016302055
