big_demand,prob_demand
180,0.0092300049629235915
179,0.010505022860909837
178,0.011866135874924646
177,0.013304874855500802
176,0.014810371337408486
175,0.016369388516411565
174,0.017966422977229717
173,0.019583880142973034
172,0.021202324224767286
171,0.02280080097837733
170,0.024357228861257425
169,0.025848851301659773
168,0.027252670643282129
167,0.028546095054565582
166,0.029707451194255458
165,0.030716548755472851
164,0.0315552302105545
163,0.032207886060423886
162,0.032661916119224609
210,1.0915767690491384E-07
209,4.3427256503849397E-07
208,1.143008850330428E-06
207,2.487497032505642E-06
206,4.8336132847832057E-06
205,8.6962002432125087E-06
204,1.4780136427066178E-05
203,2.4026714751487285E-05
202,3.7664277264201179E-05
201,5.7261507769195925E-05
200,8.4781247367090529E-05
199,0.00012263221165514546
198,0.00017371558816367766
197,0.00024146320381381449
196,0.00032986378779848439
195,0.00044347381831700736
194,0.000587409530611611
193,0.0007673168801123531
192,0.00098931660834115183
191,0.0012599220715321733
190,0.0015859281907751588
189,0.0019742707937101291
188,0.0024318567522853564
187,0.0029653666626528472
186,0.0035810333113300906
185,0.0042844007418539661
184,0.0050800702691179943
183,0.00597144116625839
182,0.0069604033917934627
181,0.0080471869218042332
