big_demand,prob_lead_demand
1387,0.0008328080908634333
1388,0.00077432518556459122
1389,0.00071904918807077134
1391,0.00061768526064162165
1392,0.000571378354738746
1393,0.00052784122433573784
1394,0.00048696354206954689
1395,0.00044863531041697572
1396,0.00041274719805799794
1397,0.000379190854221539
1398,0.00034785920081496118
1399,0.00031864670226335745
1400,0.00029144961310300721
1401,0.0002661662034845959
1402,0.00024269696284578561
1403,0.00022094478210922359
1404,0.00020081511485096234
1405,0.00018221611796547752
1406,0.00016505877242698874
1407,0.00014925698481268323
1408,0.00013472767031180014
1409,0.00012139081799550072
1410,0.00010916953916621012
1411,9.7990099641877555E-05
1412,8.7781936860594845E-05
1413,7.8477662714505412E-05
1414,7.0013053039184788E-05
1415,6.2327024695974108E-05
1416,5.5361601190384754E-05
1417,4.9061867769964538E-05
1418,4.3375916940227086E-05
1419,3.825478532769778E-05
1420,3.365238280512766E-05
1421,2.9525414775778457E-05
1422,2.5833298491692865E-05
1423,2.2538074255341527E-05
1424,1.960431232529184E-05
1425,1.6999016314879495E-05
1426,1.4691523838594886E-05
1427,1.2653405124331841E-05
1428,1.0858360271098676E-05
1429,9.2821157915735936E-06
1430,7.9023210373106964E-06
1431,6.6984450617811524E-06
1432,5.6516744330753405E-06
1433,4.7448124643029873E-06
1434,3.9621802858096368E-06
1435,3.2895201395726763E-06
1436,2.7139012328339643E-06
1437,2.2236284454403453E-06
1438,1.8081541437588046E-06
1439,1.4579933136517845E-06
1440,1.164642186066718E-06
1441,9.205004915168271E-07
1442,7.1879744429181656E-07
1443,5.5352152379732939E-07
1444,4.1935408911707876E-07
1445,3.1160683383188352E-07
1446,2.2616306139974004E-07
1447,1.5942273705991576E-07
1448,1.0825125030381879E-07
1449,6.99318024646257E-08
1450,4.2121316899037334E-08
1451,2.2809754529492066E-08
1452,1.0282705122357971E-08
1453,3.08711451758349E-09
1390,0.00066687224119620146
1310,0.011575509463377777
1311,0.011558641281387116
1312,0.011532444662872976
1313,0.011496984486914772
1314,0.011452346846354541
1315,0.011398638712503024
1316,0.011335987524404269
1317,0.01126454070481114
1318,0.011184465105375865
1319,0.011095946383894793
1320,0.010999188316762479
1321,0.010894412050085825
1322,0.010781855293182402
1323,0.010661771458436543
1324,0.0105344287517118
1325,0.010400109217717057
1326,0.010259107744895803
1327,0.010111731034552778
1328,0.00995829653904917
1329,0.0097991313739862074
1330,0.0096345712093581209
1331,0.0094649591446881141
1332,0.0092906445731662166
1333,0.0091119820397862934
1334,0.0089293300984310472
1335,0.0087430501727800581
1336,0.008553505425817438
1337,0.0083610596425934634
1338,0.0081660761307499469
1339,0.0079689166431538578
1340,0.0077699403267977082
1341,0.0075695027019222517
1342,0.0073679546750962605
1343,0.0071656415897527895
1344,0.0069629023174323764
1345,0.0067600683927227494
1346,0.006557463194613488
1347,0.0063554011767049581
1348,0.0061541871484242418
1349,0.0059541156091099615
1350,0.0057554701365331992
1351,0.0055585228311256013
1352,0.005363533816889577
1353,0.0051707531283377243
1354,0.0049804154351408446
1355,0.0047927423167427544
1356,0.0046079419905292384
1357,0.00442620909734983
1358,0.0042477245436827781
1359,0.0040726553994775887
1360,0.00390115485046531
1361,0.0037333622034954978
1362,0.00356940517280764
1363,0.003409397807381781
1364,0.0032534379809337289
1365,0.0031016102687676825
1366,0.002953986184143297
1367,0.0028106244550848971
1368,0.0026715713390050456
1369,0.0025368609724114389
1370,0.00240651575288161
1371,0.0022805467504242124
1372,0.0021589541452985924
1373,0.0020417276893357106
1374,0.0019288471877928056
1375,0.0018202829987811512
1376,0.0017159965473300773
1377,0.0016159408511905188
1378,0.0015200610555368417
1379,0.0014282949737956783
1380,0.0013405736319140296
1381,0.0012568218134748398
1382,0.0011769586031755454
1383,0.0011008979263025529
1384,0.0010285490819609876
1385,0.000959817267953159
1386,0.00089460409533974068
