StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
6,14_1,2017-01-08,355.8339471159057,,-1,1
6,14_1,2017-01-09,326.53301412065633,,-1,1
6,14_1,2017-01-10,333.92118308850524,,-1,1
6,14_1,2017-01-11,304.3089832626837,,-1,1
6,14_1,2017-01-12,323.638904733956,,-1,1
6,14_1,2017-01-13,349.3816789930045,,-1,1
6,14_1,2017-01-14,319.36164376207023,,-1,1
6,14_1,2017-01-15,365.81468240038816,,-1,1
6,14_1,2017-01-16,297.7794867992427,,-1,1
6,14_1,2017-01-17,316.5520011650483,,-1,1
6,14_1,2017-01-18,308.3186219361602,,-1,1
6,14_1,2017-01-19,326.53301412065633,,-1,1
6,14_1,2017-01-20,305.6377549446896,,-1,1
6,14_1,2017-01-21,346.2141642262994,,-1,1
6,14_1,2017-01-22,335.4255601833304,,-1,1
6,14_1,2017-01-23,322.20469443414987,,-1,1
6,14_1,2017-01-24,293.9512964893663,,-1,1
6,14_1,2017-01-25,385.1081546279982,,-1,1
6,14_1,2017-01-26,304.3089832626837,,-1,1
6,14_1,2017-01-27,327.99304249072406,,-1,1
6,14_1,2017-01-28,304.3089832626837,,-1,1
6,14_1,2017-01-29,291.43556874748697,,-1,1
6,14_1,2017-01-30,332.4258104163672,,-1,1
6,14_1,2017-01-31,305.6377549446896,,-1,1
6,14_1,2017-02-01,308.3186219361602,,-1,1
6,14_1,2017-02-02,308.3186219361602,,-1,1
6,14_1,2017-02-03,308.3186219361602,,-1,1
6,14_1,2017-02-04,350.9799781514248,,-1,1
6,14_1,2017-02-05,320.77896184292814,,-1,1
6,14_1,2017-02-06,295.22002718086793,,-1,1
6,14_1,2017-02-07,291.43556874748697,,-1,1
6,14_1,2017-02-08,354.20603596842636,,-1,1
6,14_1,2017-02-09,330.93937421476375,,-1,1
6,14_1,2017-02-10,320.77896184292814,,-1,1
6,14_1,2017-02-11,306.9742820753873,,-1,1
6,14_1,2017-02-12,325.0816565130438,,-1,1
6,14_1,2017-02-13,296.6268812589509,,-1,1
6,14_1,2017-02-14,314.67660076949835,,-1,1
6,14_1,2017-02-15,358.7928629472558,,-1,1
6,14_1,2017-02-16,299.8026237189829,,-1,1
6,14_1,2017-02-17,331.94068727985933,,-1,1
6,14_1,2017-02-18,306.06877266776763,,-1,1
