s_Q,prob_lead_lifetime
1570,0.0094168832462326914
1407,4.3650331282702616E-12
1408,1.9664199134875257E-11
1409,5.5303522498451453E-11
1410,1.2428770192249312E-10
1411,2.4413024587051037E-10
1412,4.3793357890067116E-10
1413,7.356629150422079E-10
1414,1.1756400225127164E-09
1415,1.8062854422038903E-09
1416,2.6881402622435604E-09
1417,3.8962011823380729E-09
1418,5.5226053122684872E-09
1419,7.6797039245260638E-09
1420,1.0503567205139786E-08
1421,1.4157964900568576E-08
1422,1.8838870621142491E-08
1423,2.4779540409690388E-08
1424,3.2256218992132065E-08
1425,4.15945298670843E-08
1426,5.3176608033792493E-08
1427,6.7449036669565948E-08
1428,8.4931651414791757E-08
1429,1.0622727806884447E-07
1430,1.3203247140510657E-07
1431,1.6314932443729782E-07
1432,2.0049841877007961E-07
1433,2.4513298760061164E-07
1434,2.9825436345921231E-07
1435,3.6122878284023513E-07
1436,4.356056194316344E-07
1437,5.2313711665583176E-07
1438,6.2579968863765713E-07
1439,7.4581685646972823E-07
1440,8.8568388370470529E-07
1441,1.0481941713215446E-06
1442,1.2364674679447596E-06
1443,1.4539799457996016E-06
1444,1.7045961867221755E-06
1445,1.9926031154753474E-06
1446,2.3227459096161244E-06
1447,2.7002659061894796E-06
1448,3.1309405155640431E-06
1449,3.621125141758825E-06
1450,4.1777970966255411E-06
1451,4.8086014822437279E-06
1452,5.5218990018581779E-06
1453,6.3268156446512673E-06
1454,7.2332941736165E-06
1455,8.2521473288116565E-06
1456,9.3951126403601984E-06
1457,1.0674908726785047E-05
1458,1.2105292934659614E-05
1459,1.3701120155215838E-05
1460,1.5478402632539393E-05
1461,1.7454370556399136E-05
1462,1.9647533210705329E-05
1463,2.2077740426181696E-05
1464,2.4766244063197295E-05
1465,2.773575922796828E-05
1466,3.1010524902656466E-05
1467,3.4616363647414131E-05
1468,3.8580740010320159E-05
1469,4.2932817259594975E-05
1470,4.7703512031651027E-05
1471,5.2925546468623207E-05
1472,5.8633497400222775E-05
1473,6.4863842107266791E-05
1474,7.165500018825801E-05
1475,7.9047371036134031E-05
1476,8.70833664199672E-05
1477,9.580743765619625E-05
1478,0.00010526609684609472
1479,0.00011550793165084366
1480,0.00012658361307295513
1481,0.00013854589571308897
1482,0.00015144960997468297
1483,0.00016535164569544681
1484,0.00018031092669480985
1485,0.00019638837573998557
1486,0.00021364686945057125
1487,0.00023215118268260295
1488,0.00025196792195786505
1489,0.00027316544753302888
1490,0.00029581378373594596
1491,0.00031998451723311749
1492,0.00034575068293305871
1493,0.00037318663727484608
1494,0.00040236791869962494
1495,0.00043337109515504584
1496,0.00046627359853849141
1497,0.00050115353804591907
1498,0.00053808951432298888
1499,0.00057716041434965827
1500,0.00061844519345544786
1501,0.00066202264060331417
1502,0.00070797113839412521
1503,0.00075636840401042428
1504,0.00080729122535041977
1505,0.000860815183111932
1506,0.00091701436244510915
1507,0.00097596105485884177
1508,0.0010377254511450215
1509,0.0011023753261635136
1510,0.0011699757164084206
1511,0.0012405885913525636
1512,0.0013142725196413488
1513,0.0013910823312790978
1514,0.0014710687770196483
1515,0.0015542781862384206
1516,0.0016407521246243081
1517,0.0017305270530864933
1518,0.0018236339893228748
1519,0.0019200981735428544
1520,0.0020199387398772786
1521,0.0021231683950418551
1522,0.002229793105846999
1523,0.002339811797166439
1524,0.0024532160619884762
1525,0.0025699898851775228
1526,0.0026901093825688715
1527,0.0028135425570064397
1528,0.0029402490729113539
1529,0.0030701800509383616
1530,0.0032032778842372911
1531,0.0033394760777878847
1532,0.0034786991122184403
1533,0.0036208623334518025
1534,0.0037658718694465582
1535,0.0039136245752168222
1536,0.0040640080072211707
1537,0.0042169004281103059
1538,0.0043721708427141969
1539,0.00452967906603333
1540,0.0046892758238755144
1541,0.00485080288665026
1542,0.0050140932366973673
1543,0.0051789712693858124
1544,0.0053452530280738327
1545,0.0055127464728722542
1546,0.0056812517830008031
1547,0.005850561692372862
1548,0.0060204618578880223
1549,0.0061907312597550834
1550,0.0063611426330115982
1551,0.0065314629292503781
1552,0.0067014538074096986
1553,0.0068708721523329831
1554,0.0070394706196561805
1555,0.0072069982054383469
1556,0.0073732008388131985
1557,0.0075378219958080455
1558,0.0077006033323520923
1559,0.0078612853343793063
1560,0.0080196079828230172
1561,0.0081753114312003473
1562,0.00832813669339542
1563,0.0084778263391719118
1564,0.0086241251948776763
1565,0.0087667810467484016
1566,0.0089055453441730537
1567,0.0090401739002524111
1568,0.0091704275869626973
1569,0.0092960730222306411
1571,0.0095326383842519666
1572,0.00964312629345896
1573,0.0097481431910290146
1574,0.0098474942610684742
1575,0.0099409942378936821
1576,0.010028467963291102
1577,0.010109750915483523
1578,0.0101846897076354
1579,0.01025314255384918
1580,0.010314979700734472
1581,0.01037008382277107
1582,0.010418350379835734
1583,0.010459687935419239
1584,0.010494018434225143
1585,0.010521277438012608
1586,0.010541414318722749
1587,0.010554392411773986
1588,0.01056018911803934
1589,0.010558795964960481
1590,0.0105502186229561
1591,0.010534476884597591
1592,0.010511604584497415
1593,0.010481649489517205
1594,0.010444673131282316
1595,0.010400750602786136
1596,0.010349970312986945
1597,0.010292433704144384
1598,0.010228254922341229
1599,0.010157560453315777
1600,0.010080488721623744
1601,0.0099971896548492131
1602,0.0099078242147214463
1603,0.0098125638971215835
1604,0.0097115902030798
1605,0.0096050940829695668
1606,0.0094932753561996937
1607,0.0093763421087875356
1608,0.009254510071266913
1609,0.0091280019794424856
1610,0.0089970469205473552
1611,0.0088618796673936035
1612,0.0087227400031255082
1613,0.0085798720391922229
1614,0.0084335235291519515
1615,0.0082839451809018274
1616,0.0081313899698982183
1617,0.0079761124558909054
1618,0.0078183681056417185
1619,0.0076584126240346979
1620,0.0074965012959107387
1621,0.0073328883408757045
1622,0.0071678262832377574
1623,0.0070015653391278668
1624,0.0068343528227475473
1625,0.0066664325735708539
1626,0.00649804440620406
1627,0.0063294235844771609
1628,0.00616080032120703
1629,0.0059923993049336545
1630,0.0058244392547891349
1631,0.00565713250451462
1632,0.0054906846164945993
1633,0.00532529402653065
1634,0.0051611517199297808
1635,0.0049984409393360029
1636,0.0048373369245885128
1637,0.0046780066847469529
1638,0.0045206088022840566
1639,0.0043652932693091367
1640,0.0042122013555534483
1641,0.0040614655077205195
1642,0.003913209279681946
1643,0.0037675472928824006
1644,0.0036245852262070098
1645,0.0034844198344604108
1646,0.0033471389945098854
1647,0.0032128217780555829
1648,0.003081538549908842
1649,0.0029533510905856803
1650,0.0028283127419563934
1651,0.0027064685746342994
1652,0.0025878555757368723
1653,0.0024725028556108744
1654,0.0023604318720796876
1655,0.002251656670745554
1656,0.0021461841398620219
1657,0.0020440142782821003
1658,0.0019451404749854979
1659,0.001849549798693379
1660,0.0017572232960912347
1661,0.001668136297199278
1662,0.0015822587264549732
1663,0.0014995554181034636
1664,0.0014199864345284905
1665,0.0013435073861983141
1666,0.0012700697519479672
1667,0.0011996211983702036
1668,0.001132105897142528
1669,0.0010674648391760942
1670,0.001005636144533706
1671,0.00094655536712810935
1672,0.00089015579327781714
1673,0.00083636873326544943
1674,0.00078512380511247309
1675,0.00073634920985399526
1676,0.00068997199766736381
1677,0.00064591832427846572
1678,0.00060411369713936087
1679,0.00056448321093987826
1680,0.00052695177208376867
1681,0.00049144430839294048
1682,0.00045788597480312922
1683,0.00042620233976746626
1684,0.00039631956702741857
1685,0.00036816458141917326
1686,0.00034166522278773672
1687,0.00031675038135147874
1688,0.00029335013602971381
1689,0.00027139587293905195
1690,0.00025082039251493761
1691,0.00023155800548673572
1692,0.00021354461797220184
1693,0.00019671780599129894
1694,0.00018101687973009746
1695,0.00016638293791291302
1696,0.00015275891266493247
1697,0.00014008960526839059
1698,0.0001283217132329452
1699,0.00011740384911534637
1700,0.00010728655153488558
1701,9.7922288839556753E-05
1702,8.926545588347834E-05
1703,8.12723643790429E-05
1704,7.390122728761864E-05
1705,6.71121377105691E-05
1706,6.0867042738039926E-05
1707,5.5129712706541265E-05
1708,4.986570630799464E-05
1709,4.5042331982780045E-05
1710,4.0628606017579209E-05
1711,3.6595207755630568E-05
1712,3.2914432312560252E-05
1713,2.9560141175391366E-05
1714,2.6507711045826455E-05
1715,2.3733981271601082E-05
1716,2.121720019177259E-05
1717,1.8936970703386185E-05
1718,1.6874195338189317E-05
1719,1.5011021119081589E-05
1720,1.3330784446915739E-05
1721,1.1817956249225527E-05
1722,1.0458087603559358E-05
1723,9.2377560294458954E-06
1724,8.1445126247035978E-06
1725,7.1668302039149016E-06
1726,6.2940525794933523E-06
1727,5.5163451089460636E-06
1728,4.8246466157326968E-06
1729,4.2106227755962927E-06
1730,3.6666210454326049E-06
1731,3.1856271977073864E-06
1732,2.761223510152016E-06
1733,2.3875486479862818E-06
1734,2.0592592642460546E-06
1735,1.7714933329390858E-06
1736,1.51983521971506E-06
1737,1.3002824855113449E-06
1738,1.1092144102137893E-06
1739,9.4336221573828661E-07
1740,7.997809610752481E-07
1741,6.7582307572393768E-07
1742,5.6911349255183731E-07
1743,4.7752633641830639E-07
1744,3.9916312087195967E-07
1745,3.3233240183569328E-07
1746,2.7553083439900047E-07
1747,2.274255766097677E-07
1748,1.8683798246198713E-07
1749,1.5272852507607016E-07
1750,1.2418289032876993E-07
1751,1.0039918087417727E-07
1752,8.0676170570166618E-08
1753,6.4402549750790949E-08
1754,5.1047102529855286E-08
1755,4.0149758350467341E-08
1756,3.1313461276946688E-08
1757,2.4196802027374627E-08
1758,1.8507359436803261E-08
1759,1.3995699893572097E-08
1760,1.0449985276579934E-08
1761,7.6911420135066879E-09
1762,5.568546054208509E-09
1763,3.9561807867655343E-09
1764,2.7492271945318278E-09
1765,1.8610478412752823E-09
1766,1.2205285600321959E-09
1767,7.6974399324174136E-10
1768,4.6191537233733783E-10
1769,2.5963112116081547E-10
1770,1.3330300784093684E-10
1771,5.9832644209482407E-11
1772,2.1465131991564705E-11
1773,4.8085739218529209E-12
