big_demand,prob_demand
1080,0.012526605083667331
1081,0.01258292569536058
1082,0.012627148870416317
1083,0.012659159829575689
1084,0.012678877687665669
1085,0.012686255770821095
1086,0.012681281781242056
1087,0.012663977808800162
1088,0.012634400189736647
1089,0.012592639213620273
1090,0.012538818680645575
1091,0.012473095312245074
1092,0.012395658018857244
1093,0.012306727029525838
1094,0.012206552888802706
1095,0.01209541532717749
1096,0.011973622011958562
1097,0.0118415071861769
1098,0.01169943020367222
1099,0.011547773969046271
1100,0.011386943291628248
1101,0.011217363162989795
1102,0.011039476967869614
1103,0.010853744638620167
1104,0.010660640763470047
1105,0.010460652659005735
1106,0.010254278417316645
1107,0.010042024938218118
1108,0.00982440595687082
1109,0.009601940076953943
1110,0.0093751488193257668
1111,0.0091445546958225862
1112,0.00891067931750838
1113,0.0086740415462968831
1114,0.0084351556984292985
1115,0.00819452980780827
1116,0.0079526639566670186
1117,0.0077100486804958721
1118,0.0074671634535618077
1119,0.0072244752607441617
1120,0.0069824372607770573
1121,0.0067414875453401576
1122,0.0065020479977793916
1123,0.0062645232545727424
1124,0.0060293024693152814
1125,0.0057967527787434895
1126,0.0055672216506475539
1127,0.0053410362684276763
1128,0.0051185030243403404
1129,0.0048999071206632982
1130,0.0046855122774093448
1131,0.0044755605446469733
1132,0.0042702722169430767
1133,0.0040698484964476174
1134,0.0038744660602038554
1135,0.0036842802022169427
1136,0.0034994251172839673
1137,0.0033200142677145697
1138,0.0031461408279513693
1139,0.0029778782018191965
1140,0.002815283180717925
1141,0.0026583912566941373
1142,0.0025072201263631813
1143,0.0023617704381140706
1144,0.0022220265829372889
1145,0.002087957522834276
1146,0.0019595176507877922
1147,0.0018366476763330046
1148,0.0017192755308681237
1149,0.001607317286978744
1150,0.0015006780862192605
1151,0.0013992530699953802
1152,0.0013029283084209987
1153,0.0012115817222776821
1154,0.0011250839934825569
1155,0.0010432994597674942
1156,0.00096608698958571969
1157,0.00089330083358823119
1158,0.00082479144934830928
1159,0.00076040629635478548
1160,0.00069999059864042656
1161,0.00064338807275773858
1162,0.00059044161915783127
1163,0.00054099397536596684
1164,0.00049488832967749914
1165,0.0004519688944178323
1166,0.00041208143811768445
1167,0.00037507377624852522
1168,0.0003407962204410365
1169,0.00030910198637050263
1170,0.00027984756073618194
1171,0.00025289302798616126
1172,0.00022810235764444595
1173,0.00020534365328282432
1174,0.00018448936434629437
1175,0.00016541646218770972
1176,0.0001480065817951093
1177,0.00013214613080440873
1178,0.00011772636748136744
1179,0.00010464344943070798
1180,9.2798454847740447E-05
1181,8.2097378169709222E-05
1182,7.2451102011201964E-05
1183,6.377534728128155E-05
1184,5.5990603380435633E-05
1185,4.9022040363914433E-05
1186,4.2799404935454168E-05
1187,3.7256902102650538E-05
1188,3.2333064283222568E-05
1189,2.797060960092927E-05
1190,2.4116291051788204E-05
1191,2.0720738156281912E-05
1192,1.7738292642200113E-05
1193,1.512683962639817E-05
1194,1.2847635682796216E-05
1195,1.0865135099120603E-05
1196,9.1468155369190128E-06
1197,7.6630042189712478E-06
1198,6.3867056760737512E-06
1199,5.2934319919956556E-06
1200,4.3610363918757277E-06
1201,3.569550926133238E-06
1202,2.901028909762671E-06
1203,2.3393926863165006E-06
1204,1.8702871975668401E-06
1205,1.4809397543601492E-06
1206,1.1600263220822195E-06
1207,8.9754455593195809E-07
1208,6.8469374730695115E-07
1209,5.1376177341919924E-07
1210,3.7801907811081995E-07
1211,2.7161965298510292E-07
1212,1.8950893459797819E-07
1213,1.2733848568834501E-07
1214,8.1387286312878663E-08
1215,4.8489424273314948E-08
1216,2.5967943298408556E-08
1217,1.1574581923824772E-08
1218,3.43511570005037E-09
