big_demand,prob_lead_demand
73,0.048046020079816988
74,0.046869948735735294
75,0.045098576510204123
76,0.042807832407190792
77,0.040089567394753459
78,0.037045724233705057
79,0.033757679594316976
80,0.030343487120514247
81,0.026896696325806803
82,0.023501066349544547
83,0.020228757299853219
84,0.017139569574546178
85,0.014280844496586835
86,0.011687652290219822
87,0.0093830368077443514
88,0.0073782892723286827
89,0.0056733944411795087
90,0.00425786249538487
91,0.003112109014587857
92,0.0022094062662078038
93,0.0015182655996632129
94,0.0010049870999788144
95,0.00063606803536047979
96,0.00038020057606054825
97,0.00020968763802294626
98,0.00010122592519703913
99,3.6112175813233332E-05
