big_demand,prob_lead_demand
218,0.028267838681739935
219,0.028028081809516697
220,0.027656704284203328
221,0.02715914603095779
222,0.026542452579034054
223,0.02581511631394642
224,0.024986891202557468
225,0.024068586422792766
226,0.023071844714210147
227,0.022008911445687569
228,0.020892400378226626
229,0.019735061898765466
230,0.018549559136041897
231,0.017348256867616731
232,0.016143058175418213
233,0.014945162282924303
234,0.013764955998586337
235,0.012611888835397371
236,0.011494375223243373
237,0.010419724359106222
238,0.00939409751009334
239,0.00842252085463609
240,0.0075088327701389422
241,0.0066557509915854719
242,0.0058649247626605837
243,0.0051370047817825447
244,0.0044717278303617316
245,0.0038680128074089657
246,0.0033241031420356303
247,0.00283759950744833
248,0.0024056108337169825
249,0.0020248629119578093
250,0.0016918029120954229
251,0.0014026975688532037
252,0.00115372323004744
253,0.00094104642622352692
254,0.000760894085302833
255,0.00060961295534348319
256,0.00048371819167438931
257,0.00037993139658112007
258,0.00029520866294927478
259,0.00022675936793769002
260,0.00017205659535344677
261,0.00012884014656108875
262,9.51131415596245E-05
263,6.91332253270453E-05
264,4.9399387838895418E-05
265,3.4635383877646274E-05
266,2.3770702103614642E-05
267,1.5919980881509054E-05
268,1.0361699377899899E-05
269,6.5168855743011742E-06
270,3.9284790400478912E-06
271,2.2418688421910613E-06
272,1.1870012053785065E-06
273,5.6232423940964064E-07
274,2.2071539778271264E-07
275,5.7427874695745421E-08
