big_demand,prob_demand
71,0.049557228354604313
72,0.049440361679772796
73,0.048601650323320145
74,0.047081510241619141
75,0.044946783150137191
76,0.042286127077139329
77,0.039204271638216145
78,0.035815622040816321
79,0.032237713755506735
80,0.028584992934292584
81,0.024963332950258182
82,0.021465814030342319
83,0.018169108825595616
84,0.015131925263008975
85,0.012394751411044512
86,0.0099799719986850416
87,0.0078940106105950657
88,0.0061293962129170994
89,0.00466772672953944
90,0.0034826292964296062
91,0.0025426452007013037
92,0.0018138504290215903
93,0.0012620823001481328
94,0.00085470117502436515
95,0.000561867173499049
96,0.0003573519903954306
97,0.00021893496969536527
98,0.00012845177504870991
99,7.1574719961663369E-05
100,3.7407080689447646E-05
101,1.7970155739856181E-05
102,7.6522802557442053E-06
103,2.6748889526756805E-06
104,6.1414423795470209E-07
