big_demand,prob_lead_demand
104,0.039703639476961872
105,0.038939163475964281
106,0.037829129696249013
107,0.036407274653064051
108,0.034714427900272807
109,0.032796621841639305
110,0.030703085707080687
111,0.028484240498667351
112,0.026189802241943838
113,0.023867084649496138
114,0.021559571250670467
115,0.019305803315986216
116,0.017138605647390219
117,0.01508464944632967
118,0.013164331575684387
119,0.011391933705136012
120,0.0097760136818287185
121,0.0083199751319206136
122,0.0070227594908051664
123,0.00587960677571961
124,0.0048828366352533462
125,0.0040226086131121535
126,0.0032876292209242826
