big_demand,prob_lead_demand
81,8.1966573177674431E-07
80,3.8448215089264919E-06
79,1.1771693338936877E-05
78,2.9385938957559563E-05
77,6.4565677867346459E-05
76,0.00012945716587565957
75,0.00024171494027026835
74,0.00042564839599935125
73,0.00071308439028782528
72,0.0011437411775177756
71,0.0017649049965024755
70,0.0026302031172413
69,0.0037972892286938916
68,0.0053243264279290445
67,0.0072649475661848047
66,0.0096631576471925013
65,0.012546733477146016
64,0.01592097683726763
63,0.019762662351682326
62,0.024016341724481197
61,0.028591559488216626
60,0.033362935552135133
59,0.038173197785583333
58,0.042839413816077171
57,0.04716240537298394
56,0.050938546408261384
55,0.053974570985470621
54,0.0561024093615233
