StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
1,1_1,2017-01-02,387.7474516642078,,-1,1
1,1_1,2017-01-03,391.4354392521786,,-1,1
1,1_1,2017-01-04,382.30166670150703,,-1,1
1,1_1,2017-01-05,547.572686617438,,-1,1
1,1_1,2017-01-06,418.6056265329766,,-1,1
1,1_1,2017-01-07,393.2969471968605,,-1,1
1,1_1,2017-01-08,393.2969471968605,,-1,1
1,1_1,2017-01-09,522.2557115340346,,-1,1
1,1_1,2017-01-10,400.8619294867545,,-1,1
1,1_1,2017-01-11,389.585638239942,,-1,1
1,1_1,2017-01-12,364.86740992445726,,-1,1
1,1_1,2017-01-13,503.63451423477727,,-1,1
1,1_1,2017-01-14,373.4492644175104,,-1,1
1,1_1,2017-01-15,452.82299991514293,,-1,1
1,1_1,2017-01-16,446.1306259236108,,-1,1
1,1_1,2017-01-17,397.0554583141252,,-1,1
1,1_1,2017-01-18,398.95265095538747,,-1,1
1,1_1,2017-01-19,459.6498734488442,,-1,1
1,1_1,2017-01-20,400.8619294867545,,-1,1
1,1_1,2017-01-21,530.5177198161775,,-1,1
1,1_1,2017-01-22,452.82299991514293,,-1,1
1,1_1,2017-01-23,391.4354392521786,,-1,1
1,1_1,2017-01-24,478.5387425424947,,-1,1
1,1_1,2017-01-25,466.61466346739365,,-1,1
1,1_1,2017-01-26,464.27752754153323,,-1,1
1,1_1,2017-01-27,408.62185732673566,,-1,1
1,1_1,2017-01-28,408.62185732673566,,-1,1
1,1_1,2017-01-29,404.7171332928231,,-1,1
1,1_1,2017-01-30,495.9250798615184,,-1,1
1,1_1,2017-01-31,420.6412592282108,,-1,1
1,1_1,2017-02-01,450.57742997717037,,-1,1
1,1_1,2017-02-02,443.92914745381574,,-1,1
1,1_1,2017-02-03,459.6498734488442,,-1,1
1,1_1,2017-02-04,464.27752754153323,,-1,1
1,1_1,2017-02-05,387.7474516642078,,-1,1
1,1_1,2017-02-06,385.920787906569,,-1,1
1,1_1,2017-02-07,466.61466346739365,,-1,1
1,1_1,2017-02-08,431.01969809860003,,-1,1
1,1_1,2017-02-09,366.5626395681333,,-1,1
1,1_1,2017-02-10,369.98464595964725,,-1,1
1,1_1,2017-02-11,375.1977620588154,,-1,1
1,1_1,2017-02-12,385.920787906569,,-1,1
