StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
1,8_1,2017-01-02,918.467040163433,,-1,1
1,8_1,2017-01-03,1402.6787878706355,,-1,1
1,8_1,2017-01-04,1288.8692073651298,,-1,1
1,8_1,2017-01-05,892.729290405017,,-1,1
1,8_1,2017-01-06,1313.999915396463,,-1,1
1,8_1,2017-01-07,1297.1738333449596,,-1,1
1,8_1,2017-01-08,1143.7897284949493,,-1,1
1,8_1,2017-01-09,1339.7930543361858,,-1,1
1,8_1,2017-01-10,1102.5543679049804,,-1,1
1,8_1,2017-01-11,1322.5229531024602,,-1,1
1,8_1,2017-01-12,1143.7897284949493,,-1,1
1,8_1,2017-01-13,945.2108091714115,,-1,1
1,8_1,2017-01-14,1393.4557790488568,,-1,1
1,8_1,2017-01-15,1366.2706903985375,,-1,1
1,8_1,2017-01-16,1129.8179433711748,,-1,1
1,8_1,2017-01-17,887.6982702744052,,-1,1
1,8_1,2017-01-18,1001.919065703532,,-1,1
1,8_1,2017-01-19,1150.862692035555,,-1,1
1,8_1,2017-01-20,1089.2533674889587,,-1,1
1,8_1,2017-01-21,1082.6836047123702,,-1,1
1,8_1,2017-01-22,1194.558302569668,,-1,1
1,8_1,2017-01-23,1116.0743771854532,,-1,1
1,8_1,2017-01-24,902.906743388648,,-1,1
1,8_1,2017-01-25,1031.9926149367316,,-1,1
1,8_1,2017-01-26,1013.8054287761789,,-1,1
1,8_1,2017-01-27,877.7498232377193,,-1,1
1,8_1,2017-01-28,1674.2431759173583,,-1,1
1,8_1,2017-01-29,1288.8692073651298,,-1,1
1,8_1,2017-01-30,1001.919065703532,,-1,1
1,8_1,2017-01-31,887.6982702744052,,-1,1
1,8_1,2017-02-01,1402.6787878706355,,-1,1
1,8_1,2017-02-02,1136.7750126451153,,-1,1
1,8_1,2017-02-03,1044.3614603420085,,-1,1
1,8_1,2017-02-04,1013.8054287761789,,-1,1
1,8_1,2017-02-05,897.7986587472874,,-1,1
1,8_1,2017-02-06,1224.9337395064224,,-1,1
1,8_1,2017-02-07,1025.8818967353561,,-1,1
1,8_1,2017-02-08,1469.592775494474,,-1,1
1,8_1,2017-02-09,1489.496218353183,,-1,1
1,8_1,2017-02-10,1357.3673582212255,,-1,1
1,8_1,2017-02-11,1280.6358207083285,,-1,1
1,8_1,2017-02-12,908.0539166722375,,-1,1
