s_Q,prob_lead_lifetime
10975,7.0294975404386928E-14
10976,2.9376656958310367E-13
10977,7.6717987928810621E-13
10978,1.6025764926350415E-12
10979,2.9287692072242633E-12
10980,4.8929440821107736E-12
10981,7.6623757092895055E-12
10982,1.1426261828156572E-11
10983,1.639768365001544E-11
10984,2.2815698509101989E-11
10985,3.0947571711766358E-11
10986,4.1091154716347294E-11
10987,5.357741704283956E-11
10988,6.8773139583649536E-11
10989,8.7083777264462864E-11
10990,1.0895649928746268E-10
10991,1.3488341547773123E-10
10992,1.6540499754754277E-10
10993,2.0111370439231316E-10
10994,2.4265782083606663E-10
10995,2.9074551955331715E-10
10996,3.4614915620805613E-10
10997,4.0970980816896634E-10
10998,4.8234206748284931E-10
10999,5.6503909911540154E-10
11000,6.5887797579970134E-10
11001,7.6502530116786151E-10
11002,8.8474313318004135E-10
11003,1.0193952202072046E-09
11004,1.1704535624693314E-09
11005,1.3395053118790792E-09
11006,1.5282600236917688E-09
11007,1.7385572737158921E-09
11008,1.9723746551935864E-09
11009,2.23183616981769E-09
11010,2.5192210277103882E-09
11011,2.8369728715481162E-09
11012,3.187709440377598E-09
11013,3.5742326890285907E-09
11014,3.9995393793894639E-09
11015,4.4668321601719316E-09
11016,4.9795311521505116E-09
11017,5.5412860562204156E-09
11018,6.1559888019737377E-09
11019,6.8277867548481278E-09
11020,7.5610965002533687E-09
11021,8.3606182234298283E-09
11022,9.231350704137355E-09
11023,1.0178606945613616E-08
11024,1.1208030457577048E-08
11025,1.2325612213379692E-08
11026,1.3537708301740651E-08
11027,1.4851058293808784E-08
11028,1.6272804346615189E-08
11029,1.7810511064279758E-08
11030,1.9472186138632195E-08
11031,2.1266301791194461E-08
11032,2.3201817038749811E-08
11033,2.5288200804990777E-08
11034,2.7535455900995233E-08
11035,2.995414389752525E-08
11036,3.2555410912376742E-08
11037,3.5351014336228585E-08
11038,3.8353350520645939E-08
11039,4.1575483452087138E-08
11040,4.5031174435939129E-08
11041,4.873491281477036E-08
11042,5.27019477451346E-08
11043,5.6948321057388091E-08
11044,6.1490901223092784E-08
11045,6.6347418454670067E-08
11046,7.1536500962041546E-08
11047,7.7077712391045887E-08
11048,8.2991590468449932E-08
11049,8.929968687838313E-08
11050,9.6024608395008927E-08
11051,1.0319005929620914E-07
11052,1.1082088508299688E-07
11053,1.1894311752928579E-07
11054,1.2758402108652826E-07
11055,1.3677214066760091E-07
11056,1.465373508341408E-07
11057,1.5691090641134657E-07
11058,1.6792549455402867E-07
11059,1.7961528828744092E-07
11060,1.9201600154613605E-07
11061,2.0516494573377295E-07
11062,2.1910108782645166E-07
11063,2.3386511004176572E-07
11064,2.4949947109534991E-07
11065,2.6604846906623976E-07
11066,2.8355830589187908E-07
11067,3.0207715351308217E-07
11068,3.2165522168869148E-07
11069,3.4234482749908475E-07
11070,3.6420046655702786E-07
11071,3.8727888594370894E-07
11072,4.11639158887058E-07
11073,4.3734276119870745E-07
11074,4.6445364948514003E-07
11075,4.9303834114773424E-07
11076,5.23165996185528E-07
11077,5.5490850081359907E-07
11078,5.8834055290897941E-07
11079,6.2353974929501345E-07
11080,6.605866748740043E-07
11081,6.9956499361688372E-07
11082,7.4056154141749829E-07
11083,7.8366642081789074E-07
11084,8.2897309760972592E-07
11085,8.7657849931570817E-07
11086,9.265831155535066E-07
11087,9.7909110028330455E-07
11088,1.0342103759386762E-06
11089,1.0920527394389787E-06
11090,1.1527339700799703E-06
11091,1.2163739392977157E-06
11092,1.2830967222992815E-06
11093,1.3530307115520043E-06
11094,1.4263087321214096E-06
11095,1.5030681588460969E-06
11096,1.58345103533604E-06
11097,1.6676041947789776E-06
11098,1.7556793825375366E-06
11099,1.8478333805178731E-06
11100,1.944228133288531E-06
