s_Q,prob_lead_lifetime
3000,1.92519662711913E-10
3001,1.6390464598072357E-10
3002,1.3935305613277582E-10
3003,1.1831550568477379E-10
3004,1.0031303155091644E-10
3005,8.4928581419126587E-11
3006,7.1799464013126039E-11
3007,6.0610662012043716E-11
3008,5.1088916123849671E-11
3009,4.2997497697847618E-11
3010,3.6131595376388626E-11
3011,3.0314248684999619E-11
3012,2.539276819791778E-11
3013,2.1235588043923525E-11
3014,1.772950208350227E-11
3015,1.4777240137783694E-11
3016,1.2295345224499114E-11
3017,1.0212316895626069E-11
3018,8.4669895120226418E-12
3019,7.0071176661934584E-12
3020,5.7881440069403667E-12
3021,4.7721274582893848E-12
3022,3.9268122868259084E-12
3023,3.2248206814277188E-12
3024,2.6429534904367466E-12
3025,2.1615855348115945E-12
3026,1.7641435013008215E-12
3027,1.4366558351212514E-12
3028,1.1673653134718288E-12
3029,9.463961045254133E-13
3030,7.6546811508587271E-13
3031,6.1765231643973819E-13
3032,4.97161523517852E-13
3033,3.9917179772681492E-13
3034,3.196702581717688E-13
3035,2.5532562804942989E-13
3036,2.0337832051067665E-13
3037,1.6154728829730891E-13
3038,1.2795123028576744E-13
3039,1.0104207143307198E-13
3040,7.9548915655576783E-14
3041,6.2430918495018363E-14
3042,4.8837742177936563E-14
3043,3.8076443559660332E-14
3044,2.9583808774878517E-14
3045,2.2903290148835081E-14
3046,1.76658236890604E-14
3047,1.3573911618359357E-14
3048,1.0388446003695672E-14
3049,7.917828424178297E-15
3050,6.0090084335054443E-15
3051,4.5401217462239916E-15
3052,3.4144588806061186E-15
3053,2.5555375389138491E-15
3054,1.9030882773829581E-15
3055,1.4097938713994764E-15
3056,1.0386489664780757E-15
3057,7.6082877779947763E-16
3058,5.539743308134151E-16
3059,4.0081751878053496E-16
3060,2.8808252039024631E-16
3061,2.0561124420275121E-16
3062,1.4566976830750618E-16
3063,1.0240050048100751E-16
3064,7.1391234604536349E-17
3065,4.9337627602344274E-17
3066,3.3780042611485548E-17
3067,2.2899347805912509E-17
3068,1.5359253387474041E-17
3069,1.0185219665808356E-17
3070,6.6719682870317849E-18
3071,4.3132537318594908E-18
3072,2.7488681900691182E-18
3073,1.7249144042976216E-18
3074,1.0642337402837298E-18
3075,6.4455869359103845E-19
3076,3.8250197661589313E-19
3077,2.2192450829531979E-19
3078,1.2556374028258173E-19
3079,6.906963984957036E-20
3080,3.6802932994201286E-20
3081,1.8910824485846771E-20
3082,9.31905245427564E-21
3083,4.3736488196681906E-21
3084,1.937479835629313E-21
3085,8.0059328134883841E-22
3086,3.0363219651572482E-22
3087,1.0328371982478644E-22
3088,3.0430760841733056E-23
3089,7.3314261956060768E-24
3090,1.2945253669601527E-24
3091,1.2691277136351623E-25
2372,8.0106740545640166E-26
2373,8.2756511501641134E-25
2374,4.7460500049500795E-24
2375,1.994499031852191E-23
2376,6.8526036871652976E-23
2377,2.0389213080250278E-22
2378,5.4402680111175038E-22
2379,1.3320751440922833E-21
2380,3.0419127921898514E-21
2381,6.555634715106248E-21
2382,1.3453122994637449E-20
2383,2.6472500599722721E-20
2384,5.022622787384167E-20
2385,9.22932903064938E-20
2386,1.6485650303782025E-19
2387,2.8711943979077194E-19
2388,4.8882499219286758E-19
2389,8.1531353826782149E-19
2390,1.3347112631050966E-18
2391,2.14803847824436E-18
2392,3.40328645377306E-18
2393,5.3148449409416587E-18
2394,8.1900904939101187E-18
2395,1.2465491551880826E-17
2396,1.8755278935957757E-17
2397,2.791660516490333E-17
2398,4.113621552604011E-17
2399,6.0045029801846872E-17
2400,8.6868748172291519E-17
2401,1.246247227982087E-16
2402,1.7737796735775761E-16
2403,2.5057241703830186E-16
2404,3.5145752807890094E-16
2405,4.8963516941980157E-16
2406,6.7775768734226639E-16
2407,9.32415227104764E-16
2408,1.2752591204263755E-15
2409,1.7344186839186541E-15
2410,2.3462814602006429E-15
2411,3.1577221661211031E-15
2412,4.22888385198533E-15
2413,5.6366365571457607E-15
2414,7.4788646910405053E-15
2415,9.8797651919813544E-15
2416,1.2996375046190326E-14
2417,1.7026589939368677E-14
2418,2.2218986756741457E-14
2419,2.88848225994402E-14
2420,3.7412653380193271E-14
2421,4.8286097537683659E-14
2422,6.2105366832891689E-14
2423,7.9613298684304726E-14
2424,1.0172675547019126E-13
2425,1.2957440840276992E-13
2426,1.6454210004452566E-13
2427,2.0832718377044855E-13
2428,2.6300347440025228E-13
2429,3.3109871623707643E-13
2430,4.1568678779742074E-13
2431,5.204972221387584E-13
2432,6.5004503407842465E-13
2433,8.09784317661461E-13
2434,1.0062896166771334E-12
2435,1.2474696864097307E-12
2436,1.5428189656504206E-12
2437,1.9037128748365993E-12
2438,2.343753960690386E-12
2439,2.8791769327873292E-12
2440,3.529321797314235E-12
2441,4.3171856035209387E-12
2442,5.2700647962358268E-12
2443,6.4203018321735391E-12
2444,7.8061515892917236E-12
2445,9.4727851997637666E-12
2446,1.1473451292913599E-11
2447,1.3870817271614478E-11
2448,1.673851619346554E-11
2449,2.0162928118334328E-11
2450,2.4245228451080108E-11
2451,2.9103739889795065E-11
2452,3.4876629126073517E-11
2453,4.17249944781828E-11
2454,4.9836396217459805E-11
2455,5.9428887523210342E-11
2456,7.0755610825955735E-11
2457,8.4110031831020856E-11
2458,9.9831891816184311E-11
2459,1.1831396793458322E-10
2460,1.4000974129777974E-10
2461,1.6544208363883476E-10
2462,1.9521308544095066E-10
2463,2.300151616480419E-10
2464,2.7064358553855455E-10
2465,3.18010617136992E-10
2466,3.73161409757857E-10
2467,4.3729189702803103E-10
2468,5.1176888312491667E-10
2469,5.9815258111286218E-10
2470,6.9822186827829619E-10
2471,8.1400255337823764E-10
2472,9.4779897885569486E-10
2473,1.1022293114717283E-09
2474,1.280264907594625E-09
2475,1.4852741747126812E-09
2476,1.7210713887430847E-09
2477,1.991970967543143E-09
2478,2.3028477448419303E-09
2479,2.6592038357531094E-09
2480,3.067242735257207E-09
2481,3.5339513447089853E-09
2482,4.0671906786876714E-09
2483,4.6757960655187714E-09
2484,5.3696877197082067E-09
2485,6.1599926334919213E-09
2486,7.0591788078621247E-09
2487,8.0812029209246568E-09
2488,9.24167261340419E-09
2489,1.0558024657669372E-08
2490,1.2049720367914163E-08
2491,1.3738459705208157E-08
2492,1.564841563210722E-08
2493,1.780649037747281E-08
2494,2.0242595383139486E-08
2495,2.2989956820137119E-08
2496,2.6085448683329251E-08
2497,2.956995559957134E-08
2498,3.3488767615781714E-08
2499,3.7892009369597644E-08
2500,4.2835106186462425E-08
2501,4.8379289792928521E-08
2502,5.4592146486505321E-08
2503,6.1548210757319264E-08
2504,6.9329607515947465E-08
2505,7.8026746244736663E-08
2506,8.77390705563943E-08
2507,9.8575866813238568E-08
2508,1.1065713563278458E-07
2509,1.2411453027981777E-07
2510,1.390923661212036E-07
2511,1.5574870549678862E-07
2512,1.7425652253716906E-07
