PolicyID,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q,3,18_1,5,0,2017-01-11 00:00:00,2017-01-13 00:00:00,1,False
s_Q,3,16_1,4,0,2017-01-05 00:00:00,2017-01-07 00:00:00,0,False
s_Q,3,13_1,4,177,2017-01-10 00:00:00,2017-01-13 00:00:00,1,False
s_Q,3,20_1,5,391,2017-01-14 00:00:00,2017-01-16 00:00:00,1,False
s_Q,3,11_1,3,0,2017-01-02 00:00:00,2017-01-03 00:00:00,0,False
s_Q,3,12_1,3,0,2017-01-10 00:00:00,2017-01-11 00:00:00,1,False
s_Q,3,18_1,5,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q,3,11_1,3,0,2017-01-04 00:00:00,2017-01-05 00:00:00,0,False
s_Q,3,15_1,4,0,2017-01-11 00:00:00,2017-01-13 00:00:00,0,False
s_Q,3,17_1,5,0,2017-01-05 00:00:00,2017-01-07 00:00:00,0,False
s_Q,3,15_1,4,0,2017-01-05 00:00:00,2017-01-07 00:00:00,0,False
s_Q,3,14_1,4,243,2017-01-14 00:00:00,2017-01-15 00:00:00,0,False
s_Q,3,12_1,3,0,2017-01-06 00:00:00,2017-01-07 00:00:00,1,False
s_Q,3,12_1,3,0,2017-01-02 00:00:00,2017-01-03 00:00:00,1,False
s_Q,3,15_1,4,0,2017-01-02 00:00:00,2017-01-04 00:00:00,0,False
s_Q,3,14_1,4,0,2017-01-04 00:00:00,2017-01-05 00:00:00,0,False
s_Q,3,14_1,4,0,2017-01-02 00:00:00,2017-01-03 00:00:00,0,False
s_Q,3,19_1,5,0,2017-01-02 00:00:00,2017-01-04 00:00:00,0,False
s_Q,3,17_1,5,0,2017-01-11 00:00:00,2017-01-13 00:00:00,0,False
s_Q,3,16_1,4,0,2017-01-08 00:00:00,2017-01-10 00:00:00,0,False
s_Q,3,17_1,5,0,2017-01-08 00:00:00,2017-01-10 00:00:00,0,False
s_Q,3,12_1,3,0,2017-01-08 00:00:00,2017-01-09 00:00:00,1,False
s_Q,3,16_1,4,0,2017-01-11 00:00:00,2017-01-13 00:00:00,0,False
s_Q,3,14_1,4,0,2017-01-10 00:00:00,2017-01-11 00:00:00,0,False
s_Q,3,16_1,4,0,2017-01-02 00:00:00,2017-01-04 00:00:00,0,False
s_Q,3,19_1,5,0,2017-01-05 00:00:00,2017-01-07 00:00:00,0,False
s_Q,3,20_1,5,0,2017-01-11 00:00:00,2017-01-13 00:00:00,1,False
s_Q,3,13_1,4,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
s_Q,3,15_1,4,1096,2017-01-14 00:00:00,2017-01-16 00:00:00,0,False
s_Q,3,14_1,4,0,2017-01-12 00:00:00,2017-01-13 00:00:00,0,False
s_Q,3,12_1,3,106,2017-01-14 00:00:00,2017-01-15 00:00:00,1,False
s_Q,3,12_1,3,0,2017-01-12 00:00:00,2017-01-13 00:00:00,1,False
s_Q,3,11_1,3,0,2017-01-06 00:00:00,2017-01-07 00:00:00,0,False
s_Q,3,19_1,5,0,2017-01-08 00:00:00,2017-01-10 00:00:00,0,False
s_Q,3,16_1,4,1972,2017-01-14 00:00:00,2017-01-16 00:00:00,0,False
s_Q,3,13_1,4,0,2017-01-06 00:00:00,2017-01-09 00:00:00,1,False
s_Q,3,11_1,3,187,2017-01-14 00:00:00,2017-01-15 00:00:00,0,False
s_Q,3,17_1,5,0,2017-01-02 00:00:00,2017-01-04 00:00:00,0,False
s_Q,3,18_1,5,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q,3,11_1,3,0,2017-01-10 00:00:00,2017-01-11 00:00:00,0,False
s_Q,3,17_1,5,199,2017-01-14 00:00:00,2017-01-16 00:00:00,0,False
s_Q,3,20_1,5,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q,3,11_1,3,0,2017-01-08 00:00:00,2017-01-09 00:00:00,0,False
s_Q,3,19_1,5,0,2017-01-11 00:00:00,2017-01-13 00:00:00,0,False
s_Q,3,14_1,4,0,2017-01-08 00:00:00,2017-01-09 00:00:00,0,False
s_Q,3,11_1,3,0,2017-01-12 00:00:00,2017-01-13 00:00:00,0,False
s_Q,3,18_1,5,105,2017-01-14 00:00:00,2017-01-16 00:00:00,1,False
s_Q,3,18_1,5,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
s_Q,3,13_1,4,253,2017-01-14 00:00:00,2017-01-17 00:00:00,1,False
s_Q,3,20_1,5,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q,3,14_1,4,0,2017-01-06 00:00:00,2017-01-07 00:00:00,0,False
s_Q,3,12_1,3,0,2017-01-04 00:00:00,2017-01-05 00:00:00,1,False
s_Q,3,19_1,5,68,2017-01-14 00:00:00,2017-01-16 00:00:00,0,False
s_Q,3,15_1,4,0,2017-01-08 00:00:00,2017-01-10 00:00:00,0,False
s_Q,3,20_1,5,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
