PolicyID,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q,4,19_1,5,0,2017-01-12 00:00:00,2017-01-13 00:00:00,0,False
s_Q,4,12_1,3,0,2017-01-02 00:00:00,2017-01-04 00:00:00,0,False
s_Q,4,15_1,4,123,2017-01-10 00:00:00,2017-01-13 00:00:00,1,False
s_Q,4,20_1,5,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
s_Q,4,13_1,4,0,2017-01-12 00:00:00,2017-01-13 00:00:00,1,False
s_Q,4,20_1,5,889,2017-01-14 00:00:00,2017-01-17 00:00:00,1,False
s_Q,4,14_1,4,0,2017-01-11 00:00:00,2017-01-13 00:00:00,0,False
s_Q,4,18_1,5,461,2017-01-10 00:00:00,2017-01-13 00:00:00,1,False
s_Q,4,12_1,3,0,2017-01-08 00:00:00,2017-01-10 00:00:00,0,False
s_Q,4,12_1,3,0,2017-01-11 00:00:00,2017-01-13 00:00:00,0,False
s_Q,4,14_1,4,399,2017-01-14 00:00:00,2017-01-16 00:00:00,0,False
s_Q,4,19_1,5,74,2017-01-14 00:00:00,2017-01-15 00:00:00,0,False
s_Q,4,19_1,5,0,2017-01-08 00:00:00,2017-01-09 00:00:00,0,False
s_Q,4,19_1,5,0,2017-01-02 00:00:00,2017-01-03 00:00:00,0,False
s_Q,4,14_1,4,0,2017-01-05 00:00:00,2017-01-07 00:00:00,0,False
s_Q,4,12_1,3,0,2017-01-05 00:00:00,2017-01-07 00:00:00,0,False
s_Q,4,11_1,3,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q,4,18_1,5,155,2017-01-14 00:00:00,2017-01-17 00:00:00,1,False
s_Q,4,16_1,4,42,2017-01-10 00:00:00,2017-01-13 00:00:00,0,False
s_Q,4,11_1,3,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q,4,11_1,3,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
s_Q,4,16_1,4,0,2017-01-06 00:00:00,2017-01-09 00:00:00,0,False
s_Q,4,13_1,4,242,2017-01-14 00:00:00,2017-01-15 00:00:00,1,False
s_Q,4,17_1,5,957,2017-01-14 00:00:00,2017-01-16 00:00:00,1,False
s_Q,4,14_1,4,0,2017-01-02 00:00:00,2017-01-04 00:00:00,0,False
s_Q,4,17_1,5,0,2017-01-08 00:00:00,2017-01-10 00:00:00,1,False
s_Q,4,13_1,4,0,2017-01-02 00:00:00,2017-01-03 00:00:00,1,False
s_Q,4,17_1,5,0,2017-01-05 00:00:00,2017-01-07 00:00:00,1,False
s_Q,4,12_1,3,960,2017-01-14 00:00:00,2017-01-16 00:00:00,0,False
s_Q,4,16_1,4,37,2017-01-14 00:00:00,2017-01-17 00:00:00,0,False
s_Q,4,13_1,4,0,2017-01-06 00:00:00,2017-01-07 00:00:00,1,False
s_Q,4,17_1,5,0,2017-01-02 00:00:00,2017-01-04 00:00:00,1,False
s_Q,4,20_1,5,0,2017-01-06 00:00:00,2017-01-09 00:00:00,1,False
s_Q,4,13_1,4,0,2017-01-08 00:00:00,2017-01-09 00:00:00,1,False
s_Q,4,11_1,3,0,2017-01-11 00:00:00,2017-01-13 00:00:00,1,False
s_Q,4,17_1,5,0,2017-01-11 00:00:00,2017-01-13 00:00:00,1,False
s_Q,4,20_1,5,555,2017-01-10 00:00:00,2017-01-13 00:00:00,1,False
s_Q,4,15_1,4,0,2017-01-06 00:00:00,2017-01-09 00:00:00,1,False
s_Q,4,18_1,5,0,2017-01-06 00:00:00,2017-01-09 00:00:00,1,False
s_Q,4,14_1,4,0,2017-01-08 00:00:00,2017-01-10 00:00:00,0,False
s_Q,4,19_1,5,0,2017-01-04 00:00:00,2017-01-05 00:00:00,0,False
s_Q,4,15_1,4,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
s_Q,4,11_1,3,217,2017-01-14 00:00:00,2017-01-16 00:00:00,1,False
s_Q,4,16_1,4,0,2017-01-02 00:00:00,2017-01-05 00:00:00,0,False
s_Q,4,19_1,5,0,2017-01-06 00:00:00,2017-01-07 00:00:00,0,False
s_Q,4,15_1,4,205,2017-01-14 00:00:00,2017-01-17 00:00:00,1,False
s_Q,4,13_1,4,0,2017-01-04 00:00:00,2017-01-05 00:00:00,1,False
s_Q,4,19_1,5,0,2017-01-10 00:00:00,2017-01-11 00:00:00,0,False
s_Q,4,13_1,4,0,2017-01-10 00:00:00,2017-01-11 00:00:00,1,False
s_Q,4,18_1,5,0,2017-01-02 00:00:00,2017-01-05 00:00:00,1,False
