InventoryPolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q,1,11_1,3,67,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q,1,12_1,3,114,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
s_Q,1,13_1,4,92,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,0,False
s_Q,1,14_1,4,85,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,0,False
s_Q,1,15_1,4,45,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q,1,16_1,4,124,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,0,False
s_Q,1,17_1,5,133,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q,1,18_1,5,67,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q,1,19_1,5,1123,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q,1,20_1,5,187,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
s_Q,1,16_1,4,55,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q,1,11_1,3,56,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q,1,12_1,3,153,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q,1,13_1,4,281,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q,1,14_1,4,396,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q,1,15_1,4,53,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q,1,17_1,5,454,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q,1,18_1,5,105,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q,1,19_1,5,2369,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q,1,20_1,5,178,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q,1,11_1,3,52,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q,1,12_1,3,225,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q,1,15_1,4,121,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q,1,16_1,4,144,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,0,True
s_Q,1,18_1,5,55,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q,1,20_1,5,252,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q,1,11_1,3,66,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q,1,12_1,3,232,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q,1,13_1,4,62,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q,1,14_1,4,111,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q,1,15_1,4,81,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q,1,17_1,5,87,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q,1,18_1,5,105,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q,1,19_1,5,579,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q,1,20_1,5,185,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q,1,16_1,4,26,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q,1,11_1,3,66,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q,1,12_1,3,232,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,0,True
s_Q,1,13_1,4,281,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q,1,14_1,4,390,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q,1,15_1,4,121,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q,1,16_1,4,144,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,0,True
s_Q,1,17_1,5,431,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q,1,18_1,5,105,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q,1,19_1,5,2640,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q,1,20_1,5,252,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,0,True
s_Q,1,11_1,3,46,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q,1,12_1,3,107,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q,1,15_1,4,97,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q,1,18_1,5,87,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q,1,20_1,5,244,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q,1,11_1,3,38,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q,1,12_1,3,233,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q,1,15_1,4,121,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q,1,18_1,5,105,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q,1,20_1,5,250,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
