big_demand,prob_lead_demand
2478,0.0083355228325017461
2479,0.0083299153421261488
2480,0.008320909785726735
2481,0.0083085181363451617
2482,0.00829213593271999
2483,0.0082723980885912474
2484,0.00824932676259957
2485,0.0082229479908251368
2486,0.00819329163356094
2487,0.0081603913150003
2488,0.0081242843560282926
2489,0.0080850117003234585
2490,0.0080426178339933433
2491,0.00799715069898182
2492,0.0079486616005014516
2493,0.007897205108756862
2494,0.0078428389552376437
2495,0.0077856239238704205
2496,0.0077256237373295525
2497,0.00766290493881509
2498,0.0075975367696139474
2499,0.007529591042766964
2500,0.0074591420131699194
2501,0.007386266244440289
2502,0.0073110424728851263
2503,0.0072335514689068217
2504,0.0071538758961843746
2505,0.007072100168967547
2506,0.0069883103078196276
2507,0.0069025937941423086
2508,0.0068150394238125425
2509,0.0067257371602570384
2510,0.0066347779872846808
2511,0.00654225376199124
2512,0.0064482570680435922
2513,0.006352881069643432
2514,0.0062562193664618777
2515,0.006158365849827754
2516,0.0060594145604428856
2517,0.0059594595478877077
2518,0.00585859473217038
2519,0.0057569137675618142
2520,0.0056545099089482563
2521,0.0055514758809214228
2522,0.005447903749815285
2523,0.0053438847988867546
2524,0.0052395094068258688
2525,0.0051348669297698228
2526,0.00503004558698277
2527,0.0049251323503526311
2528,0.0048202128378437457
2529,0.0047153712110336006
2530,0.0046106900768498856
2531,0.0045062503936135921
2532,0.0044021313814827543
2533,0.0042984104373807548
2534,0.0041951630544829381
2535,0.0040924627463246816
2536,0.0039903809755845888
2537,0.0038889870875864815
2538,0.0037883482485547809
2539,0.0036885293886484431
2540,0.0035895931497896823
2541,0.0034915998382957867
2542,0.0033946073823127136
2543,0.0032986712940424024
2544,0.0032038446367465652
2545,0.003110177996502993
2546,0.0030177194586822179
2547,0.0029265145891054162
2548,0.0028366064198373834
2549,0.0027480354395609139
2550,0.0026608395884727722
2551,0.0025750542576342436
2552,0.002490712292703159
2553,0.0024078440019672373
2554,0.0023264771685932656
2555,0.0022466370669993905
2556,0.0021683464832526339
2557,0.0020916257393873584
2558,0.0020164927215346887
2559,0.0019429629117473772
2560,0.0018710494233987471
2561,0.0018007630400294573
2562,0.0017321122575099691
2563,0.0016651033293820744
2564,0.0015997403152378286
2565,0.0015360251319891164
2566,0.0014739576078775024
2567,0.0014135355390690527
2568,0.0013547547486750511
2569,0.0012976091480363216
2570,0.0012420908001047626
2571,0.0011881899847535015
2572,0.0011358952658437186
2573,0.0010851935598745397
2574,0.0010360702060399215
2575,0.00098850903751556058
2576,0.00094249245379730677
2577,0.00089800149391255945
2578,0.00085501591032554193
2579,0.00081351424335786575
2580,0.000773473895947148
2581,0.00073487120856699842
2582,0.00069768153413444513
2583,0.00066187931273267221
2584,0.00062743814598021524
2585,0.00059433087088120809
2586,0.00056252963299471966
2587,0.000532005958766646
2588,0.00050273082687143683
2589,0.00047467473841715014
2590,0.00044780778587256629
2591,0.00042209972058201886
2592,0.00039752001873938396
2593,0.00037403794570057338
2594,0.00035162261852046748
2595,0.00033024306660851582
2596,0.00030986829040468287
2597,0.0002904673179859468
2598,0.00027200925952177845
2599,0.00025446335950546079
2600,0.00023779904669707935
2601,0.0002219859817223556
2602,0.00020699410228062858
2603,0.00019279366592378806
2604,0.00017935529037693524
2605,0.00016664999137993265
2606,0.00015464921803789243
2607,0.00014332488567658796
2608,0.00013264940620734121
2609,0.00012259571601372276
2610,0.00011313730138001298
2611,0.00010424822148892866
2612,9.5903129023117758E-05
2613,8.8077288411634477E-05
2614,8.0746591769028137E-05
2615,7.3887572580531348E-05
2616,6.7477417192591052E-05
2617,6.1493974172855328E-05
2618,5.5915761608703745E-05
2619,5.0721972417378287E-05
2620,4.5892477744857923E-05
2621,4.1407828533706675E-05
2622,3.724925534317716E-05
2623,3.339866650721824E-05
2624,2.983864471801094E-05
2625,2.6552442124180626E-05
2626,2.3523974034024388E-05
2627,2.0737811314599427E-05
2628,1.817917157795672E-05
2629,1.5833909245550856E-05
2630,1.3688504581442328E-05
2631,1.1730051783957108E-05
2632,9.9462462243427262E-06
2633,8.3253709193781545E-06
2634,6.85628232310772E-06
2635,5.5283955207817319E-06
2636,4.3316689057224392E-06
2637,3.25658841728608E-06
2638,2.2941514153215858E-06
2639,1.4358502635836144E-06
2640,6.73655691437722E-07
