s_Q,prob_lead_lifetime
268,5.0660593838013308E-05
267,3.9967532987248471E-05
266,3.1352394684492419E-05
265,2.4451938518654248E-05
264,1.8957699413410382E-05
263,1.4609514967853491E-05
262,1.1189461619137661E-05
261,8.5162491816751084E-06
260,6.440102680228875E-06
259,4.8381428069508071E-06
258,3.6102617803153684E-06
257,2.6754797511534247E-06
256,1.9687579929113687E-06
255,1.4382386779023498E-06
254,1.0428767895267994E-06
253,7.504273437902428E-07
252,5.3575027962631964E-07
251,3.7939582299310643E-07
250,2.6643454951386526E-07
249,1.8549850540006638E-07
248,1.2800236775006977E-07
247,8.75165371220936E-08
246,5.9267094981179991E-08
245,3.9740596075895477E-08
244,2.6374601149340222E-08
243,1.7317616094119767E-08
242,1.1244641050736554E-08
241,7.21681851920131E-09
240,4.5756912566141551E-09
239,2.8643394281190763E-09
238,1.7691726718812816E-09
237,1.07742370045725E-09
236,6.46447360317364E-10
235,3.8179654676350639E-10
234,2.2174852592596795E-10
233,1.26516003148442E-10
232,7.0819241405399191E-11
231,3.8839245893063631E-11
230,2.0835776349217493E-11
229,1.091360639340967E-11
228,5.5695217128832153E-12
227,2.7622942621126953E-12
226,1.3275011561283685E-12
225,6.1598049299637217E-13
224,2.7478141698020157E-13
223,1.1721310030261071E-13
222,4.7491338652611242E-14
221,1.8119510386843753E-14
220,6.4358551280413275E-15
219,2.0950720213230412E-15
218,6.1123194958421757E-16
217,1.5447712408273704E-16
216,3.1966022902750106E-17
215,4.862201055120077E-18
214,4.1275911568804653E-19
443,4.79487617958354E-19
442,5.221221324416499E-18
441,3.1852222154018423E-17
440,1.4335751582040793E-16
439,5.3015137325021037E-16
438,1.7041267594718791E-15
437,4.9252635917115E-15
436,1.3087048695933293E-14
435,3.246948281182715E-14
434,7.6074656921050408E-14
433,1.6976052402214643E-13
432,3.6318835523774878E-13
431,7.48850794721897E-13
430,1.4943681220732152E-12
429,2.8961363805711617E-12
428,5.4667061721642884E-12
427,1.0074543137270063E-11
426,1.8163847619819328E-11
425,3.20949224426993E-11
424,5.5663522552196382E-11
423,9.488243945785347E-11
422,1.5914248510837967E-10
421,2.6291583361662879E-10
420,4.282258171190714E-10
419,6.8818799382327823E-10
418,1.0920327339826724E-09
417,1.7121558045877115E-09
416,2.653917638239632E-09
415,4.0691324232595726E-09
414,6.1744642588713089E-09
413,9.2762898806211778E-09
412,1.3804007354481404E-08
411,2.0354279917413746E-08
410,2.9749316521786446E-08
409,4.311301834936166E-08
408,6.1969675741882268E-08
407,8.8370893442951909E-08
406,1.2505756225395782E-07
405,1.7566498723290945E-07
404,2.4498072670624914E-07
403,3.3926628665658619E-07
402,4.6665553762016415E-07
401,6.3764455253225611E-07
400,8.6568946896827041E-07
399,1.1679309096406863E-06
398,1.566065387578549E-06
397,2.0873858975033109E-06
396,2.7660154554289169E-06
395,3.6443585793400896E-06
394,4.7747964719126924E-06
393,6.2216518216349551E-06
392,8.0634485163360679E-06
391,1.0395489986044255E-05
390,1.3332777175694512E-05
389,1.7013283106015835E-05
388,2.1601595431718344E-05
387,2.7292931182404661E-05
386,3.4317518829578181E-05
385,4.2945331853424362E-05
384,5.3491145022864214E-05
383,6.6319869647743168E-05
382,8.18521071802929E-05
381,0.00010056984188493943
380,0.00012302217310618447
379,0.00014983096629217667
378,0.00018169627983527511
377,0.00021940140254230077
376,0.00026381731483072969
375,0.00031590636635431003
374,0.00037672494458010439
373,0.00044742489383582619
372,0.00052925343354528706
371,0.000623551318822282
370,0.00073174898734395589
369,0.00085536044447129559
368,0.00099597465483337129
367,0.00115524423381096
366,0.0013348712671239641
365,0.0015365901313884891
364,0.0017621472431229453
363,0.0020132777279822491
362,0.0022916790753587444
361,0.0025989819248958463
360,0.0029367182195039897
359,0.00330628705233693
358,0.003708918630684828
357,0.0041456368753216809
356,0.0046172212666599956
355,0.0051241686360311541
354,0.0056666556782907643
353,0.00624450302745674
352,0.0068571417869941823
351,0.0075035834376146852
350,0.0081823940553112252
349,0.0088916737584863129
348,0.00962904226368552
347,0.0103916313635185
346,0.011176085047493858
345,0.011978567867206582
344,0.012794782002978693
343,0.013619993321955293
342,0.014449066530986427
341,0.015276509325420275
340,0.016096525222005418
339,0.016903074545917416
338,0.017689942824464167
337,0.01845081562959619
336,0.019179358714397774
335,0.019869302111631831
334,0.020514526711216962
333,0.021109151713770858
332,0.021647621273854816
331,0.022124788603158828
330,0.022535995803322485
329,0.022877147741896316
328,0.023144778373266287
327,0.023336108037958731
326,0.023449090445982246
325,0.023482448258781419
324,0.023435696424762332
323,0.023309152688909141
322,0.023103934980551244
321,0.022821945677009434
320,0.022465843036388641
319,0.022039000381807873
318,0.021545453893637295
317,0.020989840118058042
316,0.020377324522386879
315,0.019713522613979122
314,0.019004415285150476
313,0.018256260147775177
312,0.017475500675780933
311,0.016668674980923132
310,0.015842326007723433
309,0.015002914849491903
308,0.014156738762445675
307,0.013309855293811769
306,0.012468013748178066
305,0.011636595000731607
304,0.010820560433426508
303,0.010024410527856098
302,0.0092521534039823571
301,0.008507283353977756
300,0.0077927691918709468
299,0.007111052028393002
298,0.0064640518914832867
297,0.0058531824504455369
296,0.00527937296878782
295,0.00474309650926695
294,0.0042444033454067985
293,0.003782958496516416
292,0.0033580822967490794
291,0.0029687929308837113
290,0.0026138499173930891
289,0.0022917975895124444
288,0.0020010077135320195
287,0.0017397204862432067
286,0.0015060832661118342
285,0.001298186511138095
284,0.0011140965164980422
283,0.00095188466327766593
282,0.00080965300266065807
281,0.00068555610506274532
280,0.00057781919870882362
279,0.00048475270537752253
278,0.0004047633514072073
277,0.00033636208902280778
276,0.00027816910655773766
275,0.00022891623660547267
274,0.00018744708931364053
273,0.00015271524500548022
272,0.00012378083738245134
271,9.9805847182610763E-05
270,8.0048407877087062E-05
269,6.385640133068973E-05
