big_demand,prob_lead_demand
300,0.0034742912077312988
301,0.0030864160801657714
302,0.0027327649653839446
303,0.0024116506924647314
304,0.0021212681524616708
305,0.0018597325127928815
270,0.024457646058045474
271,0.024132377825215812
272,0.023723893372426579
273,0.023236893507528222
274,0.022676825394770121
275,0.022049782685653909
276,0.02136239705131672
277,0.020621723764263883
278,0.019835124025685526
279,0.019010146704414116
280,0.018154412048155939
281,0.017275499754540985
282,0.016380843557673264
283,0.015477634205828825
284,0.014572732389516653
285,0.013672592838348959
286,0.012783200452551165
287,0.011910018982367737
288,0.011057952426706073
289,0.010231319001765311
290,0.0094338372383621864
291,0.00866862351080538
292,0.0079382000849210453
293,0.007244512601144973
294,0.0065889557821155829
295,0.0059724060723383857
269,0.024695832372624335
268,0.024843981509887054
296,0.0053952598783749885
297,0.0048574760788278673
298,0.0043586215096799311
299,0.0038979181977685665
