big_demand,prob_demand
498,0.017973156087811432
499,0.01772639653600739
500,0.017447016703502037
501,0.017136606584232293
502,0.016796909137401197
503,0.016429804195700812
504,0.016037291522720969
505,0.015621473231546789
506,0.015184535775154171
507,0.014728731714543548
508,0.014256361462954198
509,0.013769755194374109
510,0.013271255092342225
511,0.012763198101186471
512,0.012247899326811586
513,0.011727636218384374
514,0.011204633646170362
515,0.01068104997471617
516,0.010158964214851051
517,0.0096403643228412574
518,0.0091271367006443473
519,0.0086210569376852179
520,0.00812378182195309
521,0.0076368426364876911
522,0.0071616397464224074
523,0.0066994384715901318
524,0.0062513662301590779
525,0.0058184109297282757
526,0.0054014205736615892
527,0.0050011040420751612
528,0.0046180329987473758
529,0.0042526448672584273
530,0.0039052468118932504
531,0.0035760206513064208
532,0.0032650286257361215
533,0.002972219931792705
534,0.0026974379326846387
535,0.0024404279463543605
536,0.0022008455095553409
537,0.0019782650125890009
538,0.0017721885973944656
539,0.0015820552110846018
540,0.0014072497079485669
541,0.0012471118954532577
542,0.0011009454238861309
543,0.00096802642494905433
544,0.0008476118117482724
545,0.00073894716108965138
546,0.00064127410860001836
547,0.00055383719773440053
548,0.00047589013494863481
549,0.00040670141495106329
550,0.00034555929171994703
551,0.00029177608261325076
552,0.00024469180414160943
553,0.00020367714858314189
554,0.00016813582037719213
555,0.00013750625996432927
556,0.00011126279030210329
557,8.8916227581236151E-05
558,7.0014002639232268E-05
559,5.413984320137073E-05
560,4.09130693970353E-05
561,2.9987556059751836E-05
562,2.105041521111118E-05
563,1.3820450964685614E-05
564,8.04643699820326E-06
565,3.5052638749464684E-06
