big_demand,prob_lead_demand
461,0.018940064430915803
462,0.018846321294873104
463,0.018712538806214658
464,0.01853966351607611
465,0.018328883425745394
466,0.018081614531913755
467,0.017799485140776866
468,0.017484318191578679
469,0.017138111855318636
470,0.016763018693760422
471,0.016361323679009953
472,0.015935421382517682
473,0.015487792646382538
474,0.015020981047717734
475,0.014537569460064183
476,0.01404015700402993
477,0.013531336662941585
478,0.01301367381903528
479,0.012489685941923998
480,0.011961823634768077
481,0.011432453214085012
482,0.010903840969589171
483,0.010378139218271538
484,0.0098573742356985287
485,0.009343436115899174
486,0.0088380705808587551
487,0.0083428727310515746
488,0.0078592827015797756
489,0.00738858316294237
490,0.0069318985830300337
491,0.0064901961472386208
492,0.0060642882165576964
493,0.0056548361899161322
494,0.0052623556264259422
495,0.0048872224756300554
496,0.0045296802592599827
497,0.0041898480465061535
498,0.0038677290656618625
499,0.00356321979846823
500,0.0032761194091965925
501,0.0030061393679105108
502,0.0027529131365427537
503,0.0025160057968662375
504,0.0022949235107992566
505,0.0020891227157326291
506,0.0018980189700477969
507,0.0017209953767775993
508,0.0015574105260231358
509,0.0014066059091044133
