s_Q,prob_lead_lifetime
4794,4.861465987457094E-13
4793,2.0797873818733887E-12
4792,5.5591139902593073E-12
4791,1.1883301379034346E-11
4790,2.2219361843838442E-11
4789,3.7971946490864341E-11
4788,6.0816341482511464E-11
4787,9.2734921598662342E-11
4786,1.3605733941024986E-10
4785,1.9350474466035351E-10
4784,2.6823834527975907E-10
4783,3.6391263881756177E-10
4782,4.8473366092936069E-10
4781,6.3552261591974446E-10
4780,8.2178527316328924E-10
4779,1.049787532507562E-09
4778,1.3266375814683234E-09
4777,1.66037508713388E-09
4776,2.0600678861720528E-09
4775,2.5359166571461567E-09
4774,3.0993680804591369E-09
4773,3.7632370126179948E-09
4772,4.5418382231007027E-09
4771,5.4511282638688988E-09
4770,6.5088580634519809E-09
4769,7.734736859478895E-09
4768,9.150608105496527E-09
4767,1.078063800982827E-08
4766,1.2651517386029938E-08
4765,1.4792677516125883E-08
4764,1.7236520749185928E-08
4763,2.0018666578860068E-08
4762,2.3178213964145436E-08
4761,2.6758020677839423E-08
4760,3.0805000486749247E-08
4759,3.5370438986695544E-08
4758,4.0510328933575847E-08
4757,4.628572592914852E-08
4756,5.2763125336664346E-08
4755,6.0014861316910572E-08
4754,6.8119528889539733E-08
4753,7.7162429937627139E-08
4752,8.72360440851303E-08
4751,9.8440525387198664E-08
4750,1.1088422578199308E-07
4749,1.2468424625970403E-07
4748,1.3996701670969116E-07
4747,1.5686890540998602E-07
4746,1.75536859124682E-07
4745,1.9612907477386357E-07
4744,2.1881570363757358E-07
4743,2.4377958904976405E-07
4742,2.7121703853009367E-07
4741,3.0133863129070381E-07
4740,3.3437006204159594E-07
4739,3.7055302200182795E-07
4738,4.1014611800431341E-07
4737,4.5342583055943436E-07
4736,5.0068751171683E-07
4735,5.5224642353549776E-07
4734,6.0843881793960217E-07
4733,6.696230587010372E-07
4732,7.3618078624969855E-07
4731,8.0851812596849553E-07
4730,8.8706694058226578E-07
4729,9.7228612719783425E-07
4728,1.0646629594964116E-06
4727,1.1647144755192305E-06
4726,1.2729889114227296E-06
4725,1.3900671815105973E-06
4724,1.5165644047765436E-06
4723,1.6531314781136836E-06
4722,1.8004566962638592E-06
4721,1.95926741849307E-06
4720,2.1303317818872985E-06
4719,2.3144604610665409E-06
4718,2.5125084740135704E-06
4717,2.7253770336080585E-06
4716,2.9540154443460156E-06
4715,3.1994230436091938E-06
4714,3.4626511867291057E-06
4713,3.7448052749657709E-06
4712,4.0470468253920825E-06
4711,4.3705955815412025E-06
4710,4.7167316635362695E-06
4709,5.086797756279554E-06
4708,5.4822013341316338E-06
4707,5.9044169203607964E-06
4706,6.3549883794884505E-06
4705,6.8355312404983195E-06
4704,7.347735048715576E-06
4703,7.8933657439971954E-06
4702,8.4742680627067472E-06
4701,9.0923679607760933E-06
4700,9.7496750549828237E-06
4699,1.0448285079396564E-05
4698,1.1190382353769439E-05
4697,1.1978242260466299E-05
4696,1.281423372634942E-05
4695,1.3700821705850261E-05
4694,1.4640569661278282E-05
4693,1.5636142036233463E-05
4692,1.6690306717806445E-05
4691,1.7805937483067707E-05
4690,1.898601642516535E-05
4689,2.0233636354171296E-05
4688,2.1552003167636793E-05
4687,2.2944438185642609E-05
4686,2.4414380444955467E-05
4685,2.596538894673266E-05
4684,2.7601144852050289E-05
4683,2.9325453619368848E-05
4682,3.11422470778928E-05
4681,3.3055585430628889E-05
4680,3.5069659180802762E-05
4679,3.7188790975153645E-05
4678,3.9417437357494986E-05
4677,4.1760190425804648E-05
4676,4.4221779385991328E-05
4675,4.6807071995376946E-05
4674,4.9521075888836118E-05
4673,5.23689397804459E-05
4672,5.5355954533420439E-05
4671,5.8487554091039663E-05
4670,6.1769316261224374E-05
4669,6.5206963347368767E-05
4668,6.8806362618009653E-05
4667,7.2573526607895553E-05
4666,7.6514613243015009E-05
4665,8.063592578215477E-05
4664,8.4943912567584152E-05
4663,8.9445166577501733E-05
4662,9.4146424772940227E-05
4661,9.9054567231893445E-05
4660,0.0001041766160635233
4659,0.00010951973409540822
4658,0.00011509122332691803
4657,0.00012089852314194309
4656,0.00012694920827436263
4655,0.00013325098651981683
4654,0.00013981169618754034
4653,0.00014663930328623131
4652,0.00015374189843816443
4651,0.00016112769351600456
4650,0.00016880501799705475
4649,0.00017678231502995782
4648,0.00018506813720918548
4647,0.00019367114205297282
4646,0.00020260008718071042
4645,0.00021186382518616643
4644,0.00022147129820330398
4643,0.00023143153216185927
4642,0.00024175363073027041
4641,0.00025244676849643628
4640,0.00026352018422349583
4639,0.00027498317422018566
4638,0.00028684508454958606
4637,0.00029911530376494074
4636,0.00031180325492851573
4635,0.00032491838731250986
4634,0.00033847016778352932
4633,0.00035246807141597035
4632,0.00036692157264170243
4631,0.00038184013569262043
4630,0.00039723320473802377
4629,0.00041311019372126815
4628,0.00042948047590077076
4627,0.0004463533731010696
4626,0.00046373814468030289
4625,0.00048164397622110989
4624,0.00050007996795261819
4623,0.000519055122911844
4622,0.00053857833485349959
4621,0.00055865837591786689
4620,0.00057930388406707
4619,0.00060052335030074506
4618,0.000622325105662775
4617,0.00064471730805142785
4616,0.000667707928845883
4615,0.00069130473936280883
4614,0.00071551529715727623
4613,0.00074034693218295443
4612,0.000765806732827158
4611,0.00079190153183691936
4610,0.00081863789215289376
4609,0.00084602209266846609
4608,0.00087406011393201786
4607,0.00090275762381087081
4606,0.00093211996313595339
4605,0.00096215213134675734
4604,0.00099285877215664667
4603,0.00102424415925905
4602,0.0010563121820955175
4601,0.001089066331707028
4600,0.0011225096866903546
4599,0.0011566448992816052
4598,0.0011914741815894567
4597,0.0012269992920008136
4596,0.0012632215217819676
4595,0.0013001416818985132
4594,0.0013377600900774701
4593,0.0013760765581352498
4592,0.00141509037959519
4591,0.0014548003176184669
4590,0.0014952045932722419
4589,0.0015363008741588764
4588,0.0015780862634300339
4587,0.0016205572892093467
4586,0.0016637098944472511
4585,0.0017075394272313782
4584,0.0017520406315756612
4583,0.001797207638711088
4582,0.0018430339589006754
4581,0.0018895124738008955
4580,0.0019366354293913991
4579,0.0019843944294943776
4578,0.0020327804299044654
4577,0.002081783733149494
4576,0.002131393983901836
4575,0.0021816001650594549
4574,0.0022323905945150482
4573,0.0022837529226310037
4572,0.0023356741304370703
4571,0.0023881405285668508
4570,0.0024411377569483715
4569,0.002494650785263054
4568,0.0025486639141865334
4567,0.0026031607774237159
4566,0.0026581243445494957
4565,0.0027135369246655246
4564,0.00276938017088223
4563,0.002825635085634283
4562,0.0028822820268364926
4561,0.0029393007148859024
4560,0.0029966702405146879
4559,0.0030543690734972139
4558,0.0031123750722132745
4557,0.0031706654940683683
4556,0.00322921700677042
4555,0.0032880057004611128
4554,0.0033470071006986624
4553,0.003406196182287382
4552,0.0034655473839482059
4551,0.0035250346238227767
4550,0.0035846313158024519
4549,0.003644310386672072
4548,0.0037040442940570665
4547,0.0037638050451609959
4546,0.0038235642162792374
4545,0.0038832929730732292
4544,0.0039429620915881767
4543,0.0040025419799959387
4542,0.004062002701043275
4541,0.0041213139951845
4540,0.0041804453043760743
4539,0.0042393657965096284
4538,0.0042980443904584087
4537,0.0043564497817110519
4536,0.0044145504685653781
4535,0.0044723147788536827
4534,0.004529710897169895
4533,0.0045867068925679235
4532,0.0046432707466993548
4531,0.0046993703823577935
4530,0.004754973692396065
4529,0.0048100485689816213
4528,0.0048645629331546952
4527,0.0049184847646527984
4526,0.0049717821319645158
4525,0.0050244232225748163
4524,0.0050763763733634882
4523,0.0051276101011175496
4522,0.0051780931331183305
4521,0.0052277944377629925
4520,0.005276683255180336
4519,0.00532472912779996
4518,0.0053719019308340358
4517,0.0054181719026303084
4516,0.0054635096748552126
4515,0.0055078863024656532
4514,0.0055512732934281852
4513,0.0055936426381442729
4512,0.0056349668385406813
4511,0.0056752189367839509
4510,0.005714372543578608
4509,0.00575240186600871
4508,0.0057892817348831789
4507,0.0058249876315455357
4506,0.0058594957141094644
4505,0.005892782843082171
4504,0.0059248266063382932
4503,0.0059556053434077945
4502,0.0059850981690422692
4501,0.0060132849960249065
4500,0.0060401465571903856
4499,0.0060656644266219679
4498,0.006089821039994261
4497,0.0061125997140311413
4496,0.0061339846650497369
4495,0.0061539610265624271
4494,0.0061725148659103135
4493,0.00618963319990297
4492,0.0062053040094405673
4491,0.0062195162530961452
4490,0.0062322598796371977
4489,0.0062435258394671986
4488,0.006253306094969587
4487,0.0062615936301455913
4486,0.0062683824583069387
4485,0.00627366762945803
4484,0.0062774452361023083
4483,0.0062797124174807069
4482,0.0062804673630591917
4481,0.0062797093148418128
4480,0.00627743856892591
4479,0.00627365647545257
4478,0.00626836543696724
4477,0.0062615689064452621
4476,0.006253271383288829
4475,0.0062434784085803182
4474,0.006232196559171
4473,0.0062194334406134441
4472,0.0062051976789479647
4471,0.0061894989113550477
4470,0.0061723477756875072
4469,0.0061537558988976589
4468,0.00613373588437659
4467,0.0061123012982242523
4466,0.0060894666544704587
4465,0.0060652473992687441
4464,0.0060396598940863537
4463,0.0060127213979150572
4462,0.005984450048529176
4461,0.0059548648428182178
4460,0.0059239856162231833
4459,0.0058918330213066387
4458,0.0058584285054879915
4457,0.0058237942879765352
4456,0.0057879533359359208
4455,0.0057509293399147458
4454,0.0057127466885789754
4453,0.0056734304427827325
4452,0.005633006309014984
4451,0.005591500612260188
4450,0.0055489402683120328
4449,0.0055053527555796091
4448,0.00546076608642636
4447,0.0054152087780822327
4446,0.0053687098231702873
4445,0.0053212986598889945
4444,0.0052730051418920483
4443,0.0052238595079075268
4442,0.0051738923511384033
4441,0.0051231345884866089
4440,0.0050716174296425807
4439,0.0050193723460824563
4438,0.0049664310400146525
4437,0.004912825413317474
4436,0.00485858753650916
4435,0.0048037496177911927
4434,0.0047483439722055881
4433,0.004692402990946044
4432,0.0046359591108625867
4431,0.0045790447841984137
4430,0.0045216924485972972
4429,0.0044639344974188068
4428,0.0044058032503980892
4427,0.0043473309246859753
4426,0.0042885496063041961
4425,0.0042294912220496948
4424,0.004170187511880882
4423,0.0041106700018176375
4422,0.0040509699773858248
4421,0.0039911184576358642
4420,0.0039311461697637386
4419,0.0038710835243616305
4418,0.0038109605913241142
4417,0.0037508070764344275
4416,0.0036906522986542563
4415,0.0036305251681388816
4414,0.0035704541649983737
4413,0.0035104673188239518
4412,0.0034505921889973878
4411,0.0033908558457998229
4410,0.0033312848523348987
4409,0.0032719052472798089
4408,0.0032127425284762604
4407,0.0031538216373720451
4406,0.0030951669443223147
4405,0.003036802234758378
4404,0.0029787506962302359
4403,0.0029210349063277523
4402,0.0028636768214838951
4401,0.0028066977666620255
4400,0.0027501184259279663
