InventoryPolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,2,6_1,2,57,2017-01-15T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q_perishable,2,7_1,2,47,2017-01-15T00:00:00.0000000,2017-01-16T00:00:00.0000000,0,False
s_Q_perishable,2,10_1,3,34,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,0,False
s_Q_perishable,2,1_1,1,35,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,2,2_1,1,796,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,2,3_1,1,196,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,2,4_1,1,28,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,2,5_1,2,50,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,2,8_1,2,123,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,1,False
s_Q_perishable,2,9_1,3,48,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,2,2_1,1,437,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,2,7_1,2,35,2017-01-11T00:00:00.0000000,2017-01-12T00:00:00.0000000,0,True
s_Q_perishable,2,8_1,2,52,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,2,10_1,3,148,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,2,1_1,1,35,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,2,3_1,1,196,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,2,4_1,1,72,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,2,5_1,2,85,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,2,9_1,3,21,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,2,1_1,1,16,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,2,3_1,1,114,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,2,4_1,1,16,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,2,5_1,2,48,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,2,9_1,3,22,2017-01-04T00:00:00.0000000,2017-01-05T00:00:00.0000000,1,True
s_Q_perishable,2,10_1,3,149,2017-01-02T00:00:00.0000000,2017-01-05T00:00:00.0000000,0,True
s_Q_perishable,2,1_1,1,37,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,2,2_1,1,862,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,2,3_1,1,176,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,2,4_1,1,69,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,2,5_1,2,86,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,2,6_1,2,105,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,2,8_1,2,126,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,2,9_1,3,51,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,2,2_1,1,412,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
