s_Q,prob_lead_lifetime
6594,3.0634530132110792E-27
6593,3.0034846971361842E-26
6592,1.6354902721956245E-25
6591,6.5290913495006679E-25
6590,2.1320045720994623E-24
6589,6.03193109849849E-24
6588,1.5311184638753265E-23
6587,3.5682755419838035E-23
6586,7.7593524597820043E-23
6585,1.5931245324659907E-22
6584,3.1161675882883404E-22
6583,5.8473764530133026E-22
6582,1.0584489470303841E-21
6581,1.8564650378219382E-21
6580,3.1666726911348432E-21
6579,5.2691721842420142E-21
6578,8.5746659980318761E-21
6577,1.3676432946493712E-20
6576,2.1419989854002434E-20
6575,3.299560547281862E-20
6574,5.0060131597059365E-20
6573,7.4896200502662365E-20
6572,1.1061875999787853E-19
6571,1.6144124059844998E-19
6570,2.33016447079262E-19
6569,3.328706241628118E-19
6568,4.7095316215349185E-19
6567,6.6032919707592048E-19
6566,9.1804805299299829E-19
6565,1.2662272232108655E-18
6564,1.7333995661007281E-18
6563,2.3561807998544215E-18
6562,3.1813254470170564E-18
6561,4.2682523649684316E-18
6560,5.6921362001027E-18
6559,7.54767885986959E-18
6558,9.9536957928676289E-18
6557,1.3058675939386036E-17
6556,1.7047502157726403E-17
6555,2.2149551304676064E-17
6554,2.8648430583417459E-17
6553,3.6893649981424904E-17
6552,4.7314580406899262E-17
6551,6.0437104397383946E-17
6550,7.6903432031825475E-17
6549,9.74956300641599E-17
6548,1.2316349858576688E-16
6547,1.5505752814025445E-16
6546,1.9456778274858341E-16
6545,2.4336968253166661E-16
6544,3.0347780552107212E-16
6543,3.7730899403051262E-16
6542,4.6775623907259581E-16
6541,5.7827502946964912E-16
6540,7.1298409354544063E-16
6539,8.7678273394481869E-16
6538,1.0754872639180457E-15
6537,1.3159894004262642E-15
6536,1.6064398602043956E-15
6535,1.9564608444579848E-15
6534,2.3773915916842723E-15
6533,2.8825717322679876E-15
6532,3.4876677996917105E-15
6531,4.2110489487660179E-15
6530,5.0742187092951E-15
6529,6.102310472903264E-15
6528,7.324655381063249E-15
6527,8.7754323643196385E-15
6526,1.0494411287923338E-14
6525,1.2527801500304452E-14
6524,1.492921957190371E-14
6523,1.7760791668019189E-14
6522,2.1094407837037748E-14
6521,2.5013147532722354E-14
6520,2.9612897945724478E-14
6519,3.5004189216510738E-14
6518,4.1314273362612016E-14
6517,4.86894768026848E-14
6516,5.7297859725623928E-14
6515,6.7332219264481E-14
6514,7.9013477524286861E-14
6513,9.2594500014749715E-14
6512,1.0836439499073764E-13
6511,1.2665334964600616E-13
6510,1.4783806508260027E-13
6509,1.723478585369904E-13
6508,2.0067150853524386E-13
6507,2.3336492652827146E-13
6506,2.710597471835036E-13
6505,3.1447293894480226E-13
6504,3.6441754678631782E-13
6503,4.2181469035173265E-13
6502,4.8770695296665773E-13
6501,5.6327331042331993E-13
6500,6.4984576305364049E-13
6499,7.4892785052629527E-13
6498,8.6221524612910888E-13
6497,9.9161864614114731E-13
6496,1.1392891903776539E-12
6495,1.307646672232175E-12
6494,1.4994108206789046E-12
6493,1.7176359628785422E-12
6492,1.9657494044062476E-12
6491,2.2475938948541191E-12
6490,2.5674745798268553E-12
6489,2.9302108763328953E-12
6488,3.3411937474707143E-12
6487,3.8064488943299495E-12
6486,4.332706428390659E-12
6485,4.927477636646336E-12
6484,5.5991395044457166E-12
6483,6.3570277179083039E-12
6482,7.2115389289974626E-12
6481,8.1742431322274457E-12
6480,9.2580070728477822E-12
6479,1.0477129682518828E-11
6478,1.1847490620312403E-11
6477,1.3386713084706462E-11
6476,1.5114342156478282E-11
6475,1.7052040033440705E-11
6474,1.9223799626238313E-11
6473,2.1656178100371692E-11
6472,2.4378552073719779E-11
6471,2.742339631157647E-11
6470,3.0826587903125867E-11
6469,3.4627738054895228E-11
6468,3.8870553798612586E-11
6467,4.3603232083654489E-11
6466,4.8878888908519532E-11
6465,5.4756026342155797E-11
6464,6.1299040495184991E-11
6463,6.8578773723809745E-11
6462,7.6673114586204372E-11
6461,8.5667649323238912E-11
6460,9.5656368903276957E-11
6459,1.0674243595534623E-10
6458,1.1903901621707875E-10
6457,1.3267017944434775E-10
6456,1.4777187506942294E-10
6455,1.6449298825469655E-10
6454,1.82996482370587E-10
6453,2.0346063433015472E-10
6452,2.2608036964031626E-10
6451,2.510687044814438E-10
6450,2.7865830260470259E-10
6449,3.0910315534090263E-10
6448,3.4268039354711816E-10
6447,3.796922408791059E-10
6446,4.2046811836990944E-10
6445,4.6536691091928149E-10
6444,5.1477940695602054E-10
6443,5.6913092322741509E-10
6442,6.2888412739805354E-10
6441,6.9454207190583269E-10
6440,7.6665145332742209E-10
6439,8.4580611235034348E-10
6438,9.3265079033559781E-10
6437,1.0278851593850686E-09
6436,1.1322681438032344E-09
