s_Q,prob_lead_lifetime
4583,2.5224985860881564E-24
4584,2.21873513438251E-23
4585,1.0973195009951377E-22
4586,4.0184412992747134E-22
4587,1.2135756878596812E-21
4588,3.1973157177465064E-21
4589,7.6017928266336853E-21
4590,1.6676908959592776E-20
4591,3.4286064686008804E-20
4592,6.6807829723118886E-20
4593,1.2443431217122673E-19
4594,2.2300553504455397E-19
4595,3.865588978793669E-19
4596,6.5082198434799265E-19
4597,1.0679374512583014E-18
4598,1.7127826958472139E-18
4599,2.6913370071060445E-18
4600,4.1516579393348281E-18
4601,6.2981601525100177E-18
4602,9.4100479333082243E-18
4603,1.3864941642505111E-17
4604,2.0168963719868017E-17
4605,2.8994817687961283E-17
4606,4.1229710782439396E-17
4607,5.8035345338707835E-17
4608,8.0922644934296E-17
4609,1.1184439881861012E-16
4610,1.5330961404497172E-16
4611,2.0852407219687045E-16
4612,2.81562411647339E-16
4613,3.7757801381254205E-16
4614,5.0305808190678289E-16
4615,6.6613258470284573E-16
4616,8.7694721980955053E-16
4617,1.1481122579713608E-15
4618,1.4952410920636576E-15
4619,1.9375945655401606E-15
4620,2.4988497327304444E-15
4621,3.2080146495252964E-15
4622,4.1005141542816223E-15
4623,5.2194754270544086E-15
4624,6.6172464680114093E-15
4625,8.3571855767904331E-15
4626,1.0515765514067562E-14
4627,1.3185042362542278E-14
4628,1.647554626277503E-14
4629,2.0519659274440773E-14
4630,2.5475554709695518E-14
4631,3.1531782516910442E-14
4632,3.8912596785607183E-14
4633,4.7884134334718239E-14
4634,5.8761567787085636E-14
4635,7.1917372688297376E-14
4636,8.7790866277705474E-14
4637,1.0689919566034166E-13
4638,1.2984997557469626E-13
4639,1.5735580093620035E-13
4640,1.9025088711339796E-13
4641,2.2951012173873044E-13
4642,2.7627084606753458E-13
4643,3.3185772180130914E-13
4644,3.9781108123534078E-13
4645,4.7591920495583726E-13
4646,5.6825502250769138E-13
4647,6.7721778792334861E-13
4648,8.0558034422286073E-13
4649,9.56542659478832E-13
4650,1.1337923923402055E-12
4651,1.3415733276196962E-12
4652,1.5847626133088412E-12
4653,1.8689578298761369E-12
4654,2.2005750316604052E-12
4655,2.5869590193778605E-12
4656,3.0365072330561874E-12
4657,3.5588087969881493E-12
4658,4.1648004035174632E-12
4659,4.8669408916496214E-12
4660,5.6794065607064192E-12
4661,6.6183094596695382E-12
4662,7.7019411107137459E-12
4663,8.9510443620173533E-12
4664,1.0389116321639379E-11
4665,1.2042745602533988E-11
4666,1.3941987410185326E-11
4667,1.6120780330528092E-11
4668,1.861740902850559E-11
4669,2.147501744863492E-11
4670,2.4742177520225739E-11
4671,2.8473518813466347E-11
4672,3.2730425070582313E-11
4673,3.7581804050934372E-11
4674,4.3104937682609848E-11
4675,4.9386420108245351E-11
4676,5.652319185208882E-11
4677,6.4623679021371067E-11
4678,7.3809047190744968E-11
4679,8.4214580406817254E-11
4680,9.599119659373175E-11
4681,1.0930711154356102E-10
4682,1.2434966464028515E-10
4683,1.4132732049683729E-10
4684,1.6047186178468157E-10
4685,1.8204078970840415E-10
4686,2.0631994982769484E-10
4687,2.3362640225987665E-10
4688,2.6431155671194405E-10
4689,2.987645942961209E-10
4690,3.3741619968167354E-10
4691,3.80742628832559E-10
4692,4.2927013938014405E-10
4693,4.8357981258736241E-10
4694,5.4431279788021032E-10
4695,6.1217601305930822E-10
4696,6.8794833556347152E-10
4697,7.7248732254393487E-10
4698,8.6673650002738109E-10
4699,9.7173326410333981E-10
4700,1.0886174398724952E-09
4701,1.2186405468420565E-09
4702,1.3631758225583328E-09
4703,1.5237290595302758E-09
4704,1.7019503139266477E-09
4705,1.8996465481290034E-09
4706,2.1187952729983093E-09
4707,2.3615592596702737E-09
4708,2.6303023948384731E-09
4709,2.9276067578206169E-09
4710,3.2562910022367853E-09
4711,3.6194301298641792E-09
4712,4.0203767491760643E-09
4713,4.4627839162272245E-09
4714,4.950629660919489E-09
4715,5.4882433072724717E-09
4716,6.0803337021408751E-09
4717,6.7320194728639073E-09
4718,7.4488614406080539E-09
4719,8.2368973226744433E-09
4720,9.1026788637888856E-09
4721,1.0053311543378547E-08
4722,1.1096497013064863E-08
4723,1.2240578426070776E-08
4724,1.3494588827948867E-08
4725,1.4868302785989044E-08
4726,1.6372291442855704E-08
4727,1.8017981188436154E-08
4728,1.9817716152549735E-08
4729,2.1784824730069536E-08
4730,2.3933690359139506E-08
4731,2.6279826782527234E-08
4732,2.8839958031726971E-08
4733,3.163210338321524E-08
4734,3.4675667546253085E-08
4735,3.7991536351814491E-08
4736,4.1602178222591359E-08
4737,4.5531751714570345E-08
4738,4.9806219431379139E-08
4739,5.4453468623452494E-08
4740,5.9503438795046883E-08
4741,6.49882566532296E-08
4742,7.0942378744156464E-08
4743,7.7402742133219938E-08
4744,8.4408923496965728E-08
4745,9.2003307006028527E-08
4746,1.0023126138969367E-07
