s_Q,prob_lead_lifetime
3390,2.8063663706890585E-23
3389,2.5116686286585721E-22
3388,1.2637898060752146E-21
3387,4.707881770476775E-21
3386,1.4461126867312649E-20
3385,3.8746208734126312E-20
3384,9.3671854252065622E-20
3383,2.0892909709971507E-19
3382,4.3664862514081379E-19
3381,8.6479594309714143E-19
3380,1.6369632493492281E-18
3379,2.9810382083126739E-18
3378,5.2500238826839122E-18
3377,8.9792915785633139E-18
3376,1.4965817986806549E-17
3375,2.4376548029829386E-17
3374,3.8895004604738569E-17
3373,6.0917718229831384E-17
3372,9.3815070711544588E-17
3371,1.4227485193306219E-16
3370,2.1275135227427325E-16
3369,3.1404831251719914E-16
3368,4.5807071221365635E-16
3367,6.6078841035180586E-16
3366,9.4346430707554073E-16
3365,1.3342112596139605E-15
3364,1.8699557913021755E-15
3363,2.5989030617591104E-15
3362,3.5836170579315091E-15
3361,4.9048530229397291E-15
3360,6.666306337757378E-15
3359,9.0004740660484042E-15
3358,1.2075862912111408E-14
3357,1.6105821274544249E-14
3356,2.1359324366001217E-14
3355,2.8174101100597967E-14
3354,3.6972560853832593E-14
3353,4.8281058659809391E-14
3352,6.2753130484062181E-14
3351,8.1197437645070392E-14
3350,1.0461128321175907E-13
3349,1.3422070546774423E-13
3348,1.7152831675048428E-13
3347,2.1837024286908228E-13
3346,2.7698373190879007E-13
3345,3.5008724490874716E-13
3344,4.4097511838316823E-13
3343,5.5362920407443126E-13
3342,6.9285024924195265E-13
3341,8.6441218623642628E-13
3340,1.07524295862795E-12
3339,1.3336360288434391E-12
3338,1.649497295814137E-12
3337,2.0346328078710377E-12
3336,2.5030833940791989E-12
3335,3.071513165138679E-12
3334,3.75965976246436E-12
3333,4.5908552715062328E-12
3332,5.5926278741141778E-12
3331,6.7973956070872205E-12
3330,8.2432650333118E-12
3329,9.97494923252139E-12
3328,1.204482129630154E-11
3327,1.4514121483355008E-11
3326,1.7454338374369691E-11
3325,2.0948786780610896E-11
3324,2.5094407827547456E-11
3323,3.0003819576895826E-11
3322,3.5807649791493007E-11
3321,4.265718601311654E-11
3320,5.0727382041216927E-11
3319,6.0220264199776587E-11
3318,7.1368785491288891E-11
3317,8.4441180894225272E-11
3316,9.9745882698386012E-11
3315,1.1763706092832043E-10
3314,1.385208606177737E-10
3313,1.6286241500923193E-10
3312,1.9119372170565838E-10
3311,2.2412247744222068E-10
3310,2.6234197652223024E-10
3309,3.06642188123948E-10
3308,3.5792213868589855E-10
3307,4.1720373747270533E-10
3306,4.8564719626823248E-10
3305,5.6456820799725215E-10
3304,6.5545706400231118E-10
3303,7.5999990576240322E-10
3302,8.8010232409984914E-10
3301,1.0179155374487828E-09
3300,1.1758654006217492E-09
3299,1.3566845167808382E-09
3298,1.5634477480684856E-09
3297,1.7996114446537437E-09
3296,2.0690567378765594E-09
3295,2.376137270800244E-09
3294,2.7257317688860008E-09
3293,3.1233018847584643E-09
3292,3.5749557842124959E-09
3291,4.0875179757933346E-09
3290,4.6686059235375819E-09
3289,5.3267140218629677E-09
3288,6.0713055532096684E-09
3287,6.9129132929317674E-09
3286,7.863249472177584E-09
3285,8.9353258581416831E-09
3284,1.0143584762173819E-08
3283,1.150404183984102E-08
3282,1.3034441603201139E-08
3281,1.4754426624297026E-08
3280,1.6685721470247776E-08
3279,1.8852332474318514E-08
3278,2.128076451400294E-08
3277,2.4000256036453832E-08
3276,2.7043033643534794E-08
3275,3.0444587623317454E-08
3274,3.424396989197531E-08
3273,3.8484115889676016E-08
3272,4.3212192056180226E-08
3271,4.8479970596332746E-08
3270,5.4344233332377308E-08
3269,6.08672065289182E-08
3268,6.811702866724713E-08
3267,7.61682532384877E-08
3266,8.5102388719397226E-08
3265,9.5008477990492822E-08
3264,1.0598371955320129E-07
3263,1.1813413300070869E-07
3262,1.3157527129581322E-07
3261,1.464329825080482E-07
3260,1.6284422376129242E-07
3259,1.8095793024164546E-07
3258,2.0093594221310403E-07
3257,2.2295399308509616E-07
3256,2.4720276167073151E-07
3255,2.7388899186720908E-07
3254,3.0323668307964131E-07
3253,3.3548835479603151E-07
3252,3.7090638880367143E-07
3251,4.0977445261516461E-07
3250,4.5239900774493874E-07
3249,4.9911090654379524E-07
3248,5.5026708135898078E-07
3247,6.0625232983970113E-07
3246,6.67481200252093E-07
3245,7.3439998070260551E-07
3244,8.0748879619361544E-07
3243,8.87263817449043E-07
3242,9.7427958544976633E-07
3241,1.0691314556078515E-06
3240,1.1724581654840026E-06
3239,1.2849445299132038E-06
3238,1.4073242673482626E-06
3237,1.5403829611588422E-06
3236,1.6849611595335124E-06
3235,1.8419576175233755E-06
3234,2.0123326846367724E-06
3233,2.1971118412445432E-06
3232,2.39738938688307E-06
3231,2.6143322833470087E-06
3230,2.8491841552441064E-06
3229,3.1032694504397595E-06
3228,3.3779977625481462E-06
3227,3.6748683173288329E-06
3226,3.9954746245217473E-06
3225,4.3415092962986813E-06
3224,4.7147690331249746E-06
3223,5.1171597774101494E-06
3222,5.550702034880293E-06
3221,6.0175363631273432E-06
3220,6.5199290262804476E-06
3219,7.0602778142020565E-06
3218,7.6411180240357809E-06
3217,8.2651286013242236E-06
3216,8.93513843727273E-06
3215,9.6541328180594624E-06
3214,1.0425260021383242E-05
3213,1.1251838054698843E-05
3212,1.2137361528814738E-05
3211,1.3085508659721872E-05
3210,1.4100148390684169E-05
3209,1.5185347625752776E-05
3208,1.6345378564968453E-05
3207,1.7584726130590406E-05
3206,1.8908095472736541E-05
3205,2.032041954184238E-05
3204,2.1826866714343962E-05
3203,2.3432848456966813E-05
3202,2.514402701396081E-05
3201,2.696632310056114E-05
3200,2.89059235848818E-05
3199,3.0969289139363007E-05
3198,3.316316184179985E-05
3197,3.5494572704880159E-05
3196,3.7970849112058942E-05
3195,4.05996221364972E-05
3194,4.3388833718698644E-05
3193,4.6346743677394764E-05
3192,4.948193652715688E-05
3191,5.2803328075162837E-05
3190,5.6320171768515735E-05
3189,6.004206476251083E-05
3188,6.3978953679276978E-05
3187,6.81411400252873E-05
3186,7.2539285235344626E-05
3185,7.7184415309806617E-05
3184,8.2087925011026992E-05
3183,8.7261581584262171E-05
3182,9.271752796762772E-05
3181,9.8468285455096321E-05
3180,0.00010452675577601024
3179,0.00011090622255414801
3178,0.00011762035210903307
3177,0.00012468319356192145
3176,0.00013210917820874398
3175,0.00013991311812223224
3174,0.00014811020394551
3173,0.00015671600183960716
3172,0.00016574644954764776
3171,0.00017521785153887777
3170,0.00018514687319625127
3169,0.00019555053401197332
3168,0.00020644619975622154
3167,0.00021785157358523185
3166,0.00022978468605604479
3165,0.00024226388401647094
3164,0.00025530781834024504
3163,0.00026893543047890793
3162,0.00028316593780367986
3161,0.00029801881771247509
3160,0.00031351379047924669
3159,0.00032967080082505829
3158,0.00034650999819264123
3157,0.00036405171570871956
3156,0.000382316447821069
3155,0.00040132482660010552
3154,0.00042109759669780922
3153,0.00044165558895991014
3152,0.00046301969269057082
3151,0.00048521082657222616
3150,0.00050824990824681186
3149,0.00053215782256831664
3148,0.00055695538854042025
3147,0.00058266332495692777
3146,0.00060930221476676182
3145,0.00063689246818943222
3144,0.00066545428461115778
3143,0.00069500761329613738
3142,0.00072557211295187025
3141,0.00075716711019189673
3140,0.00078981155694382642
3139,0.000823523986855076
3138,0.00085832247075330094
3137,0.00089422457122307632
3136,0.00093124729636496258
3135,0.00096940705280761975
3134,0.0010087195980481665
3133,0.0010491999922004182
3132,0.0010908625492350428
3131,0.0011337207877999782
3130,0.0011777873817136416
3129,0.0012230741102275855
3128,0.0012695918081591612
3127,0.0013173503159985762
3126,0.0013663584300983779
3125,0.0014166238530567853
3124,0.0014681531444095995
3123,0.0015209516717483754
3122,0.0015750235623853887
3121,0.0016303716556883897
3120,0.0016869974562104633
3119,0.0017449010877422331
3118,0.0018040812484153795
3117,0.0018645351669877353
3116,0.0019262585604413356
3115,0.0019892455930254119
3114,0.0020534888368767389
3113,0.0021189792343496378
3112,0.0021857060621876191
3111,0.00225365689766781
3110,0.002322817586848153
3109,0.0023931722150457961
3108,0.0024647030796731157
3107,0.0025373906655554021
3106,0.0026112136228514356
3105,0.0026861487476950259
3104,0.0027621709656718246
3103,0.0028392533182417987
3102,0.0029173669522132096
3101,0.0029964811123690607
3100,0.0030765631373417886
3099,0.0031575784588261349
3098,0.0032394906042142418
3097,0.0033222612027304079
3096,0.0034058499951362471
3095,0.0034902148470697205
3094,0.0035753117660740521
3093,0.0036610949223646752
3092,0.0037475166733741908
3091,0.0038345275921068743
3090,0.0039220764993256017
3089,0.0040101104995850017
3088,0.0040985750211155391
3087,0.0041874138595538041
3086,0.0042765692255046922
3085,0.0043659817959114614
3084,0.0044555907691998121
3083,0.0045453339241521519
3082,0.0046351476824582349
3081,0.0047249671748782925
3080,0.0048147263109447518
3079,0.0049043578521185214
3078,0.00499379348830601
3077,0.0050829639176329542
3076,0.0051717989293615322
3075,0.00526022748982755
3074,0.00534817783126504
3073,0.0054355775433764762
3072,0.00552235366749771
3071,0.0056084327931982293
3070,0.0056937411571488022
3069,0.0057782047440806047
3068,0.0058617493896522569
3067,0.00594430088503399
3066,0.0060257850830112173
3065,0.0061061280054034587
3064,0.00618525595158875
3063,0.0062630956079181288
3062,0.0063395741578000245
3061,0.0064146193922300053
3060,0.0064881598205376824
3059,0.0065601247811192774
3058,0.0066304445519218946
3057,0.0066990504604436275
3056,0.0067658749930121975
3055,0.006830851903104302
3054,0.0068939163184677686
3053,0.0069550048468091921
3052,0.0070140556798112073
3051,0.0070710086952453025
3050,0.0071258055569489087
3049,0.0071783898124385811
3048,0.0072287069879352975
3047,0.00727670468058217
3046,0.0073223326476403953
3045,0.0073655428924549416
3044,0.0074062897469880104
3043,0.0074445299507253761
3042,0.0074802227257683724
3041,0.007513329847932469
3040,0.0075438157136821643
3039,0.0075716474027412231
3038,0.0075967947362269011
3037,0.0076192303301672272
3036,0.0076389296442708806
3035,0.0076558710258303186
3034,0.0076700357486502568
3033,0.0076814080469052781
3032,0.0076899751438425142
3031,0.0076957272752575029
3030,0.0076986577076840444
3029,0.0076987627512514574
3028,0.0076960417671756137
3027,0.007690497169863076
3026,0.0076821344236207532
3025,0.0076709620339765906
3024,0.00765699153362981
3023,0.007640237463062448
3022,0.0076207173458566185
3021,0.0075984516587750172
3020,0.0075734637966746194
3019,0.00754578003233612
3018,0.0075154294713038021
3017,0.0074824440018423886
3016,0.0074468582401291776
3015,0.0074087094708108359
3014,0.00736803758306525
3013,0.0073248850023191654
3012,0.0072792966177824079
3011,0.0072313197059689534
3010,0.0071810038503841477
3009,0.0071284008575658864
3008,0.0070735646696754393
3007,0.0070165512738409683
3006,0.0069574186084635763
3005,0.0068962264667018231
3004,0.0068330363973561218
3003,0.0067679116033794789
3002,0.0067009168382448645
3001,0.0066321183004036137
3000,0.0065615835260715233
2999,0.0064893812805820019
2998,0.0064155814485469167
2997,0.0063402549230666995
2996,0.006263473494231413
2995,0.00618530973715411
