big_demand,prob_lead_demand
140,0.034220125574865062
141,0.0337114069765492
142,0.032976376014603612
143,0.032031795370247841
144,0.030898200117051411
145,0.029599172636521003
146,0.028160548415577219
147,0.02660958894892455
148,0.024974157299121683
149,0.023281929333186336
150,0.021559669547066188
151,0.019832595079354389
152,0.018123845420572243
153,0.016454068875956174
154,0.014841130448572512
155,0.01329993984149621
156,0.011842393030492018
157,0.010477416549694221
158,0.0092111003945516134
159,0.0080469033263768225
160,0.0069859133334338056
161,0.0060271459720669688
162,0.0051678641376867052
163,0.0044039043269720616
164,0.0037299964615256729
165,0.003140066661352814
166,0.0026275148076400317
