big_demand,prob_demand
1466,0.0066351982834281257
1465,0.0068063367209997769
1464,0.0069771267051412286
1463,0.0071473202372690676
1462,0.0073166641744477727
1461,0.00748490080507902
1460,0.0076517684555870982
1459,0.007817002126220305
1458,0.0079803341539024675
1457,0.0081414949001619771
1456,0.0083002134618363338
1455,0.0084562184018818869
1454,0.0086092384979633181
1453,0.0087590035060793256
1452,0.0089052449357638064
1451,0.00904769683467094
1450,0.0091860965788392122
1449,0.0093201856656759466
1448,0.0094497105062507376
1447,0.00957442321365833
1446,0.0096940823840960064
1445,0.0098084538671029745
1444,0.0099173115217350821
1443,0.010020437955245218
1442,0.010117625240907601
1441,0.010208675611511054
1440,0.010293402125801645
1439,0.0103716293042076
1438,0.010443193731204779
1437,0.010507944621204125
1436,0.010565744345380991
1435,0.0106164689170006
1434,0.010660008432473878
1433,0.010696267466299656
1432,0.010725165417705292
1431,0.010746636807698736
1430,0.010760631523978516
1429,0.010767115013710329
1428,0.010766068422132281
1427,0.010757488676965504
1426,0.010741388517228815
1425,0.010717796467458416
1424,0.01068675675607844
1423,0.010648329179286698
1422,0.010602588910232875
1421,0.01054962625495637
1420,0.010489546355684503
1419,0.010422468843390844
1418,0.010348527440586324
1417,0.010267869516595106
1416,0.010180655597569076
1415,0.010087058832849915
1414,0.0099872644209164536
1413,0.0098814689971176168
1412,0.0097698799860754457
1517,0.00074048904255028
1516,0.00078601307749744554
1515,0.00083378586373396616
1514,0.00088387879540603525
1513,0.00093636278548395061
1512,0.00099130803770242039
1511,0.001048783806955601
1510,0.0011088581484612065
1509,0.00117159765605168
1508,0.0012370671900194853
1507,0.0013053295950750843
1506,0.0013764454090029804
1505,0.0014504725626937889
1504,0.0015274660723264407
1503,0.0016074777245436117
1502,0.0016905557555803859
1501,0.0017767445252710127
1500,0.0018660841871630477
1499,0.0019586103557685986
1498,0.0020543537723290185
1497,0.0021533399702892775
1496,0.0022555889419782981
1495,0.0023611148079390543
1494,0.0024699254903147979
1493,0.0025820223920676845
1492,0.0026974000834686504
1491,0.0028160459976604569
1490,0.0029379401368632681
1489,0.0030630547911487038
1488,0.0031913542713747031
1487,0.0033227946580892589
1486,0.0034573235682054688
1485,0.003594879941195262
1484,0.0037353938464915414
1483,0.0038787863139619718
1482,0.004024969188894072
1481,0.0041738450133136261
1480,0.0043253069351239229
1479,0.0044792386466096694
1478,0.0046355143535110393
1477,0.0047939987762526722
1476,0.0049545471844462145
1475,0.0051170054655269642
1474,0.0052812102288125641
1473,0.0054469889455917922
1472,0.0056141601260326027
1471,0.0057825335332471672
1470,0.0059519104350757007
1469,0.0061220838936758308
1468,0.0062928390928462695
1467,0.0064639537030132532
