big_demand,prob_lead_demand
117,0.02657885717874036
118,0.024161054673374895
119,0.021743655430084247
120,0.019370185355649782
121,0.017078803575154615
122,0.014901530944318038
123,0.012863807957344032
124,0.010984549805540122
125,0.0092760427098781822
126,0.0077443634112986416
127,0.0063901156824843763
128,0.0052091831408740434
129,0.0041935708935974
130,0.0033322822424315095
131,0.0026121825876902192
132,0.0020188108186871478
133,0.0015371078564641472
134,0.0011520416745868258
135,0.00084911728966862246
136,0.00061476833937587855
137,0.00043663364198863258
138,0.00030372744411750655
139,0.00020651593159736671
140,0.0001369150949389433
141,8.8226326239038028E-05
142,5.5026310856167011E-05
143,3.3027008123497969E-05
144,1.8919957042528888E-05
145,1.0216991686118066E-05
146,5.0969307523618991E-06
147,2.2651523896549495E-06
148,8.3040371703562034E-07
149,2.0091264100560872E-07
116,0.028949263662437233
115,0.031221589761148347
114,0.033343902713574368
113,0.035264841754391214
112,0.0369355419708431
111,0.038311569589234533
110,0.039354769755598824
109,0.040034926730763983
