s_Q,prob_lead_lifetime
474,1.049290772223817E-11
473,1.7164925658352007E-11
472,2.7768525104645772E-11
471,4.4446394786785814E-11
470,7.0418123761245616E-11
469,1.1047728685650554E-10
468,1.716980320138236E-10
467,2.6443111072181468E-10
466,4.0369656005912112E-10
465,6.11115657076548E-10
464,9.1757037652394016E-10
463,1.3668368468789589E-09
462,2.0205131214376874E-09
461,2.9646543554297035E-09
460,4.3186441255113547E-09
459,6.2469736089293067E-09
458,8.9747756693709583E-09
457,1.2808174116028828E-08
456,1.8160765527637907E-08
455,2.5587858462512615E-08
454,3.5830459248740471E-08
453,4.987142154900804E-08
452,6.9006674984998745E-08
451,9.4935022191719737E-08
450,1.298706486806441E-07
449,1.7668322926967205E-07
448,2.390713399628606E-07
447,3.2177579365930525E-07
446,4.3084050705785743E-07
445,5.7392956539163682E-07
444,7.6071026675977516E-07
443,1.0033130783116685E-06
442,1.316880594887585E-06
441,1.7202187216236387E-06
440,2.2365643616472561E-06
439,2.8944848253820012E-06
438,3.728924926779283E-06
437,4.7824182221704505E-06
436,6.10647899844292E-06
435,7.76319133962699E-06
434,9.8270107984768191E-06
433,1.2386792770890851E-05
432,1.55480595121558E-05
431,1.9435514741814679E-05
430,2.4195810859860076E-05
429,3.0000568851547153E-05
428,3.7049644916438358E-05
427,4.5574630664552531E-05
426,5.5842565350279678E-05
425,6.8159829067413879E-05
424,8.28761751498572E-05
423,0.00010038884830132066
422,0.00012114672235389385
421,0.00014565437822582953
420,0.00017447602886902492
419,0.000208239184083783
418,0.00024763793441148052
417,0.000293435720333155
416,0.00034646744119676412
415,0.00040764074820793129
414,0.00047793635802458018
413,0.00055840721859371054
412,0.000650176357463089
411,0.00075443324548236782
410,0.0008724285161315615
409,0.001005466893174236
408,0.0011548981973368356
407,0.0013221063265611965
406,0.0015084961342239557
405,0.001715478165562065
404,0.0019444512542021921
403,0.0021967830277764308
402,0.0024737884235155314
401,0.0027767063706204582
400,0.0031066748550781279
399,0.0034647046431483574
398,0.0038516520005493823
397,0.004268190803779103
396,0.0047147844962603857
395,0.0051916583932274515
394,0.0056987728835671634
393,0.006235798112296932
392,0.0068020907521774109
391,0.0073966734854415154
390,0.008018217815298774
389,0.0086650308105469115
388,0.0093350463544308229
387,0.010025821420365968
386,0.010734537832264773
385,0.011458009886423544
384,0.012192698116198329
383,0.012934729371481449
382,0.013679923264244422
381,0.014423824901564627
380,0.015161743691452834
379,0.015888797867655766
378,0.016599964240911966
377,0.017290132549565351
376,0.01795416365574307
375,0.018586950718202783
374,0.019183482373015204
373,0.019738906871762878
372,0.020248596066808233
371,0.020708208096819093
370,0.021113747614949815
369,0.021461622418002358
368,0.021748695377944521
367,0.021972330646985134
366,0.02213043320286431
365,0.022221480920212807
364,0.022244548494148191
363,0.02219932270043113
362,0.022086108648660435
361,0.0219058268668447
360,0.021660001242626469
359,0.021350738033641986
358,0.020980696342126761
357,0.020553050622188939
356,0.0200714459476933
355,0.019539946910354222
354,0.018962981137878046
353,0.018345278517910818
352,0.01769180728294277
351,0.017007708152788771
350,0.016298227744207777
349,0.01556865244187728
348,0.014824243882330914
347,0.014070177134384939
346,0.013311482568490407
345,0.012552992296405779
344,0.011799291935121962
233,1.8178976015876805E-23
234,2.7451405690339851E-22
235,2.2631808419365433E-21
236,1.3471611838341562E-20
237,6.4691098546512116E-20
238,2.6576599097457084E-19
239,9.6815753945010642E-19
240,3.2028684121462979E-18
241,9.7856183167374374E-18
242,2.7956438735836461E-17
243,7.5392118840014925E-17
244,1.9334521686690851E-16
245,4.7432180147660065E-16
246,1.1185002747523654E-15
247,2.5453709106705795E-15
248,5.60874741566969E-15
249,1.2000716589038894E-14
250,2.4993366927061465E-14
251,5.0772100511988463E-14
252,1.0078532360683624E-13
253,1.9580914050355155E-13
254,3.7285714160054846E-13
255,6.9673483002236E-13
256,1.2790617723183312E-12
257,2.309127588072382E-12
258,4.1032428232109184E-12
259,7.1826148045472729E-12
260,1.2394662654896735E-11
261,2.1099680326330332E-11
262,3.545465608274215E-11
263,5.8839907390195976E-11
264,9.6493352071689124E-11
265,1.5644345700733986E-10
266,2.5086740027574178E-10
267,3.9804852556562862E-10
268,6.2517018739610971E-10
269,9.7226576311719119E-10
343,0.011054678308969999
342,0.0103231235554047
341,0.0096082459472705845
340,0.0089132875915574061
339,0.0082410990157012615
338,0.0075941305110513993
337,0.006974429972477319
336,0.00638364685603317
335,0.0058230417753847409
334,0.0052935011740159032
333,0.0047955564451413859
332,0.0043294068252383005
331,0.0038949453600679138
330,0.0034917872333546192
329,0.0031192997567996293
328,0.0027766333443007972
327,0.0024627528312584275
326,0.0021764685495505938
325,0.0019164666278753174
324,0.0016813380533156072
323,0.0014696061008223817
322,0.0012797518105403395
321,0.0011102372663747795
320,0.00095952650096070428
319,0.00082610392053643138
318,0.00070849020670004411
317,0.00060525570948562289
316,0.00051503139678128914
315,0.00043651746825958614
314,0.00036848977741906044
313,0.00030980423301821774
312,0.00025939937132305824
311,0.00021629730358733637
310,0.00017960324960117664
309,0.00014850386866236908
308,0.00012226459471499719
307,0.00010022617348162369
306,8.1800587024924854E-05
305,6.6466536137192541E-05
304,5.37646340592042E-05
303,4.3292447003783277E-05
502,4.1793400990567203E-23
501,5.757846573090309E-22
500,4.3469686772256992E-21
499,2.3780361366300135E-20
498,1.053125032014549E-19
497,4.0033294828864153E-19
302,3.4699498461075775E-05
301,2.7682335865387829E-05
300,2.1979740390392703E-05
299,1.7368143801205105E-05
298,1.3657300727773236E-05
297,1.0686250647139593E-05
296,8.3195914054236715E-06
295,6.4440753356757077E-06
294,4.9655299353339385E-06
293,3.8060976060367602E-06
292,2.9017830374740179E-06
291,2.200292313776E-06
290,1.6591445925967634E-06
289,1.2440350981030811E-06
288,9.2742701918057215E-07
287,6.8734955437770506E-07
286,5.0637964299843329E-07
285,3.7078572530153675E-07
284,2.6981305511619251E-07
283,1.950915313976329E-07
282,1.4014862313954902E-07
281,1.0001165229402306E-07
280,7.0885404918169844E-08
279,4.989270901116161E-08
278,3.4867208806293671E-08
277,2.4189051541683524E-08
276,1.6655565753047072E-08
275,1.1380239983703287E-08
274,7.71440425138039E-09
273,5.1869756289890773E-09
272,3.45845976064316E-09
271,2.2861106496587457E-09
270,1.4977519715032107E-09
496,1.3537862863184766E-18
495,4.1703013862941531E-18
494,1.1899553029877901E-17
493,3.18402930291135E-17
492,8.0642394558790345E-17
491,1.9473989631079707E-16
490,4.5099796843546262E-16
489,1.0063976853527472E-15
488,2.1723344415179679E-15
487,4.5504416130698715E-15
486,9.2755296251482746E-15
485,1.8441477685515921E-14
484,3.5834106838893004E-14
483,6.8170682227536469E-14
482,1.2716265569788486E-13
481,2.3289672480277803E-13
480,4.192980881816881E-13
479,7.428396833433207E-13
478,1.2962491580348312E-12
477,2.2298200455775882E-12
476,3.7841626341466411E-12
475,6.3399787539160385E-12
