big_demand,prob_lead_demand
148,0.00042200705411642105
149,0.0002994975752291992
150,0.00020833590302124266
151,0.00014176856679946897
152,9.4139404937831314E-05
153,6.0808330772401851E-05
154,3.8048103437251893E-05
155,2.2928867929734716E-05
156,1.319883125575546E-05
157,7.1678308889776882E-06
158,3.5988575303216119E-06
159,1.6109389569983772E-06
160,5.9528149695740043E-07
161,1.4528051582022685E-07
119,0.03815347383783127
120,0.037431660729721553
121,0.036397843606760127
122,0.035079311044550684
123,0.0335094334398799
124,0.031726336984322659
125,0.029771455249436765
126,0.027688030167652214
127,0.025519632496723978
128,0.023308766401202281
129,0.021095614189947591
130,0.018916966257819266
131,0.016805368702679783
132,0.014788507753185656
133,0.012888836850901074
134,0.011123505248280988
135,0.0095043902012340413
136,0.008038340804596443
137,0.0067275463717182066
138,0.00557017789068883
139,0.0045610090055996384
140,0.0036920786503528312
141,0.0029533598443064247
142,0.0023334039658275641
143,0.0018199357356803462
144,0.0014003805771418429
145,0.0010623124392954339
146,0.000793816143426315
147,0.000583763538090298
