StoreID,ProductID,TransactionDateTime,Units,Price
4,12_1,2017-01-12 07:00:02,1,6.89
4,11_1,2017-01-12 07:00:21,1,14.36
4,12_1,2017-01-12 07:00:30,1,6.89
4,12_1,2017-01-12 07:00:44,1,6.89
4,12_1,2017-01-12 07:01:54,1,6.89
4,2_1,2017-01-12 07:02:00,1,10.44
4,7_1,2017-01-12 07:02:13,1,5.56
4,7_1,2017-01-12 07:02:50,1,5.56
4,13_1,2017-01-12 07:03:30,1,11.24
4,7_1,2017-01-12 07:03:50,1,5.56
4,14_1,2017-01-12 07:04:20,1,9.8
4,14_1,2017-01-12 07:04:30,1,9.8
4,1_1,2017-01-12 07:04:32,1,10.74
4,10_1,2017-01-12 07:04:48,1,9.37
4,3_1,2017-01-12 07:05:00,1,9.83
4,1_1,2017-01-12 07:05:12,1,10.74
4,12_1,2017-01-12 07:05:18,1,6.89
4,10_1,2017-01-12 07:05:22,1,9.37
4,1_1,2017-01-12 07:06:15,1,10.74
4,14_1,2017-01-12 07:06:29,1,9.8
4,12_1,2017-01-12 07:06:36,1,6.89
4,13_1,2017-01-12 07:07:03,1,11.24
4,7_1,2017-01-12 07:07:08,1,5.56
4,10_1,2017-01-12 07:07:36,1,9.37
4,12_1,2017-01-12 07:07:40,1,6.89
4,7_1,2017-01-12 07:07:46,1,5.56
4,7_1,2017-01-12 07:08:09,1,5.56
4,14_1,2017-01-12 07:08:21,1,9.8
4,14_1,2017-01-12 07:08:24,1,9.8
4,1_1,2017-01-12 07:09:10,1,10.74
4,14_1,2017-01-12 07:09:21,1,9.8
4,10_1,2017-01-12 07:10:09,1,9.37
4,7_1,2017-01-12 07:10:10,1,5.56
4,10_1,2017-01-12 07:10:23,1,9.37
4,7_1,2017-01-12 07:10:48,1,5.56
4,3_1,2017-01-12 07:10:49,1,9.83
4,7_1,2017-01-12 07:11:00,1,5.56
4,12_1,2017-01-12 07:11:51,1,6.89
4,12_1,2017-01-12 07:12:25,1,6.89
4,2_1,2017-01-12 07:12:40,1,10.44
4,3_1,2017-01-12 07:12:43,1,9.83
4,12_1,2017-01-12 07:12:49,1,6.89
4,7_1,2017-01-12 07:13:01,1,5.56
4,7_1,2017-01-12 07:13:14,1,5.56
4,10_1,2017-01-12 07:13:20,1,9.37
4,7_1,2017-01-12 07:13:20,1,5.56
4,13_1,2017-01-12 07:13:52,1,11.24
4,14_1,2017-01-12 07:14:03,1,9.8
4,12_1,2017-01-12 07:14:21,1,6.89
4,12_1,2017-01-12 07:14:33,1,6.89
4,1_1,2017-01-12 07:14:51,1,10.74
4,13_1,2017-01-12 07:15:39,1,11.24
4,13_1,2017-01-12 07:15:48,1,11.24
4,7_1,2017-01-12 07:16:02,1,5.56
4,12_1,2017-01-12 07:16:08,1,6.89
4,10_1,2017-01-12 07:16:25,1,9.37
4,12_1,2017-01-12 07:16:51,1,6.89
4,14_1,2017-01-12 07:17:18,1,9.8
