StoreID,ProductID,TransactionDateTime,Units,Price
6,2_1,2017-01-12 07:00:50,1,12.1
6,20_1,2017-01-12 07:00:51,1,17.89
6,12_1,2017-01-12 07:02:15,1,17.4
6,10_1,2017-01-12 07:02:46,1,14.62
6,12_1,2017-01-12 07:03:58,1,17.4
6,15_1,2017-01-12 07:04:28,1,18.4
6,2_1,2017-01-12 07:04:47,1,12.1
6,14_1,2017-01-12 07:07:46,1,6.87
6,10_1,2017-01-12 07:08:12,1,14.62
6,17_1,2017-01-12 07:08:22,1,17.43
6,14_1,2017-01-12 07:08:58,1,6.87
6,14_1,2017-01-12 07:09:21,1,6.87
6,2_1,2017-01-12 07:09:38,1,12.1
6,15_1,2017-01-12 07:09:46,1,18.4
6,11_1,2017-01-12 07:11:15,1,18.59
6,16_1,2017-01-12 07:11:46,1,18.21
6,10_1,2017-01-12 07:18:32,1,14.62
6,20_1,2017-01-12 07:18:52,1,17.89
6,10_1,2017-01-12 07:19:34,1,14.62
6,20_1,2017-01-12 07:19:35,1,17.89
6,16_1,2017-01-12 07:21:37,1,18.21
6,14_1,2017-01-12 07:23:43,1,6.87
6,14_1,2017-01-12 07:24:41,1,6.87
6,14_1,2017-01-12 07:25:38,1,6.87
6,15_1,2017-01-12 07:26:17,1,18.4
6,14_1,2017-01-12 07:27:10,1,6.87
6,14_1,2017-01-12 07:27:13,1,6.87
6,10_1,2017-01-12 07:27:30,1,14.62
6,14_1,2017-01-12 07:28:01,1,6.87
6,10_1,2017-01-12 07:28:04,1,14.62
6,1_1,2017-01-12 07:29:20,1,17.23
6,12_1,2017-01-12 07:31:01,1,17.4
6,14_1,2017-01-12 07:33:10,1,6.87
6,20_1,2017-01-12 07:35:33,1,17.89
6,17_1,2017-01-12 07:35:58,1,17.43
6,14_1,2017-01-12 07:41:03,1,6.87
6,14_1,2017-01-12 07:42:43,1,6.87
6,17_1,2017-01-12 07:43:32,1,17.43
6,17_1,2017-01-12 07:45:13,1,17.43
6,14_1,2017-01-12 07:48:52,1,6.87
6,11_1,2017-01-12 07:51:03,1,18.59
6,1_1,2017-01-12 07:51:10,1,17.23
6,14_1,2017-01-12 07:51:31,1,6.87
6,14_1,2017-01-12 07:52:20,1,6.87
6,12_1,2017-01-12 07:52:27,1,17.4
6,12_1,2017-01-12 07:53:41,1,17.4
6,12_1,2017-01-12 07:53:49,1,17.4
6,15_1,2017-01-12 07:54:14,1,18.4
6,14_1,2017-01-12 07:54:57,1,6.87
6,14_1,2017-01-12 07:55:21,1,6.87
6,17_1,2017-01-12 07:57:13,1,17.43
6,14_1,2017-01-12 07:59:17,1,6.87
6,12_1,2017-01-12 07:59:50,1,17.4
6,20_1,2017-01-12 08:02:13,1,17.89
6,12_1,2017-01-12 08:02:16,1,17.4
6,14_1,2017-01-12 08:02:49,1,6.87
6,14_1,2017-01-12 08:03:23,1,6.87
6,20_1,2017-01-12 08:03:58,1,17.89
6,20_1,2017-01-12 08:04:56,1,17.89
6,12_1,2017-01-12 08:06:08,1,17.4
6,17_1,2017-01-12 08:06:15,1,17.43
6,14_1,2017-01-12 08:06:15,1,6.87
6,14_1,2017-01-12 08:07:34,1,6.87
6,12_1,2017-01-12 08:08:01,1,17.4
6,14_1,2017-01-12 08:10:06,1,6.87
6,14_1,2017-01-12 08:12:53,1,6.87
6,14_1,2017-01-12 08:13:12,1,6.87
6,20_1,2017-01-12 08:13:49,1,17.89
6,17_1,2017-01-12 08:14:55,1,17.43
6,14_1,2017-01-12 08:15:22,1,6.87
6,14_1,2017-01-12 08:17:38,1,6.87
6,14_1,2017-01-12 08:17:41,1,6.87
6,15_1,2017-01-12 08:19:12,1,18.4
6,20_1,2017-01-12 08:20:23,1,17.89
6,11_1,2017-01-12 08:21:40,1,18.59
6,14_1,2017-01-12 08:21:58,1,6.87
6,2_1,2017-01-12 08:23:26,1,12.1
6,11_1,2017-01-12 08:23:34,1,18.59
6,14_1,2017-01-12 08:24:04,1,6.87
6,1_1,2017-01-12 08:25:05,1,17.23
6,2_1,2017-01-12 08:27:51,1,12.1
6,17_1,2017-01-12 08:28:47,1,17.43
