StoreID,ProductID,TransactionDateTime,Units,Price
5,4_1,2017-01-05 07:00:02,1,6.21
5,5_1,2017-01-05 07:00:12,1,3.93
5,4_1,2017-01-05 07:00:13,1,6.21
5,12_1,2017-01-05 07:00:14,1,4.96
5,18_1,2017-01-05 07:00:22,1,5.49
5,5_1,2017-01-05 07:00:30,1,3.93
5,1_1,2017-01-05 07:00:45,1,7.25
5,12_1,2017-01-05 07:00:47,1,4.96
5,18_1,2017-01-05 07:00:48,1,5.49
5,16_1,2017-01-05 07:00:49,1,5.88
5,18_1,2017-01-05 07:00:56,1,5.49
5,6_1,2017-01-05 07:01:05,1,8.01
5,12_1,2017-01-05 07:01:06,1,4.96
5,2_1,2017-01-05 07:01:06,1,14.01
5,16_1,2017-01-05 07:01:10,1,5.88
5,17_1,2017-01-05 07:01:14,1,10.72
5,2_1,2017-01-05 07:01:17,1,14.01
5,8_1,2017-01-05 07:01:17,1,10.99
5,16_1,2017-01-05 07:01:18,1,5.88
5,18_1,2017-01-05 07:01:45,1,5.49
5,13_1,2017-01-05 07:01:46,1,14.12
5,19_1,2017-01-05 07:01:46,1,9.96
5,16_1,2017-01-05 07:02:03,1,5.88
5,4_1,2017-01-05 07:02:10,1,6.21
5,18_1,2017-01-05 07:02:14,1,5.49
5,18_1,2017-01-05 07:02:21,1,5.49
5,18_1,2017-01-05 07:02:40,1,5.49
5,18_1,2017-01-05 07:02:40,1,5.49
5,16_1,2017-01-05 07:02:40,1,5.88
5,18_1,2017-01-05 07:02:41,1,5.49
5,8_1,2017-01-05 07:02:43,1,10.99
5,12_1,2017-01-05 07:02:46,1,4.96
5,12_1,2017-01-05 07:02:48,1,4.96
5,5_1,2017-01-05 07:02:52,1,3.93
5,18_1,2017-01-05 07:02:58,1,5.49
5,12_1,2017-01-05 07:03:05,1,4.96
5,4_1,2017-01-05 07:03:09,1,6.21
5,6_1,2017-01-05 07:03:10,1,8.01
5,6_1,2017-01-05 07:03:22,1,8.01
5,4_1,2017-01-05 07:03:26,1,6.21
5,11_1,2017-01-05 07:03:28,1,17.22
5,18_1,2017-01-05 07:03:30,1,5.49
5,7_1,2017-01-05 07:03:40,1,7.9
5,12_1,2017-01-05 07:03:50,1,4.96
5,19_1,2017-01-05 07:03:53,1,9.96
5,16_1,2017-01-05 07:04:09,1,5.88
5,5_1,2017-01-05 07:04:14,1,3.93
5,6_1,2017-01-05 07:04:15,1,8.01
5,15_1,2017-01-05 07:04:19,1,25.38
5,18_1,2017-01-05 07:04:21,1,5.49
5,12_1,2017-01-05 07:04:36,1,4.96
5,12_1,2017-01-05 07:04:43,1,4.96
5,16_1,2017-01-05 07:04:51,1,5.88
5,18_1,2017-01-05 07:05:10,1,5.49
5,6_1,2017-01-05 07:05:15,1,8.01
