StoreID,ProductID,TransactionDateTime,Units,Price
2,12_1,2017-01-13 07:00:10,1,4.66
2,8_1,2017-01-13 07:00:22,1,19.32
2,2_1,2017-01-13 07:00:28,1,6.41
2,2_1,2017-01-13 07:00:35,1,6.41
2,2_1,2017-01-13 07:00:50,1,6.41
2,3_1,2017-01-13 07:02:27,1,10.77
2,15_1,2017-01-13 07:02:27,1,10.57
2,18_1,2017-01-13 07:02:37,1,6.83
2,15_1,2017-01-13 07:03:20,1,10.57
2,12_1,2017-01-13 07:03:34,1,4.66
2,2_1,2017-01-13 07:03:36,1,6.41
2,19_1,2017-01-13 07:03:52,1,6.1
2,12_1,2017-01-13 07:04:04,1,4.66
2,12_1,2017-01-13 07:04:16,1,4.66
2,19_1,2017-01-13 07:05:00,1,6.1
2,18_1,2017-01-13 07:05:02,1,6.83
2,19_1,2017-01-13 07:05:02,1,6.1
2,2_1,2017-01-13 07:05:03,1,6.41
2,16_1,2017-01-13 07:05:13,1,5.52
2,12_1,2017-01-13 07:05:15,1,4.66
2,18_1,2017-01-13 07:05:26,1,6.83
2,12_1,2017-01-13 07:05:55,1,4.66
2,19_1,2017-01-13 07:06:06,1,6.1
2,12_1,2017-01-13 07:06:17,1,4.66
2,16_1,2017-01-13 07:07:34,1,5.52
2,12_1,2017-01-13 07:07:44,1,4.66
2,19_1,2017-01-13 07:08:08,1,6.1
2,16_1,2017-01-13 07:08:11,1,5.52
2,13_1,2017-01-13 07:08:14,1,18.16
2,12_1,2017-01-13 07:08:15,1,4.66
2,18_1,2017-01-13 07:08:17,1,6.83
2,18_1,2017-01-13 07:08:20,1,6.83
2,16_1,2017-01-13 07:09:00,1,5.52
2,12_1,2017-01-13 07:09:14,1,4.66
2,6_1,2017-01-13 07:09:19,1,24.34
2,12_1,2017-01-13 07:09:26,1,4.66
2,6_1,2017-01-13 07:09:38,1,24.34
2,2_1,2017-01-13 07:09:52,1,6.41
2,12_1,2017-01-13 07:10:09,1,4.66
2,17_1,2017-01-13 07:10:11,1,22.26
2,12_1,2017-01-13 07:10:22,1,4.66
2,12_1,2017-01-13 07:10:36,1,4.66
2,12_1,2017-01-13 07:10:43,1,4.66
2,18_1,2017-01-13 07:11:01,1,6.83
2,12_1,2017-01-13 07:11:29,1,4.66
2,17_1,2017-01-13 07:11:54,1,22.26
2,10_1,2017-01-13 07:12:17,1,19.07
2,2_1,2017-01-13 07:12:30,1,6.41
2,6_1,2017-01-13 07:12:58,1,24.34
2,18_1,2017-01-13 07:13:13,1,6.83
2,12_1,2017-01-13 07:13:19,1,4.66
2,16_1,2017-01-13 07:13:38,1,5.52
2,7_1,2017-01-13 07:13:50,1,17.96
2,1_1,2017-01-13 07:14:02,1,21.08
2,16_1,2017-01-13 07:14:39,1,5.52
2,18_1,2017-01-13 07:15:49,1,6.83
2,18_1,2017-01-13 07:15:59,1,6.83
2,12_1,2017-01-13 07:16:08,1,4.66
2,12_1,2017-01-13 07:16:35,1,4.66
2,12_1,2017-01-13 07:17:52,1,4.66
2,12_1,2017-01-13 07:17:55,1,4.66
2,12_1,2017-01-13 07:18:12,1,4.66
2,18_1,2017-01-13 07:18:28,1,6.83
2,16_1,2017-01-13 07:18:53,1,5.52
2,10_1,2017-01-13 07:19:06,1,19.07
2,19_1,2017-01-13 07:19:08,1,6.1
2,13_1,2017-01-13 07:19:10,1,18.16
2,12_1,2017-01-13 07:19:18,1,4.66
2,12_1,2017-01-13 07:19:26,1,4.66
2,2_1,2017-01-13 07:19:42,1,6.41
2,19_1,2017-01-13 07:20:05,1,6.1
2,3_1,2017-01-13 07:20:50,1,10.77
2,12_1,2017-01-13 07:20:57,1,4.66
2,16_1,2017-01-13 07:21:01,1,5.52
2,16_1,2017-01-13 07:21:09,1,5.52
2,2_1,2017-01-13 07:21:10,1,6.41
2,19_1,2017-01-13 07:21:26,1,6.1
2,19_1,2017-01-13 07:21:29,1,6.1
2,13_1,2017-01-13 07:21:38,1,18.16
2,12_1,2017-01-13 07:21:41,1,4.66
2,12_1,2017-01-13 07:22:10,1,4.66
2,18_1,2017-01-13 07:22:37,1,6.83
2,19_1,2017-01-13 07:22:48,1,6.1
2,12_1,2017-01-13 07:23:25,1,4.66
2,2_1,2017-01-13 07:23:30,1,6.41
2,16_1,2017-01-13 07:23:42,1,5.52
2,12_1,2017-01-13 07:25:05,1,4.66
2,12_1,2017-01-13 07:25:29,1,4.66
2,3_1,2017-01-13 07:25:38,1,10.77
2,19_1,2017-01-13 07:25:39,1,6.1
2,3_1,2017-01-13 07:25:54,1,10.77
2,12_1,2017-01-13 07:25:55,1,4.66
2,12_1,2017-01-13 07:26:13,1,4.66
2,2_1,2017-01-13 07:26:25,1,6.41
2,18_1,2017-01-13 07:26:52,1,6.83
2,2_1,2017-01-13 07:27:02,1,6.41
2,15_1,2017-01-13 07:27:29,1,10.57
2,12_1,2017-01-13 07:27:55,1,4.66
2,12_1,2017-01-13 07:28:21,1,4.66
2,18_1,2017-01-13 07:28:22,1,6.83
2,12_1,2017-01-13 07:28:24,1,4.66
2,12_1,2017-01-13 07:28:27,1,4.66
2,16_1,2017-01-13 07:28:39,1,5.52
2,12_1,2017-01-13 07:28:43,1,4.66
2,18_1,2017-01-13 07:28:45,1,6.83
2,19_1,2017-01-13 07:29:35,1,6.1
2,19_1,2017-01-13 07:29:47,1,6.1
2,20_1,2017-01-13 07:29:50,1,23.89
2,12_1,2017-01-13 07:30:29,1,4.66
2,12_1,2017-01-13 07:30:31,1,4.66
2,3_1,2017-01-13 07:31:04,1,10.77
2,9_1,2017-01-13 07:31:07,1,17.68
2,15_1,2017-01-13 07:31:31,1,10.57
2,12_1,2017-01-13 07:31:45,1,4.66
2,9_1,2017-01-13 07:32:08,1,17.68
2,4_1,2017-01-13 07:32:25,1,17.0
2,12_1,2017-01-13 07:32:37,1,4.66
2,3_1,2017-01-13 07:32:50,1,10.77
2,1_1,2017-01-13 07:32:50,1,21.08
2,2_1,2017-01-13 07:32:54,1,6.41
2,11_1,2017-01-13 07:32:58,1,16.5
2,19_1,2017-01-13 07:33:15,1,6.1
2,12_1,2017-01-13 07:34:37,1,4.66
2,3_1,2017-01-13 07:34:39,1,10.77
2,2_1,2017-01-13 07:34:48,1,6.41
2,16_1,2017-01-13 07:34:56,1,5.52
2,12_1,2017-01-13 07:35:38,1,4.66
2,16_1,2017-01-13 07:35:39,1,5.52
2,11_1,2017-01-13 07:35:52,1,16.5
2,19_1,2017-01-13 07:36:11,1,6.1
2,11_1,2017-01-13 07:36:12,1,16.5
2,12_1,2017-01-13 07:36:26,1,4.66
2,12_1,2017-01-13 07:36:44,1,4.66
2,15_1,2017-01-13 07:36:46,1,10.57
2,19_1,2017-01-13 07:37:00,1,6.1
2,16_1,2017-01-13 07:37:04,1,5.52
2,12_1,2017-01-13 07:37:31,1,4.66
2,11_1,2017-01-13 07:37:35,1,16.5
2,12_1,2017-01-13 07:37:47,1,4.66
2,20_1,2017-01-13 07:37:49,1,23.89
2,12_1,2017-01-13 07:38:09,1,4.66
2,2_1,2017-01-13 07:38:56,1,6.41
2,12_1,2017-01-13 07:38:57,1,4.66
2,12_1,2017-01-13 07:39:44,1,4.66
2,8_1,2017-01-13 07:39:53,1,19.32
2,19_1,2017-01-13 07:40:08,1,6.1
2,9_1,2017-01-13 07:40:16,1,17.68
2,18_1,2017-01-13 07:40:20,1,6.83
2,3_1,2017-01-13 07:40:39,1,10.77
2,12_1,2017-01-13 07:40:44,1,4.66
2,15_1,2017-01-13 07:40:55,1,10.57
2,2_1,2017-01-13 07:40:56,1,6.41
2,2_1,2017-01-13 07:41:00,1,6.41
2,2_1,2017-01-13 07:41:00,1,6.41
2,12_1,2017-01-13 07:41:08,1,4.66
2,12_1,2017-01-13 07:41:16,1,4.66
2,12_1,2017-01-13 07:41:28,1,4.66
2,12_1,2017-01-13 07:41:38,1,4.66
