StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
6,10_1,2017-01-10,90.92730772120257,,-1,1
6,10_1,2017-01-11,117.24594768459022,,-1,1
6,10_1,2017-01-12,100.26865455718159,,-1,1
6,10_1,2017-01-13,81.08346380558592,,-1,1
6,10_1,2017-01-14,100.94892421820101,,-1,1
6,10_1,2017-01-15,85.55067519838578,,-1,1
6,10_1,2017-01-16,76.5814856970538,,-1,1
6,10_1,2017-01-17,100.72151836598681,,-1,1
6,10_1,2017-01-18,78.70909055032736,,-1,1
6,10_1,2017-01-19,99.59419356730793,,-1,1
6,10_1,2017-01-20,91.52831857810371,,-1,1
6,10_1,2017-01-21,116.97072462892004,,-1,1
6,10_1,2017-01-22,117.24594768459022,,-1,1
6,10_1,2017-01-23,85.18212088847392,,-1,1
6,10_1,2017-01-24,91.32742637243288,,-1,1
6,10_1,2017-01-25,115.33664485717605,,-1,1
6,10_1,2017-01-26,85.55067519838578,,-1,1
6,10_1,2017-01-27,97.82355624291748,,-1,1
6,10_1,2017-01-28,75.7822719259678,,-1,1
6,10_1,2017-01-29,84.26941378795523,,-1,1
6,10_1,2017-01-30,79.54698837224821,,-1,1
6,10_1,2017-01-31,78.87578594724756,,-1,1
6,10_1,2017-02-01,91.93177850036571,,-1,1
6,10_1,2017-02-02,77.7180891249217,,-1,1
6,10_1,2017-02-03,114.26346872721008,,-1,1
6,10_1,2017-02-04,94.60975572833382,,-1,1
6,10_1,2017-02-05,101.86509567726641,,-1,1
6,10_1,2017-02-06,88.18745223517712,,-1,1
6,10_1,2017-02-07,107.34346726324046,,-1,1
6,10_1,2017-02-08,80.91092384271239,,-1,1
6,10_1,2017-02-09,96.30685975818709,,-1,1
6,10_1,2017-02-10,117.79888749741251,,-1,1
6,10_1,2017-02-11,89.54418072282789,,-1,1
6,10_1,2017-02-12,114.79845204694143,,-1,1
6,10_1,2017-02-13,94.63148972381428,,-1,1
6,10_1,2017-02-14,99.61987021439735,,-1,1
6,10_1,2017-02-15,100.88977391701206,,-1,1
6,10_1,2017-02-16,95.62498399541157,,-1,1
6,10_1,2017-02-17,88.2303762899209,,-1,1
6,10_1,2017-02-18,100.22014113964113,,-1,1
6,10_1,2017-02-19,81.89494380280505,,-1,1
6,10_1,2017-02-20,91.42636013477801,,-1,1
