big_demand,prob_demand
1114,0.0093992134346639871
1113,0.00962536520498184
1112,0.0098471270846549452
1111,0.010063979801020407
1110,0.010275407300685881
1109,0.010480898686203416
1108,0.010679950166283581
1107,0.01087206700973895
1106,0.011056765493137381
1105,0.011233574831998529
1104,0.011402039085283719
1103,0.011561719022911863
1102,0.011712193946084594
1101,0.011853063450322464
1100,0.011983949121302948
1099,0.012104496153847651
1098,0.012214374884733467
1097,0.012313282230395111
1096,0.012400943021046837
1095,0.012477111223273272
1094,0.012541571043722957
1093,0.012594137907177384
1092,0.012634659302961558
1091,0.012663015494401724
1090,0.01267912008681975
1089,0.012682920450373468
1157,0.0012168599164534132
1156,0.001308835878775193
1155,0.0014058181413153016
1154,0.0015079275315395986
1153,0.0016152765148274586
1152,0.0017279682725745732
1151,0.001846095775066776
1150,0.00196974085405737
1149,0.0020989732802195729
1148,0.0022338498508578091
1147,0.002374413493443707
1146,0.0025206923906926342
1145,0.0026726991330117637
1144,0.0028304299042292507
1143,0.0029938603349707257
1142,0.0031629511999779676
1141,0.0033376446208176363
1140,0.0035178634399226126
1139,0.0037035106572985174
1138,0.0038944689354409329
1137,0.0040906001778035442
1136,0.0042917451859101436
1135,0.0044977233999137882
1134,0.0047083295513626576
1133,0.0049233395575637023
1132,0.005142507672161842
1131,0.005365566595112419
1130,0.0055922276843620453
1129,0.0058221812715310633
1128,0.0060550970833538652
1127,0.0062906247700687768
1126,0.0065283945413604823
1125,0.0067680179098472282
1124,0.0070090885414763274
1123,0.0072511832115484042
1122,0.0074938593662751858
1121,0.0077366627502534775
1120,0.0079791256086365423
1119,0.008220768031701341
1118,0.0084610993885983442
1117,0.0086996198451396271
1116,0.0089358219598667556
1115,0.0091691923520451444
1221,3.9222390643664E-09
1220,1.3210957973910478E-08
1219,2.9627895041155116E-08
1218,5.5302131304636604E-08
1217,9.27854314250887E-08
1216,1.4511340102247865E-07
1215,2.1587276429229956E-07
1214,3.0927504335007574E-07
1213,4.3023689261334463E-07
1212,5.8446730744270417E-07
1211,7.7856188610109017E-07
1210,1.0201042778038494E-06
1209,1.3177748972530195E-06
1208,1.6814669276937415E-06
1207,2.1224095703993726E-06
1206,2.6532984288697596E-06
1205,3.2884328412786507E-06
1204,4.0438598952722045E-06
1203,4.9375247756104561E-06
1202,5.9894270079263042E-06
1201,7.22178207167354E-06
1200,8.6591877628075378E-06
1199,1.0328794592582304E-05
1198,1.2260479413766394E-05
1197,1.4487021370301037E-05
1196,1.7044279171669639E-05
1195,1.9971368599736111E-05
1194,2.3310839064246941E-05
1193,2.7108847934269279E-05
1192,3.1415331287229071E-05
1191,3.6284169635580092E-05
1190,4.1773347114122054E-05
1189,4.7945102539234857E-05
1188,5.4866070685444768E-05
1187,6.2607412065433281E-05
1186,7.1244929447499811E-05
1185,8.0859169300282269E-05
1184,9.153550631893579E-05
1183,0.00010336420916072099
1182,0.00011644048550185182
1181,0.00013086450452232652
1180,0.00014674139493218511
1179,0.00016418121667210257
1178,0.00018329890445436755
1177,0.00020421418135803276
1176,0.00022705144075529238
1175,0.00025193959492581907
1174,0.00027901188881273068
1173,0.00030840567748878956
1172,0.000340262166035029
1171,0.00037472611068673373
1170,0.00041194548027392587
1169,0.00045207107717534805
1168,0.0004952561172163148
1167,0.00054165576817138755
1166,0.00059142664678203227
1165,0.00064472627446635154
1164,0.00070171249218154244
1163,0.00076254283519839542
1162,0.00082737386885929859
1161,0.000896360486714737
1160,0.00096965517276604934
1159,0.0010474072298815764
1158,0.001129761976796789
