big_demand,prob_demand
209,1.0209134160083373E-07
208,4.0335082492928677E-07
207,1.0546245838924574E-06
206,2.2809327916605583E-06
205,4.406820717819764E-06
204,7.8870078003334154E-06
203,1.3342443169116596E-05
202,2.1601555092284087E-05
201,3.37460917049156E-05
200,5.1160507398634818E-05
199,7.5583376087967516E-05
198,0.00010915883599032239
197,0.00015448561845102414
196,0.00021466081188619522
195,0.00029331518360470104
194,0.00039463664547768819
193,0.000523378319628452
192,0.00068484765263615664
191,0.00088487315882589612
190,0.001129745667138843
189,0.001426131428067242
188,0.0017809551342887824
187,0.0022012518427240173
186,0.0026939879652519254
185,0.00326585290747062
184,0.0039230245398184762
183,0.0046709134142476263
182,0.0055138923976268631
181,0.0064550200667969513
180,0.0074957676785497975
179,0.0086356998376073031
178,0.00987235025516161
177,0.01120097294295898
176,0.012614334013250414
175,0.014102733979138048
174,0.015653939999361856
173,0.017253246425158172
172,0.018883617182795673
171,0.020525847402496029
170,0.022158976871446755
169,0.023760627640565524
168,0.025307460505855379
167,0.026775691295435073
166,0.02814165298240048
165,0.029382386959034227
164,0.0304762446404499
163,0.031403479056178636
162,0.0321468053598186
161,0.032691909335546221
160,0.033027884064143212
